,0,1,2,3,4,5,6,7,8,9
149,-0.08372795961745028,0.18377973110244541,0.1229593563441406,-0.04117207471113962,0.0,0.0,0.0,0.0,0.0,0.0
150,-0.09363086196355898,0.2109082078038975,0.23620318245593228,-0.009672218147268945,0.0,0.0,0.0,0.0,0.0,0.0
151,-0.14011188527814447,0.2306614062285717,-0.1600761475100451,0.011713922894403808,0.0,0.0,0.0,0.0,0.0,0.0
152,-0.037271539820279184,0.09432364695285352,0.0952330517276106,-0.042805451157198825,0.0,0.0,0.0,0.0,0.0,0.0
153,-0.11672314463640662,0.26510281729803425,-0.36969443037880806,0.06359383098297257,0.0,0.0,0.0,0.0,0.0,0.0
154,-0.0974048862584731,0.1911557823976365,0.18950347120018657,-0.028015219628498202,0.0,0.0,0.0,0.0,0.0,0.0
155,-0.09479015119892376,0.26433492609362286,-0.02133548713547589,-0.0010493276249323783,0.0,0.0,0.0,0.0,0.0,0.0
156,3.9284483852400736,-7.8169295138896535,3.324861757441675,-1.204054987116357,0.0,0.0,0.0,0.0,0.0,0.0
157,0.12374095002086641,-0.11191549189851889,0.32681227364977883,-0.2429809152458791,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0849165655095331,0.09443616449907141,0.5154316209039982,-0.2528827858294718,0.0,0.0,0.0,0.0,0.0,0.0
159,0.7094446949547978,-0.12636459143195958,2.8574269218713324,-1.504532523661229,0.0,0.0,0.0,0.0,0.0,0.0
160,-0.012472521090912009,0.12554593945357398,0.10850762852769456,-0.1470348175078614,0.0,0.0,0.0,0.0,0.0,0.0
161,0.19660877727338116,-0.4395530807754454,0.2121166014365008,-0.3148380374486065,0.0,0.0,0.0,0.0,0.0,0.0
162,0.5330931936956795,-2.3935045004694517,-1.0209949284285444,-0.2025564110572568,0.0,0.0,0.0,0.0,0.0,0.0
163,-0.05059420751886691,0.098437910275541,0.5129109720878055,-0.040199473413953635,0.0,0.0,0.0,0.0,0.0,0.0
164,0.5475801021440992,-1.8073803060152311,-0.1904292504430425,-0.3004854335004868,0.0,0.0,0.0,0.0,0.0,0.0
165,0.06363642840236669,-0.19641992221555704,0.11964940508440175,-0.20272011536277404,0.0,0.0,0.0,0.0,0.0,0.0
166,0.07988945172069757,-0.058984668006201446,0.24536371941250787,-0.1637163361612533,0.0,0.0,0.0,0.0,0.0,0.0
167,-0.010051714223009623,-0.015037683665511547,0.21622206791679602,-0.05089380953737534,0.0,0.0,0.0,0.0,0.0,0.0
168,-0.12313080298164658,0.184474270631975,-0.10502291999923728,0.036891697760605975,0.0,0.0,0.0,0.0,0.0,0.0
169,-0.029414918596816796,0.0023690139031825805,0.19166363833166486,-0.08118811945823298,0.0,0.0,0.0,0.0,0.0,0.0
170,-0.06609817284584284,0.0731371536964438,-0.10877016064173427,0.01777031031999633,0.0,0.0,0.0,0.0,0.0,0.0
171,-0.11666457525068,0.1225760147940459,0.03486751028894886,-0.03335276537912513,0.0,0.0,0.0,0.0,0.0,0.0
172,-0.07554386686854113,0.029815844187329604,-0.032270955262304245,0.0013662149520005655,0.0,0.0,0.0,0.0,0.0,0.0
173,-0.019361203376999557,-0.07660106283459239,0.14938105411722064,-0.026019254250676305,0.0,0.0,0.0,0.0,0.0,0.0
174,-0.056379481115737866,0.12568665954865932,-0.14142786249041067,-0.05865959845094073,0.0,0.0,0.0,0.0,0.0,0.0
175,-0.105254231145039,0.23097136927593637,-0.05565734880119614,0.005122327300833122,0.0,0.0,0.0,0.0,0.0,0.0
176,-0.07732427256873461,0.22466749380275736,0.16951677523796665,-0.006968443591892395,0.0,0.0,0.0,0.0,0.0,0.0
177,-0.039727332716494784,-0.07954782889981575,-0.08946227369208191,0.05491009650946228,0.0,0.0,0.0,0.0,0.0,0.0
178,-0.06383076634163451,0.10387264223271184,-0.20364862451460328,0.06779719484386047,0.0,0.0,0.0,0.0,0.0,0.0
179,-0.08242401012220679,0.09270650919940719,-0.1782375994221922,0.042727416452698695,0.0,0.0,0.0,0.0,0.0,0.0
180,-0.12812585954317265,0.22836856894264496,-0.2540868287165782,0.03520650697493685,0.0,0.0,0.0,0.0,0.0,0.0
181,-0.1102722374700525,0.1768240894467065,-0.12176987584468725,0.004145567985105472,0.0,0.0,0.0,0.0,0.0,0.0
182,-0.060794953800936254,0.20953796198082064,-0.1733609517679479,-0.04366325613109165,0.0,0.0,0.0,0.0,0.0,0.0
183,-0.08655913071700828,0.21192272017002,0.06958148137481035,0.006033720496481108,0.0,0.0,0.0,0.0,0.0,0.0
184,-0.048165408311978866,-0.06858245735872023,-0.2046498336832057,0.02622588398402441,0.0,0.0,0.0,0.0,0.0,0.0
185,-0.11689873043706105,0.16812857194705802,-0.23292470016233496,0.03714524349945594,0.0,0.0,0.0,0.0,0.0,0.0
186,0.08398838897481944,-0.030518959998783193,0.5535284486645029,-0.13009094293148238,0.0,0.0,0.0,0.0,0.0,0.0
187,-0.05405131222302041,-0.10871436929180572,0.2743225322946584,0.009786420416649294,0.0,0.0,0.0,0.0,0.0,0.0
188,-0.11492621684636814,0.13161312307144973,-0.08479350009133892,-0.02515366256001037,0.0,0.0,0.0,0.0,0.0,0.0
189,-0.09041823109097957,0.19819360750251322,-0.11941976444356259,-0.014971326576154607,0.0,0.0,0.0,0.0,0.0,0.0
190,-0.10924293964743599,0.18927923131439225,-0.13278867817296566,-0.024790499416667645,0.0,0.0,0.0,0.0,0.0,0.0
191,-0.09842841397723769,0.12442903418240521,-0.11650559302091636,-0.01705395851987903,0.0,0.0,0.0,0.0,0.0,0.0
192,-0.13070907979641375,0.20552376312405632,-0.16308405213100127,-0.011960176759306074,0.0,0.0,0.0,0.0,0.0,0.0
193,-0.12405806531581086,0.188314918649358,-0.2302599893244432,-0.016564784389762204,0.0,0.0,0.0,0.0,0.0,0.0
194,-0.028619473863268505,0.01152432721531521,0.22505879642958332,-0.036076166955696286,0.0,0.0,0.0,0.0,0.0,0.0
195,-0.028940870451240778,0.0650087905676808,0.17855341840881672,0.06922099782027463,0.0,0.0,0.0,0.0,0.0,0.0
196,-0.054181153855843406,-0.037519167793010684,-0.0032857674921536,0.052210954225858586,0.0,0.0,0.0,0.0,0.0,0.0
197,-0.12377050281529475,0.27330050108103643,-0.3478087931728159,-0.00406075674943002,0.0,0.0,0.0,0.0,0.0,0.0
198,-0.11450676372072578,0.19315794470698666,-0.18808155693403472,-0.0015726490695840282,0.0,0.0,0.0,0.0,0.0,0.0
199,-0.08364267225933641,0.17499215420767392,0.03584665405039213,-0.026724169815832408,0.0,0.0,0.0,0.0,0.0,0.0
200,-0.12603090692935717,0.2129250920640113,-0.25406970579007754,0.009500672212684054,0.0,0.0,0.0,0.0,0.0,0.0
201,-0.07424218497459001,0.0910323278400449,-0.03187791201621493,0.03569118687379034,0.0,0.0,0.0,0.0,0.0,0.0
202,-0.11978559211911928,0.22320754081748018,-0.15455830778658158,-0.037390165815416924,0.0,0.0,0.0,0.0,0.0,0.0
203,-0.05127459926660314,0.019125620140644405,-0.29819732601611676,0.03872889633625047,0.0,0.0,0.0,0.0,0.0,0.0
204,-0.09495614493360077,0.23266848491686076,-0.0803432899638639,-0.0150533943045745,0.0,0.0,0.0,0.0,0.0,0.0
205,-0.11575530390589389,0.24575958336847123,-0.23922525234855532,0.014347208668265648,0.0,0.0,0.0,0.0,0.0,0.0
206,-0.09094821611966507,-0.002006204119339033,-0.26096697917620315,0.06998517698883236,0.0,0.0,0.0,0.0,0.0,0.0
207,-0.11597588588700383,0.17188170980673229,-0.4417977384281204,0.08518689422867788,0.0,0.0,0.0,0.0,0.0,0.0
208,-0.04842697495633095,0.08127978282668952,0.5170973007399222,0.013243253869772879,0.0,0.0,0.0,0.0,0.0,0.0
209,-0.1188796048483812,0.19392436153831208,-0.09386759986858034,0.020613183977796098,0.0,0.0,0.0,0.0,0.0,0.0
210,-0.04519246016042746,-0.02175150868070323,-0.2454133231692586,0.010295118310003327,0.0,0.0,0.0,0.0,0.0,0.0
211,-0.02579379405513007,-0.3234476216276302,0.029393857774057057,0.08551016546524223,0.0,0.0,0.0,0.0,0.0,0.0
212,-0.10434299221304424,0.1541160935154538,-0.3994967091678708,0.09194997404072414,0.0,0.0,0.0,0.0,0.0,0.0
213,-0.06435788088993412,0.10898599917327041,0.10623164550910573,-0.008688652505996474,0.0,0.0,0.0,0.0,0.0,0.0
