Indicativ,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31
gl,-0.5043141147544369,0.4428820181953248,2.8692788143982866,0.8469469304325719,1.8862630719128466,-0.8427926327781841,-0.8915146531038224,-0.1337914477794709,0.7956414172691156,-1.569819388248845,-0.44913885199192666,-0.9109646538654143,0.3497329134571379,0.11525856420658574,0.3880731529617331,-1.1919880061966581,0.4349275598642363,0.13502681848903791,-0.3457713012577009,0.4010326230076139,0.12618656637889727,0.23813322283749355,0.22455465920125384,-0.02355797289868692,-0.5774018464261484,-0.3599301527639689,0.07085031521745801,0.2914441975401968,-0.09129741107278753,-0.12458465633288841,0.08633647656646218
gr,3.9586637524325208,1.7931809239167973,-0.9783350611596671,0.7866558189996391,-0.8907958331095038,-0.4998042504917897,1.1721306380213463,-0.4631337687656751,-0.6684207076820242,1.0214155274196073,0.5251113102017849,1.0394532167062422,0.9780801577305852,-0.44856915197886554,1.1538513857666328,0.16990646336498735,0.9943502131517493,-0.11061156206091731,0.16744660629970456,-0.37685228630679024,0.1774778337067247,0.02720363355758651,0.5042331442845901,-0.023702322389493272,0.11600626407456106,-0.17376111432557742,0.2700263441421202,-0.10211219306896935,0.12367222401941394,0.09582019776921467,0.05546876803764922
gj,0.857147788835288,-0.8074360406218454,0.07119210688266508,0.07215598059293359,-0.32823187810583765,-1.0436997340662766,-0.5138125771441168,-1.6419308265775892,0.14857556323709636,1.405233875736443,1.609924534580425,0.6462073254022774,-0.42505523832125075,-0.09277547939064269,-0.40974697844248076,-0.7603409303831385,-0.6672034663753884,-0.24061307848370372,-0.6185598423732317,0.39580234434246475,-0.8658464614697154,-0.07371883191854704,0.46144347339739034,0.10465473208795496,0.4891071461361501,0.02762553382575389,-0.4909009813038217,-0.08954795049761476,-0.01428004924518846,-0.21555964423387522,0.005245039798545329
hr,0.7284475288844733,-1.9972918669434168,-0.8695650603664918,-1.81862166321161,-1.1343480839156235,2.082948513321536,-1.827988031338944,-0.7095274419149714,0.5238940722636116,1.1510936525674886,-2.28449581539415,0.7350779407754955,-0.5988583954662577,0.2958494591212239,0.7463409869450619,-0.050578748017852844,0.5484487415602141,0.16754085164184573,-0.5112175880909947,-0.4321110066729831,0.13477274452415802,0.5747111964000112,0.374323530457228,0.05077638404588128,0.055395107961303806,-0.28289207967482316,-0.11468019745257461,-0.10969991346164826,0.049081762003431485,-0.102453821810192,-0.09738413048206747
hd,-1.6981359418825772,-3.666960936721721,-1.2557076591865173,1.5417122781745238,-0.46180054330645637,-1.629164411315617,-3.216967170852975,-1.1281752666807625,1.249468719452098,-1.812461283796603,0.8262574673543999,0.7710882165570327,0.6152087929972575,-1.0907937405356565,1.2452190888996257,0.5919503970672632,-0.30418891845542645,-0.4886154573040243,-0.1122096896733181,0.16585370385108825,-0.03294216913048377,-0.2973880993450725,-0.04001425261013721,-0.2784916714555874,-0.21815932520720255,-0.06976810980930737,-0.08920965408271006,-0.13916996974436427,-0.014433177260227527,0.13960648418212748,0.002309141523583125
il,3.1904440678027997,0.9138829977546883,-0.40157082181536713,1.3705264809687006,-0.2464408121742723,0.23069079849501284,1.6326093151016827,-0.5252388994527599,0.3234895134571474,-0.2743623416497771,-0.7642904026660082,0.5285830331060848,0.3280749803297634,0.2588116197081325,-0.7407417580042343,0.13408991676208415,0.3257230470207067,-0.548505818086767,-0.06237334480181036,0.13789116686937472,-0.27675456902358014,-0.25904800396099087,-0.03976891787654448,0.1111510016207772,-0.6102724635780683,-0.35755699703158256,-0.13950191783989144,-0.3419640928731149,-0.04279169016652325,0.13942964218651743,-0.23765131720534877
is,-3.4922586810996474,2.074626234085485,4.478294168337133,-1.5189692491614353,0.7252557645111293,0.28759150849054704,0.07654137718636551,-0.7789745630457808,-0.8481898796365386,-0.7024180295877156,0.5024393651295548,1.1516230248513109,-0.09649095837180349,-0.4746661311875318,0.1150013789628074,-0.2672888348665615,-0.7258606980668443,0.1966933376908156,0.5959130868671435,-0.05100287049248858,0.15765986782268188,0.16686703950264029,-0.25000811648382654,-0.5689160072765088,0.36757619663050983,0.01604363494936718,-0.2640171555255251,0.09068907674991636,0.14164758705120278,0.19988008059778886,-0.11625393014638817
if,-2.7933268480815006,6.651201240233964,-4.312474869116803,-2.033899881633613,0.08721055520591071,-2.5461646184591307,-0.7143577237830622,0.519826541130914,1.426129713171059,0.4823871252664833,-0.9539262757350971,-0.47490287357686556,0.5467248013342623,-0.7873769095408799,0.06611300932149287,-0.03691082071678048,-0.8117228761470692,-0.6205739176202173,-0.31210403254260355,0.05387963194896549,-0.020064676960513915,0.18858471712424277,-0.06758255917099287,-0.01452978731933825,0.04760912821856292,0.07953754354615371,0.05858343380537691,0.05220339408828742,0.013492412791918408,-0.0009859637056904055,-0.03371653758498066
mm,0.6602746524066425,-0.07706685543887301,-0.5591601266528881,-1.4008072339736901,-0.297292021363789,0.2639900891166845,0.13032421381742793,-0.9651882839331943,-0.11324598719800275,-0.8408578293413865,0.4679749784738793,0.08367004787451353,-0.2271151437958177,0.6947100036487295,0.30277641619253337,0.08280966315904933,-0.16431560573168133,0.06202455843594711,-0.5141267991533139,-0.4290002113896606,-0.3449502529185558,-0.36103228967426293,-0.15947284396602907,0.3865615538503427,0.05192947510213933,0.6099015757611326,0.00025438985325077103,0.30145609501106146,-0.3256180458094522,0.06379973530793241,0.040552270550405695
mh,2.467008075535294,-1.5271320779628685,0.7093321364928525,1.5000556381140109,0.27229689494063924,-1.1237258207134637,-0.00018679621806771013,1.1114611235928837,-0.07028567302579748,2.143832748858985,0.3474553160102106,-0.6177762143620887,0.20849431178986313,-0.371840141150721,0.23847275550041158,-0.9512644749976701,-0.09406205719193433,-0.6987033023495127,0.3448254870685314,0.06334155321470762,0.059258600273688906,0.660846703574253,-0.11885784744824103,0.011595037075073287,-0.14063034930094542,-0.28277073920350965,-0.016242533308549984,0.41188814307443317,-0.12677253330995503,0.06247142063341312,-0.048661614891678584
b,-12.880689613892198,0.8521194591039073,2.3526810620046255,2.718228293066494,-2.3651752671519213,-0.3140400638746271,0.21362988765003066,-0.55576696788043,1.2389601127442775,1.5808490848363526,-0.8985525792767123,-0.10235636521593772,0.08894952167317433,0.366212092766839,-0.4213093048331978,0.9913788895460469,0.6887955349621149,0.5242908330368984,-0.24456728615243137,0.4444446798925129,-0.250190422220778,-0.1399820232283815,-0.03753001604354445,-0.0110274753842165,-0.03143468004503557,0.0462307544295839,0.07533672954241818,0.12112893448669745,-0.05708156499165593,-0.03652477615624231,-0.022023866617422515
ms,-1.0451503194946241,-0.13322876898715594,-0.13031036849094013,-0.47275385266349873,0.19996838774174228,2.495215875595128,0.2673366024643573,-0.4217407044184096,-0.5204374429240256,-0.01999300237767938,0.38506824099709736,-0.2916692201633801,0.3515473624925791,0.15636543012182164,1.2476356713369325,1.0022737083484534,-0.5444808091273331,0.07012981970154628,-0.1942400922189561,-0.424583390835966,-0.5725847513764111,0.05528044814637326,-0.19507675163345153,-0.1371850840957511,0.03053597276461066,-0.07664129346548225,0.4674187991148471,0.26978792555807174,0.13016270377876105,-0.07543629741438304,-0.08010202580373091
nt,1.8883050914222352,-0.04863915071048479,0.24436687088309622,-1.5107324762705898,0.941278212706254,-0.5274693248363147,0.2546586109595405,-0.8049532491262567,1.4802672838573214,0.40346683897737967,-0.08190264567474273,-0.5372471015802097,-1.888720900879266,0.567663222779781,0.3632196519324602,0.4708075219710416,-1.0617402328033518,0.8196732699005314,0.33089222724242895,0.5994394006100833,0.5925269697047164,-0.05122757872848325,-0.0558323087157359,0.3636387530729912,-0.12877402456080306,-0.15171954083078734,0.1161331421106572,-0.22537018132372894,0.11406894583237116,0.020017126394567406,-0.0068308597228476115
ot,2.8814916702579256,1.2447772434653135,-0.09359796853637817,1.7067809846128221,0.7615106970689242,0.4398951953368485,0.7265638727778779,0.47195358946186317,0.6982550000770522,0.3252272555611955,0.6261690560865482,0.06917049376138318,-0.6621604684958566,-0.728720970173728,-0.6159578325559274,0.00021404517560158557,0.19473907963873943,0.7652749756583207,-0.0711480384921287,0.01930340113319575,0.08446469598564202,-0.17348649012713718,0.7831371656927253,-0.3841186377902044,0.2929579643215691,0.012395182254483213,0.2520751233741163,0.016531534144134257,-0.18899876288620845,0.1755492189773571,0.03304695248477543
ph,-0.6710449573715784,0.7276459162648521,-1.372287078449822,0.7102760452066298,1.8393379754810497,-0.4161903309396022,-0.2030103095397067,-1.880737578444582,-0.2308953448402857,-0.23967525777734844,0.6824268492955281,0.4005600401605857,-0.019105888680313845,1.5682864972740285,-0.021750016236645936,-0.3653257465061992,0.7431923565916354,-0.011927584398060728,0.1722390212643457,0.46710242809492264,0.3349629830357026,0.29739215027385807,-0.1597802783125527,-0.042512605034339256,0.1797298803541694,0.21361323783442435,0.35616713262239874,-0.26558906030817064,-0.0499579723210044,-0.06233423519007818,0.09778637997860458
sj,0.8620095351907812,-1.0591614125397808,0.23192062145382958,-0.6300126072038207,-1.2451447136389266,1.4529909968422607,0.7133971358756235,0.8620816470046552,1.6780077043011765,0.05148068617395967,0.6553825788398903,-1.1312635874044268,0.9792201790977222,-0.010568387161425268,0.1480890131421443,-0.660311192581456,0.16773677399670078,-0.08575500849023356,-0.2762705453900207,0.3728301439425201,-0.3369885878442508,0.1541669936164338,-0.4487351687509118,0.33704034823366225,-0.2333392677163113,0.4657292331768643,-0.017489922618738912,-0.23953752810895573,0.17406856481688165,0.17037271607126991,0.05733148520889424
