Indicativ,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17
gj,0.22688813734964902,-0.5928308232639272,1.7329814666117866,1.2367192918720262,0.47855308373618616,0.1851441910202244,-0.585250166243588,-0.05226526356918453,-0.31896065263369816,-0.5866983988391241,-0.9236716833916855,-0.7173278423295043,0.8876363158291921,1.4653806857421066,-0.6961096868681301,-1.6180256205953747,-0.06036020823705246
hr,0.2512598988227707,0.9044806256316986,-0.740014270477866,1.2582100951401398,-0.424467250754618,-0.24397452846398288,-0.37206761386569104,-0.8399819716370555,0.1755036183380057,-0.2617539835630122,-1.486648137546748,-1.4621073775081392,-1.349789080204486,-1.664335384879172,-2.0169197570881177,-0.3097361951274209,-0.6618378943756359
hd,-1.0120118482733091,0.21478625931922304,1.3817475917022575,-0.5969725497946787,0.6907880163694146,-1.4934967637914138,1.1589621149014464,-0.3850041778674326,2.5560470986518125,1.8460394228505224,-0.2505069961963241,-0.7361053291614388,-1.2067585335520237,-0.5354653452517701,0.6522131306540386,-2.1411269820984193,-1.371689431152053
il,-0.24820956763954885,-0.26473575331219423,1.3028772741497294,-0.2120996671041908,0.24937973298400698,-0.2120009840085956,-0.8034162102995254,-0.670506981601678,-0.2444870033977576,1.091970326854057,0.9930181588441995,-1.5013039726530435,1.2519288679507365,0.8484671876699283,-1.7470209609992113,1.6918403357712848,-1.0315405425025044
is,1.104332942147429,-0.6404261647341177,-0.5016706228467405,-2.6256399306926936,-0.9547086283051571,-0.23289930081545604,0.048713341244364196,-0.27108849932803303,-0.6509731429051488,0.6946564745777549,-1.8189331257925594,-0.5747238439630988,-1.2524884843936601,0.7210809572840035,-0.4973341649469465,0.620048997483446,0.23585449196493125
if,2.694152932071798,-0.8121860839474988,0.7054918263275559,-0.19240682662019015,-0.6130440641836316,0.11115683692758639,0.013243291366331674,-0.571122821739735,1.0738248014960183,-0.45629689539902357,0.004445058372679359,-0.311968255793171,-0.7835892747273615,0.31780040374165974,1.3266845758083614,-0.012981057224240488,-0.11779621066822206
mm,0.5061731117221816,0.23248108078753793,-0.9663608528143968,0.23391008475467007,-0.6265220091182365,0.5916158879608989,-0.5451755480872467,0.4743172927720664,0.507750119438157,-0.8992407280059388,0.7136493780268105,0.6773908547062274,2.1263934473309125,1.21607128304846,-0.28573660476953755,0.37039430456127914,-1.5474313346277004
mh,-0.08290989131574304,1.0783091962119993,1.2553785263183364,0.34669044602149107,0.526071407628236,0.8936042229190981,-0.3142218038035525,0.9408581087209286,-0.037503073773463395,-0.5772429850700845,0.9195128624137544,0.024098798141845755,-0.6702325249283485,-0.7944821919970787,1.019426100389676,1.2046328779004203,0.8326382887276658
b,1.5067467102165724,0.09335021160212828,0.5350047902193231,-1.6451991299664106,-0.15402974275393505,-1.0341674021392688,-0.802609092491814,1.1526588244336964,-1.0952039774693834,1.2061604640268804,1.6944321061109155,0.6817961972641615,-0.8686557151985089,0.43763977453988984,1.2912413157624736,-0.8807664652976237,0.8286273820301259
ms,-0.47765628846902014,0.29566786272292245,-1.9493673428264362,-0.36667436326943276,0.05507328556958768,-1.7419352215620834,-0.7608966375313749,-1.0813990829499847,0.10305706879459454,-0.36164958715800083,1.6769646040065544,1.0206563245804172,-0.4461688793426339,-1.8942476927003415,-0.48265532240584264,-1.6014493282297269,0.5813293867949649
nt,-1.4583337547438522,-0.01715388744310894,-0.5564556703098652,-0.6502591507118262,0.1578289600933396,-0.008397228047454606,-0.9640659649315089,2.1602295476297604,0.48660611153192196,-1.3101726434074152,-1.0567312564097058,-0.8839884767443585,-0.13357264561570398,-0.917746606276119,0.3663328038101053,0.5636949140588318,0.06134388334815805
ot,-0.6628843502790223,0.8426117741815611,1.8903715309405067,-0.5850334587306272,-0.37507175921971414,0.909760026850176,0.6073223119063381,-0.2517604009841421,0.2537737256219668,-1.971832687159088,0.4317168482388066,0.25638951100116597,-1.6752085904221183,-0.5224282873922085,0.016339376225604222,0.21921658622739523,-0.48191960665333455
ph,-0.4488417610391672,-0.9314249243761891,-0.2823330780517073,-0.5093794654127392,1.2755774799019624,-0.43382300567254045,0.27221633500030334,-0.8134910858406971,0.5533990599509659,-0.37780281939290833,0.6440185713787795,0.25839297501658043,-0.04865701931893483,2.218654182996149,1.545404902247869,1.3955117702248845,-0.3090502242068059
sj,-0.2622856137368354,1.1026884049141954,0.4310879704728363,0.8046580290430305,-0.563463864685486,-0.5506978735489897,-1.0814160523215006,-0.42835810176015615,1.1866351082336053,1.1112728673733439,1.1207000216778435,0.04799869662059733,0.40284501542023654,0.6129408823233731,-1.2606378233164828,0.5099316648356549,0.683757363469439
sm,-0.015695543263723227,1.4447559614467809,-0.9912550009716837,-0.38635989094174616,0.38288315531254524,0.6314699987049491,-0.5044780600916304,0.48110484440078904,1.1463188283342012,-0.6956626462243033,1.8540040880210138,-1.1048476358742219,0.8570388064541782,0.3429083904081125,-0.5484251212783943,-1.320492656874849,-1.5517694296925508
sb,0.9316256759622004,-0.03415398987620228,-0.9953928811753883,-0.6850083781876755,0.550070543137139,-0.18561433754212445,0.3108634767251105,-2.056441733577531,0.053037575521546435,-1.1985254283544875,0.5359278140230478,-0.21278553348577361,-0.9572223300812913,0.18068435813096012,0.290930541497884,0.12218266699072035,0.06549421638392773
sv,0.9198330804996769,0.5686937856804746,0.4019573200084052,-0.08415366898069158,-0.8366745574505912,-0.24277636174024933,-0.840507464352341,0.5733408763649678,0.24834855208179718,0.22040718036241747,0.4005131382624845,1.4655236152294115,-0.7779836278783714,-0.7922214188711573,-1.6550455813091027,1.6186419602570064,0.25050169829726854
tr,-1.2115540405805525,1.0773234400790286,2.328280720350626,0.09189649075190484,-0.31034419929762924,0.20238193366418708,0.5050000484282007,0.5629797170975178,-0.9188617720964161,0.3893587680476131,0.535750817563927,0.4408056077449964,-0.18595756967316837,-0.7250648912911706,0.30574188471504044,0.9410978158941046,0.6610766881795954
tm,1.455780617272991,-0.3818664872897457,-1.0376688240862157,-1.653726538703287,1.6541125446465643,2.126760712303407,1.1883047036047907,-1.020320699848914,0.4403321400020765,0.5892697858794493,-0.057833830824290174,0.3958381994610971,1.2759824405514268,-1.0438207985129266,-1.890803814867468,0.9320473257143476,0.19431603089195137
tl,-0.967845212059091,0.559025702182726,-0.27541866821935274,-0.44107618786722275,-0.34820250941666053,-0.9956062028858126,-0.8988871195007097,-0.4745796096318881,-0.7596040660577681,1.7078306936391159,-2.118080864876835,-0.18393983228944633,1.497368131734261,-1.7795050975179647,0.42499224255911466,0.3698234112134639,0.7971576989174632
vl,1.5791561747779044,-0.643403742730766,1.3691669486889413,-0.2619798541662522,-1.1909659831800035,0.42255975369692633,-0.056415774877513335,-0.5103262367733579,-0.10636876124612778,-1.2342037529408914,-1.7347105647709837,0.07020720453899047,1.0035767588207882,0.9383605243148984,-0.18417953438167972,-1.3404881383961096,0.820208115800274
vs,-1.0820785785036573,0.9428685782095432,-0.5977176298879573,-0.6326369638035808,-0.6849753908200573,-0.9306689894122395,-1.4306661092417832,-1.074599965952051,-0.9916182000541636,-2.2703348011291995,-0.2497853176648543,-1.1156395693882528,0.03691304649246773,1.1286110198606918,0.21726385709390872,-0.8566247404705433,1.2436595150204615
vn,-1.1368384737403876,-1.2066674107428048,-1.3827494924944104,1.1493826661650137,-3.0246029822043257,3.310882526634253,-0.08318210104197707,-0.8055515247089293,0.024050684099968696,1.8117826223316438,1.4198997380016523,-0.9189218909853012,-0.7475441017400163,-0.06755861790603006,1.4580827227154083,-0.07230325480054894,0.2520507658210451
