Date,Open,High,Low,Close,Volume
2024-09-25,498.5,502.0,490.3999938964844,491.1400146484375,1763900
2024-09-26,494.0,498.3999938964844,492.4800109863281,496.9200134277344,1378100
2024-09-27,498.9700012207031,505.3999938964844,495.8599853515625,498.510009765625,1420100
2024-09-30,494.8900146484375,496.5199890136719,488.8999938964844,495.1099853515625,1602500
2024-10-01,494.5799865722656,494.5799865722656,484.6099853515625,490.1700134277344,1528600
2024-10-02,491.1700134277344,494.8599853515625,487.95001220703125,491.989990234375,1445100
2024-10-03,489.92999267578125,490.510009765625,484.20001220703125,486.1000061035156,1290600
2024-10-04,495.6400146484375,496.30999755859375,486.0,495.1600036621094,1721600
2024-10-07,494.6300048828125,499.010009765625,490.7900085449219,494.6199951171875,1173300
2024-10-08,497.0,498.3399963378906,492.7799987792969,496.57000732421875,1296700
2024-10-09,498.20001220703125,506.2699890136719,495.25,505.17999267578125,1695900
2024-10-10,506.30999755859375,506.79998779296875,499.5899963378906,503.7200012207031,1309000
2024-10-11,508.0,517.969970703125,507.79998779296875,516.2999877929688,2409700
2024-10-14,517.6500244140625,523.0700073242188,515.510009765625,522.75,2174900
2024-10-15,538.7999877929688,540.510009765625,515.510009765625,522.3800048828125,4525400
2024-10-16,530.0,536.219970703125,525.97998046875,529.8599853515625,2649000
2024-10-17,531.239990234375,535.2899780273438,528.22998046875,529.0,2123500
2024-10-18,529.3900146484375,530.77001953125,526.8699951171875,528.5,1779200
2024-10-21,528.0,529.8499755859375,517.0,517.7999877929688,1752100
2024-10-22,515.6099853515625,519.6300048828125,512.9400024414062,518.2999877929688,1588000
2024-10-23,515.7999877929688,520.0,513.4000244140625,517.2000122070312,1263200
2024-10-24,519.0,525.0,518.2000122070312,524.5,2058200
2024-10-25,528.0499877929688,528.7999877929688,510.739990234375,512.5999755859375,1633200
2024-10-28,515.4000244140625,524.5900268554688,514.97998046875,523.5800170898438,1687100
2024-10-29,521.1799926757812,527.239990234375,521.0,524.280029296875,1281600
2024-10-30,523.4000244140625,530.7899780273438,523.0700073242188,524.4000244140625,1441600
2024-10-31,522.4400024414062,525.0,514.530029296875,517.7899780273438,2061700
2024-11-01,520.0,526.6400146484375,517.0399780273438,519.3499755859375,1625000
2024-11-04,518.0,518.0499877929688,510.510009765625,511.4700012207031,1797800
2024-11-05,513.0,527.4600219726562,512.5999755859375,526.9600219726562,2169900
2024-11-06,567.2999877929688,598.6099853515625,566.0999755859375,595.97998046875,8042800
2024-11-07,590.0,595.0,581.52001953125,582.1699829101562,4475600
2024-11-08,586.4199829101562,595.1500244140625,581.2999877929688,589.260009765625,2714000
2024-11-11,598.9000244140625,607.1500244140625,596.1699829101562,602.3400268554688,2510800
2024-11-12,598.0499877929688,602.0900268554688,591.469970703125,592.5900268554688,2392900
2024-11-13,594.6300048828125,603.5499877929688,592.6500244140625,594.219970703125,1763100
2024-11-14,600.0,601.530029296875,586.239990234375,588.6099853515625,1670500
2024-11-15,593.3599853515625,595.1400146484375,587.0900268554688,593.5399780273438,2007700
2024-11-18,594.7100219726562,595.0700073242188,584.719970703125,587.989990234375,1857600
2024-11-19,579.6599731445312,584.760009765625,575.510009765625,581.3800048828125,2217400
2024-11-20,583.8300170898438,587.7999877929688,576.6199951171875,581.9299926757812,1528600
2024-11-21,586.510009765625,600.7000122070312,584.510009765625,596.1099853515625,2281900
2024-11-22,596.219970703125,603.9400024414062,594.4400024414062,602.780029296875,1733700
2024-11-25,608.7899780273438,611.2999877929688,598.8300170898438,603.030029296875,2940800
2024-11-26,600.1300048828125,607.1900024414062,593.0,605.5,2846500
2024-11-27,607.6799926757812,612.25,603.280029296875,605.4299926757812,1424500
2024-11-29,609.3099975585938,612.72998046875,607.0599975585938,608.5700073242188,1170200
