CountryCode,F1,F2,F3,F4,F5,F6,F7
MLT,-0.1061360008586214,0.8382632179388908,1.4821135332849524,-0.23584920289421407,-0.3770691920906676,0.3822515696106693,0.3916620766785431
MMR,-0.12470514136859687,-1.1222081391951702,-0.4314312737824185,-0.1705556005777058,0.24388517746287097,0.1502899530779701,-0.7272678097725935
MNE,0.1462745296341474,0.04813849160019415,1.9762783889799131,-0.9244363133039444,0.9682523904307944,-0.6652665042476325,0.6021008425089662
MNG,-0.04494549252829067,-1.1014097407134154,-0.44032518580824836,0.5808434884031051,1.3245803646695573,-0.46569658594598895,-0.35538742694581427
MOZ,-0.13131234998544064,-1.3162881888212166,-0.4311887776067611,-0.4272199225715645,-0.38422851076219056,0.43314823723398005,1.0327043311443995
MRT,-0.09454107374699355,-1.2610459685657123,-0.6787312512843808,-0.335430557199706,1.261776905255199,0.06385975089800101,0.6865961647431889
MUS,-0.15432797408000132,-0.048433473410772185,0.06845714025778703,0.020820482360795586,0.5823405892034341,-0.5299850443594128,-0.3468166411091527
MWI,-0.15958649980783488,-1.2994163214702568,-0.35559554239170305,-0.47713389899709613,-0.3833452423680571,0.47284538596424125,0.3979163756910951
MYS,-0.2314259281809175,0.7462473150297336,-0.19961153734103587,-0.4127152249489292,-1.0823071373482602,-0.13480358771989398,-0.14935554620419472
NAM,-0.10434562189185641,-0.9217098356875838,-0.36880145631777905,0.08235377341300572,-2.2235206013263924,0.36424826925444564,1.4200597132155914
NCL,-0.27945758475619153,1.0656243851127498,-0.772854314474969,-0.7688757971175004,0.09153906491788459,-0.31859032355666106,-0.13000224124521906
NER,-0.1287458954687175,-1.6616107976837795,-0.5643772604594892,-0.5355490721174264,1.3609506306105206,0.7810917841695622,0.27533826323968047
NGA,-0.18574879719261397,-0.13460485693273225,-0.47439464123888775,-0.5030188465863921,-0.43883575382098294,-0.27213608957615665,-0.3157206830992778
NIC,-0.10209379746394268,-0.9177370565112645,-0.235132437475626,-0.3260480232633921,-0.7533930051241708,-0.20142377441311718,-0.23482172084036204
NLD,0.08610862208218285,1.3653940359225938,-0.13032171640351536,1.0403619866923968,1.2248014415171775,1.3976603742111304,0.7852911366633275
NOR,0.5626844973133479,1.2072688448799131,-0.008313441448671273,0.7065231004089378,1.4152349922790686,3.2478387659820993,1.1301329571065517
NPL,-0.011494722093798737,-1.2998359500519436,0.12306870791132489,-0.3777696847818289,1.283807677880604,0.2607932551782538,-0.26173680784216746
NZL,0.036680127606263664,1.258807157754748,0.6782188278325728,0.1524534197583179,-0.3160414983272059,-0.2964350088820722,0.1440811300633485
OMN,-0.15260145959955143,0.7617824200967098,-0.7377520666077525,-0.4710929697450339,0.07260603202064457,-0.5797165799721113,0.05427717705136895
PAK,0.14511502866156198,-1.3097264249918004,0.42491931922244863,-0.7721646115115423,1.6571544817633643,-0.18787282021072596,-1.3418675536260014
PAN,-0.19877068131700226,0.1962110477635825,-0.1535576556911227,-0.47545497662779673,-1.72125805247721,-0.011702573704383561,-0.32159867190692587
PER,-0.21427451664211566,-0.09190422866301161,-0.32657336727100245,-0.5414048710562577,-0.7517296816054961,-0.3142543370142787,-0.44412103684618986
PHL,-0.010886091685502246,-0.44771699159778744,0.7159913489724152,-0.6624486351705943,-0.4440253487557814,0.046855084762473784,-0.8943484169325675
PLW,-0.3381796512836992,-0.027498148057893558,-0.03972550927305007,0.12055455485330849,0.07801316186546224,-0.4529759883808374,0.589181894632634
PNG,-0.14422001201011042,-1.3142446803621297,-0.2581943517677607,-0.15408588952927463,-0.478479956801215,0.2937608746430821,0.6308917731342832
POL,-0.06561538959003964,0.6178450789445326,-0.28048222201772277,0.06813329504957248,1.030403780911298,-0.4402355388983849,0.23761110308827668
PRI,-0.19623788895490876,1.1586850953672903,-0.6798677521832581,-0.455786183960244,0.10005273880948315,-0.6253801493449967,0.5168307252496587
PRT,0.03006576820301303,0.7299992235996859,0.14287470900102556,0.19002446550727287,0.11590363311354342,0.1488724981997786,0.7546508502581041
PRY,-0.18931664637925544,-0.14136326417198677,-0.2894155592448354,-0.4069363455220738,-1.5181635984933814,-0.1692018751841961,0.02617379343747642
PYF,-0.1862321172499978,0.6268186561303752,-0.7298922389468672,-0.006905574328710815,0.0797196210138322,-0.6392415638295715,0.11992456006987814
QAT,-0.18409437357709152,1.3638449536253774,-0.435532529912304,-0.5312108036081515,-0.27385390974100127,0.3310716856053778,-1.9221020220010439
ROU,0.34683593852206457,-0.29296684978028836,0.90781704504392,2.7321916097434067,1.0280245320413786,-0.5373318132256594,-0.6554028034532701
