,0,1,2,3,4,5,6
59,-0.2098104356450172,0.07568897657465175,-0.01639963708834358,0.0,0.0,0.0,0.0
60,0.011250648662978504,0.09619120231298377,-0.019403396282860724,0.0,0.0,0.0,0.0
61,-0.2463548510582955,0.07229967874040985,-0.01590307468295012,0.0,0.0,0.0,0.0
62,-0.1908312675211569,0.07744919226534515,-0.016657524409073664,0.0,0.0,0.0,0.0
63,-0.17364669122562734,0.07904296922311228,-0.016891026968753234,0.0,0.0,0.0,0.0
64,-0.24010097044441636,0.0728796925066814,-0.015988051880530624,0.0,0.0,0.0,0.0
65,-0.20301273932558236,0.07631942632060187,-0.016492003607158384,0.0,0.0,0.0,0.0
66,-0.20382846288391487,0.07624377235108422,-0.016480919624971533,0.0,0.0,0.0,0.0
67,-0.09675115046019009,0.08617461674930886,-0.017935877030741967,0.0,0.0,0.0,0.0
68,-0.19692200342337016,0.07688430929297116,-0.01657476400809804,0.0,0.0,0.0,0.0
69,-0.17941113770450826,0.07850834783854016,-0.0168127001609172,0.0,0.0,0.0,0.0
70,0.07107037627399877,0.10173916007735845,-0.02021622164899037,0.0,0.0,0.0,0.0
71,-0.06205570844579862,0.08939243225264314,-0.018407315743167757,0.0,0.0,0.0,0.0
72,-0.2630499932188248,0.0707512941643613,-0.01567622251237842,0.0,0.0,0.0,0.0
73,-0.16717528432952702,0.0796431573812528,-0.01697895989506127,0.0,0.0,0.0,0.0
74,-0.24766000875162694,0.07217863238918922,-0.01588534031121775,0.0,0.0,0.0,0.0
75,-0.040085553941387804,0.09143004583155699,-0.01870584433224074,0.0,0.0,0.0,0.0
76,-0.26881443969770424,0.07021667277979349,-0.015597895704169133,0.0,0.0,0.0,0.0
77,-0.2069825939761318,0.07595124366896554,-0.016438061560081096,0.0,0.0,0.0,0.0
78,9.404905620133123,0.9674021408464817,-0.14704358033121182,0.0,0.0,0.0,0.0
79,-0.13596026283068433,0.08253818261467027,-0.01740310694942006,0.0,0.0,0.0,0.0
80,-0.14890307662288688,0.08133780629837516,-0.017227241097546725,0.0,0.0,0.0,0.0
81,-0.18822095213449447,0.07769128496778807,-0.01669299315244936,0.0,0.0,0.0,0.0
82,0.3681568962185431,0.12929233577440338,-0.024253007991095324,0.0,0.0,0.0,0.0
83,0.12099265804392231,0.10636918301162282,-0.020894561363862828,0.0,0.0,0.0,0.0
84,0.13616511622890018,0.10777634684459117,-0.021100723433862826,0.0,0.0,0.0,0.0
85,0.18320517475938297,0.11213905908656933,-0.021739899744735836,0.0,0.0,0.0,0.0
86,0.28190772531756764,0.12129318939779733,-0.023081061598633292,0.0,0.0,0.0,0.0
87,0.09733667485229328,0.10417521789572284,-0.020573125877681047,0.0,0.0,0.0,0.0
88,0.10407998960116902,0.10480062404368774,-0.020664753465194537,0.0,0.0,0.0,0.0
89,0.012664569497421565,0.09632233586014632,-0.019422608518609556,0.0,0.0,0.0,0.0
90,-0.19507303002448406,0.07705579162387124,-0.01659988770114997,0.0,0.0,0.0,0.0
91,-0.15124148415677321,0.08112093158576449,-0.01719546701521639,0.0,0.0,0.0,0.0
92,-0.2538051262243939,0.07160870581885131,-0.015801840978102374,0.0,0.0,0.0,0.0
93,-0.2802345695143539,0.06915751720659506,-0.015442719952613586,0.0,0.0,0.0,0.0
94,-0.17332040180229472,0.07907323081091744,-0.01689546056171475,0.0,0.0,0.0,0.0
95,-0.23509786595331164,0.07334370351971221,-0.016056033638035348,0.0,0.0,0.0,0.0
96,-0.2380888523338624,0.07306630563149465,-0.01601539236955084,0.0,0.0,0.0,0.0
97,-0.1995323188100328,0.07664221659052482,-0.016539295265010332,0.0,0.0,0.0,0.0
98,-0.15314483912621468,0.08094440565689842,-0.017169604389835058,0.0,0.0,0.0,0.0
