,0,1,2,3,4,5
0,-1.0931881671504862,-0.27188013846528847,-0.007531941396933644,0.6831913249500331,0.8808784983518354,0.20542694714813384
1,0.6907272480368084,0.654313301447026,-0.4525348623009305,-0.4626034818255871,-1.5761393032493753,-0.131289499853217
2,-0.40123504813624367,0.5704140281258474,-0.26785866481360965,0.9191916272039029,-1.5559987192732865,0.257460437224085
3,-0.05516167290301633,0.29943230143147304,0.11185641237708037,0.44566183981695945,-1.458709165977895,-0.2242979336839998
4,0.21730965811728523,0.853681365921326,0.3301181006049212,1.1622134502947252,-1.1881786129261316,0.26145708207458856
5,-0.8140121362679968,0.1664354266972127,-1.4080884400216744,-0.6548818031509941,0.3279678716734938,0.7497643415686334
6,-0.03720889613865495,-0.5090511939325288,1.1905750997906495,-0.34266846424146874,0.36315252554662975,0.4205007689466888
7,-0.7187727627042064,-0.18214657073179039,0.019820277765267413,-0.15056401500405217,0.7443265975410998,-0.00042203045493418917
8,-1.2266834930777826,0.4124387690054876,-1.8851945027691275,-0.19598469880540978,0.6314212173786962,-3.2672833321730494
9,-1.1671619728063773,0.16850714194641778,-0.2817813938333504,-0.06160697391831804,0.8983104608366671,0.45197886198597825
10,-0.7109145328267056,-0.16883635505009506,1.2854076731438653,0.8525586003360237,1.2196974216985612,1.6148958225659484
11,-0.03426555575276118,0.5987881550730153,-0.33424626422706805,2.0539867949078334,-0.9374232190891085,0.08629712767150659
12,-0.6394786391511118,-0.14044485963255973,-0.48960555444822035,0.1909597452415271,-0.6157049906991943,-0.2015268850857577
13,0.21449736379059467,-2.0356047252873495,0.12037279920005824,-0.5628819837191932,1.238587431183638,-0.6143920324792467
14,-0.09739546612301292,-0.13320211210636015,-1.0613344027176954,2.6841358758306417,1.7640298694703782,0.6037051295333195
15,-0.6917585075267701,0.19394931667207646,-0.5259151360664202,-0.002758825730442691,-1.1036061206954866,0.573405244576257
16,-1.523264451673485,-0.12428248345534582,-0.16645348406525595,-0.0091316848121433,-1.3684075485735803,0.22180128329174884
