CountryCode,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23
AUT,2.216941629606591,-2.9620199830424085,-0.9079349085131612,0.21283946456125546,1.5506472213722575,0.16303327560380657,0.07606862362447493,0.5940015204412813,-0.8553997723653718,0.030117333855133117,0.18945390734580742,1.1050335427504492,-0.06194328940179935,-0.8664190575429997,-0.2229616243888837,-0.31229106450763716,0.2178524054960528,-0.1879631996558525,-0.11135790416982638,0.17806250444756555,-0.034469293069039085,-0.03963635541237626,0.03378294601723714
AZE,-0.2955633966841369,-0.634908979365005,0.2640947238337401,-0.8235188987052102,1.755982405873347,-1.2216739445645026,-0.19737881864011345,-0.1263091567781245,0.45210539550128037,-0.11370927470387382,0.25679161842022297,0.10675249346752426,-1.0739210525066705,0.6592131825525316,0.07211249556545007,0.20117239664015366,-0.4268078691402935,-0.19285115440666983,0.021374875080813305,-0.004300017914583034,-0.19359563145858408,0.15847406317090845,-0.06116225100130469
BDI,-2.171097680824302,0.4555526081882107,1.1288800941098018,-1.6750331681772732,1.3199498709363338,1.1680289233360541,0.2952003521477991,-0.7105316081479924,-0.9437275109205262,0.2315537535700626,-0.7519438428523195,0.17238572799175306,0.003439402961690923,0.04594642163619524,0.37838835903443346,0.15168343477055135,0.0826362012295008,-0.09528214278894426,0.3539133064289423,-0.01235512887874883,0.07482665068043916,0.010395028983703166,-0.025337947830565435
BEL,2.728641412449054,-2.88654493062839,-0.6182174927708669,0.35087467273133954,1.8571896949598856,0.5462952616635726,-0.061900764087356154,0.3238826047719343,-0.8358337701563209,0.3483030205889423,-0.0184012847633281,0.6711666908786391,-0.05524649349587509,-0.27017766171793245,0.12703180941996894,0.37618070444058044,0.6686344907436097,-0.19397917318727578,0.1400004343774071,0.034043542017772384,-0.07775821493023292,0.034561727111978,-0.02174217122959141
BEN,-2.926766092095706,0.8651394000298627,0.10823236682795727,-1.063282457160854,0.30150948847152265,-0.007652197685897644,0.6370757495750704,0.3699275068348829,-0.5201571272851736,-0.7749201293105039,-0.23564214039969808,0.5988246604323436,0.16982902335660968,-0.4839248964676014,-0.12358910499459784,0.19718260364040333,-0.13987859332891128,-0.08620394060431957,0.016286566432040295,-0.0023691087993737074,0.10509290170928075,-0.05223876332714102,-0.004793177932264248
BFA,-2.6758014910167307,0.6442135130665851,0.5650479674580571,-1.44064648034821,1.8376649712953417,0.7640505217566923,0.2538649643079551,-0.2996203130331834,0.6008386607289078,-0.8008810506869338,-0.5129166782569766,0.38641877580908013,-0.05418535216499733,-0.33903090785736834,0.023830515615924454,-0.06060144134722532,-0.17184747702634803,-0.039014270620294916,0.1255853964930331,0.009565979516103202,-0.02282010851068423,0.031148797751883506,-0.026852111483852442
BGD,-0.9494944380899801,1.4630520928862567,1.6160108300896934,-1.8431883692221098,1.351946309139607,-0.5111774542989187,0.32029088575862935,-1.1335267912246763,-0.004756811783186834,-0.05739656858582741,-0.4563020667912516,0.2806688211808092,0.09631284976066382,-0.642809271860383,-0.8096412851790066,0.30398029456328934,-0.33644792223276637,-0.44110153856654494,0.10255848704914423,0.353384660813002,0.07385634571008402,-0.09571287437534509,0.17238979775825072
BGR,2.835906826747995,0.8884708578075534,1.5461834289466365,0.5012930904282681,-1.2847554683452773,0.18061275657566933,-1.2026030335770006,-1.0129233890523008,0.34218181564374595,-0.2999143841725547,0.6930940951458109,-0.008760886651849953,0.20320415794007887,-0.534900187428979,-0.14090750491185355,0.0973372297582446,0.22980801427697675,0.11338328003671888,-0.3533836837297061,-0.09375678782125456,0.11794182792951319,0.05074620071894586,0.012520357612018296
BHR,0.5483637287131032,-1.1385573881356261,-0.571894837369324,-0.054523542861095876,0.11705115729485013,-1.9054268017713016,-0.3121071575196106,-0.15858069183726325,-0.18556511383581561,-0.5129162519779485,0.25738323521640505,-0.2173925518633782,-1.2315759022837947,0.5245928895246404,0.013743683481892545,-0.16089356374090688,-0.10088049563532447,-0.056681604627386035,0.016541173656355358,-0.03250346317780134,0.10640623790567931,-0.002526006162677115,-0.0309328560074137
BHS,-0.20715281806451608,-0.6440754918762973,-0.7067676618122232,1.0474072119768465,0.6784030531136989,-1.2240966010903038,-0.5211158700747267,-1.0971020981025745,0.25273397259564795,0.7537984002827962,0.35526133273802685,-0.18237102150127987,-0.46935310145346115,0.5630436600985065,0.18730036487115695,-0.05601127923329345,0.02100667694645494,-0.08293705889491933,0.10700686629429144,0.017236596574195528,0.015855621405265575,-0.010626903147684984,-0.0687372401737492
BIH,2.216746373840171,2.0487803796490445,1.2004173194192302,2.9357796066352386,1.162525079073202,0.2354503115086959,-0.29137414922631044,-1.5052901794997053,0.953896448622775,1.4995107738482334,-0.1852223044016347,-0.49930640489515316,-0.21192820074085902,0.07397526593545926,-0.8494592627690063,0.16948678786963317,-0.02598344352331087,0.21257481855598417,-0.059581588478837356,-0.01142228476690885,0.20324652030306273,-0.018546691101402158,0.07670419242398764
BLR,5.24701895701949,1.6446443091610854,4.539062294236399,1.4619967733748245,0.6256874365583206,0.27822163517369075,-0.4346236027082126,0.09439154457142473,-0.042244076226929876,-3.2749537439001433,1.43659947427176,1.6699023983623875,0.3473876749488819,0.19313649361991803,1.273359119963835,-0.7722938665826162,-0.3350244233932862,0.9128262253545685,0.11070366912129502,0.11771492459224382,0.0929769481676029,0.061118420195586345,-0.24277909767541475
BLZ,-2.4280514678463634,1.2572724564530364,-1.5031054993020911,1.8508334883982254,-0.7250807884723659,0.5227120488381061,-0.17588852405153982,-0.46800841600829857,-0.03330161193989005,-0.7821756545216995,-0.24660024467024055,-0.007932786783110936,-0.169233664098278,-0.2611689187036937,-0.3921328711424366,-0.08692349041506837,-0.08747486201271518,-0.009121290745199092,-0.14667456421173808,0.1356585423220243,-0.009784172314547465,0.11085833830309381,-0.04208432231733485
BMU,1.3510941796801033,-1.8289659386086683,-1.2293263211647585,-0.06339502395643726,0.06097748333487741,-1.5442965699071105,-0.6732575970922761,0.3997902419611832,2.2349178853915848,0.37890094682989606,0.14313491296923167,0.41927826641342314,-1.1976952366864249,1.0195220678067118,0.3923265467917262,1.6302912133485,-0.5274175302928239,-0.3276063255713425,-0.03763592136972859,-0.385858034972135,0.3088816241415295,0.27313525246568165,0.045448705228800255
BOL,-1.703568354256713,0.6428232888648099,-0.6186247958232153,0.5827829082074107,-1.1339762059023328,0.21377629904102766,0.4503544734807508,2.3029512989251937,-0.7023147474047636,-0.633881195962804,-0.19164279186097227,-0.5507755130448218,-0.04965425111623317,-0.07730599867434013,-0.34096939854915526,-0.02011823178473161,0.05040345197072036,0.021917636647684775,-0.3866003207281835,-0.0261843350630462,-0.01563195205572353,0.012391608360074663,0.09202328808847475
BRA,-1.5271477038379464,-0.17110625123312156,-1.4691020243005795,1.2834757756909798,-1.0043216934284136,0.3287794499322295,-0.6388768795804447,0.49914156980072155,0.5038067038682478,-1.034829350808711,0.3371684618124231,-0.1477575284462695,-0.19820982209048504,-0.2159798327001781,-0.1842727847101679,-0.09055536348011163,0.21134010912793014,0.001483886611488085,-0.02709228113226263,-0.07187928320252591,-0.07090714061134079,0.0151247390754817,-0.011026130739524588
BRB,0.8754184601485457,-1.0252677052961425,-0.7640325033598552,1.379833253294902,0.4617039679174563,0.7616768477530943,-1.0303495739016073,0.46202580151342637,0.8602937914784917,0.013101450372404462,0.09951351572377162,-0.8838687720781266,0.031145419207433456,-0.044397842381363885,-0.26401286575887156,0.4275084319618987,-0.1553668651168863,-0.2887978344594052,0.00929061572582975,-0.1576700004051476,0.17727215167663982,-0.029433026863744716,0.09600434785584153
BRN,-1.0090070823796224,-0.4759645363189391,-0.7485579840969262,-0.09557766745183659,0.8645015507809453,-0.6991464921533485,-0.45847550861262654,-0.1340483315379607,0.5721468648163099,-0.8694784857063553,0.06840869509328593,-0.2856980061758711,-0.8041077461269427,-0.009238024167606888,-0.37588488593927705,-0.646637771862435,-0.1752456792755419,0.04683157756635096,-0.15212629039795844,-0.034040828880739685,-0.04548366830021517,-0.02226117965194793,0.00961261360096087
BTN,-1.1063839556701365,1.355152556548552,0.7269137188229116,-0.813020329070173,0.12731358194520606,-0.3943249107729335,0.5731072859702264,1.0230523970203254,-1.2206432070404836,-0.19616432165712724,-0.9701287651377865,-1.0622372441882266,-0.3076646245203596,0.5430094271578585,-0.461570278678736,0.597297752565638,-0.09910358847798557,-0.09967343773592596,0.11981976451254203,0.6060006361320325,-0.02538342647220652,-0.23943094900081563,-0.09189490861920104
BWA,-3.2306706357294304,1.2084621549627153,-1.661054423780433,3.104134563360849,-1.2708611774536103,2.0814159651065007,-0.044931449592669544,-0.13905201095508085,-0.6995274914771793,-0.3080499287377544,-0.6693616138044657,-0.17744360490569666,0.4175174200419282,-0.10310235864685544,0.28820321698214046,-0.09555736923433338,-0.22988396557767138,-0.16882193214715055,0.3675450971830171,-0.07263104500814412,-0.08165784096257481,0.0670286329525269,-0.02379077266268663
CAF,-3.670544777510137,1.2295010936388218,-0.8498742069136813,-0.2659543355846686,-1.7907817740347163,-0.4531688056325228,0.01602536732350309,-1.99482839529983,0.6578130803948402,-0.7024686148374172,0.17585044495092436,1.2987885187487174,-0.08115470086736616,-0.671913439136469,-0.3911698627422025,0.10039993265063107,0.1739436344607284,-0.03313850895423214,0.11414070247920945,-0.05987979443201374,0.10081007777947674,-0.06414331698783265,-0.016836675044515626
CAN,2.8788705333500144,-0.9709680750978332,-0.014590937443410954,0.08012840112755538,0.03818683875438452,-1.0160157888132713,0.409309202666817,1.1975651416292148,-0.35060993100342774,0.2851055772275498,-0.9626153981712362,-0.34605561879259533,-0.23487244453965303,0.8549597796369608,0.1893482198598976,0.837064074398983,0.34700454677710196,0.12392530246700183,0.010527665806652717,-0.02118219728785833,0.003938473840466768,0.00848636221030948,-0.08503273496245911
CHE,4.044938345623033,-4.122979771263693,-1.5201455511503377,-0.45383420017954446,0.742471937743895,0.43767948209506513,1.5240048383804619,0.08980592879696692,-0.04859277088589522,-0.010230835145574074,-0.8914435176581915,2.020775353677935,0.04238999156953404,-0.6652395360022378,0.10464153455236495,0.11178703564099787,0.8746633685178353,-0.14890685447507065,0.27453301120512924,0.04913210970683612,-0.18715592820763494,-0.010293475514787006,0.044807820795462944
CHI,-0.6712582544834251,-0.5847876848289779,-0.26027842670948864,-0.1276496885881506,0.1349595087334683,-0.03135948526363607,-0.07998655389483708,-0.0006499850976614433,-0.06699428046725908,0.2547286233567078,0.06122495294801936,-0.16407164766336926,-0.01632546840228595,0.030993239776841756,0.06591877241670611,0.046256844099867335,-0.0030828411575713793,-0.11941165309452395,-0.02028163446938762,-0.12983461637524754,-0.01891383003164305,0.015107283271209956,0.079133660568986
CHL,-0.560796495252729,-0.9199162031401454,-1.233465870739212,1.0862410339336106,-0.8430374875683747,-0.7930909513076378,-0.39672201561914083,0.9717434186353802,-0.6985306551703632,-0.13871011706081873,1.4047839755963893,-0.09089904156208649,0.253644504278813,-0.5751121224712362,-0.2987003498308157,-0.2496888045714291,0.21634128263257257,-0.15946699017438024,0.4438480310084029,-0.17011787824502522,0.19269436463152004,-0.08999654353506262,0.024549277893938765
CHN,-0.8804765310961848,-1.0555523522411718,-0.39903598160437126,-1.1404363325013969,-1.0744151508986968,-0.4568094117645776,-0.4087640898183946,0.42045835630037215,1.254691234335365,0.3643434658819217,0.5933882839448513,0.7264751019434189,-0.32583491552093236,-0.1953487537768715,-0.1626974490748501,0.0676975619705912,0.35441284380725546,-0.03207535637216683,-0.1800543909025666,0.038042869537996016,-0.0028956001956678577,-0.033586637314846166,-0.0008213451179027178
CMR,-2.8872104435252286,1.0104706189672459,0.1451510745903975,-1.0861729951129437,-1.3924677452520982,-0.4792423168963573,-0.06231206585277516,-0.22277254185272707,-0.0011964674659488796,-0.3059870518581196,-0.018458323610866308,-0.03918452952408857,0.11253550851056872,0.17728527703878738,0.08208625714552824,0.1862305785334785,0.336438186244408,0.13239735426214286,-0.13880878091424012,0.006170916943921816,-0.20550887985193436,0.10144396403432575,0.0006824622964006996
COD,-2.93648733403242,1.1054135709905435,0.7081453855266052,-1.4494493908553603,-0.9162731446518262,-0.3724851001922158,-0.016131530495162374,-0.5210822171105183,0.5903641337702457,0.4239369859084607,-0.06391916230273574,-0.0454410174477717,0.33896260843622766,0.39936743639790606,0.4008850887383493,0.20100776609223284,0.45832376672643266,0.22949658742431905,-0.13868552967891384,-0.09747536080107524,0.13734787044764132,-0.09579375544481943,-0.0047662253336623025
COG,-3.19200246257208,1.2248784616756365,-0.006829505280807607,-0.3000658444504255,-1.5247930356495196,0.767562907347512,0.14062917715649706,0.01550630374115359,-0.6890101098606521,-0.5456489770101413,-0.4695915098629421,-0.5244123820219891,0.3724960901875915,0.3448405432973951,0.4612377808376408,0.39048855879958483,0.39580212324870917,0.06858604430389324,-0.05786272674926776,-0.060578117523410836,-0.0035080940244758257,0.009225491045149511,-0.0036267345178824443
COL,-1.5629142080872522,0.2704464618673725,-1.0438979131063513,1.3673636595130163,-1.5253824926430781,-0.7351089426522498,0.016970657651132547,1.0353846676874328,-0.2462646597580546,0.17584969111065407,0.6608099838425182,-0.0649222484822107,-0.008688525380446822,0.21629908601960232,-0.10539427199452832,-0.0005450672353537241,-0.04552866160447882,-0.03256576791762862,0.09205758384562518,-0.15419359143653988,0.055889389183635015,-0.049797037869360614,-0.014534327673684764
COM,-3.1911346070581086,0.9555070677205915,-0.6515626413804835,-0.040162442176739324,-1.7547948088387721,0.4773530475209626,0.5183206970586055,-0.3694552929137211,-0.880110808996372,-0.42529931654081293,-0.41760327741289244,0.6528466774478761,-0.004745538133130813,-0.32286332809699647,-0.05924004917847241,0.2753211525071586,0.10725482047567805,-0.17043975838888334,0.43580254942364755,-0.07688141946528976,0.14247764214916636,-0.06179229854733062,-0.028609087055957473
CPV,-1.957831270956524,0.210786997321155,-0.5610178862043715,0.3347146253005485,-0.7243461238598999,0.09817354049152545,-0.056162807181521564,-0.2935047442074731,-0.8225149273712163,0.07885477476456766,-0.10534253282508459,0.09146140408590372,-0.5271997494327533,0.12966617515287585,-0.05143189042047682,-0.11940823482235925,0.11446521797979538,-0.12471212752807227,0.09350328909154551,-0.056811079251232334,0.02376830631422038,0.0195227450445001,0.0027413231437571827
CRI,-0.5219723807785287,-0.271113618148277,-0.9569259499989351,1.1688072584677265,-0.9119413465599486,1.4671380984728917,0.07157940183515508,2.509378472994618,2.1659378747897193,-0.2700228515089187,-0.08436122757737997,0.2046081931431009,0.10557302149394153,-0.49330412729563594,-0.3558995416557969,-0.2998726244946118,-0.10958953922018563,0.2288661183812807,-0.10652049751763039,0.07544369210100481,-0.20590057516811422,0.06919863280880734,-0.02296088714469452
CUW,-0.46139171532926526,-1.1590942657938001,-0.7903958387806772,-0.10576661639180447,0.18981046207834293,-0.4892872395089993,0.1844444307885762,-0.30039231823102774,0.11039726115492493,-0.005942865368898597,-1.370866682563274,-0.028743078022031868,0.5836671817779113,0.3879446149618985,0.9278679567826502,0.1494527019986889,-0.016858067983883226,-0.09337224185697877,-0.007024677271278236,0.16827947841971155,-0.05780367498636452,-0.13700147783185582,-0.05201236841397908
CYM,1.5855455759816799,-0.5586211360353525,1.1675534021608336,1.5119237031169976,-0.35850427466087736,-0.9828964393997007,-0.29378154634557413,0.20680040301353028,0.597946470230327,-0.8348266978485899,-0.08487232743361427,0.1333083815360502,-2.078797057797623,-1.7544855623376279,3.0432022490083313,0.7932285031740197,-0.4316028647234024,0.5441783989875626,0.10006776411420909,0.06509595020289974,0.017197147744499434,-0.11529733332616923,0.09987930943143253
CYP,1.97377938931596,-0.6600403409332284,0.42234869159444793,1.6268473707862265,1.4002822999684656,0.347507379920533,1.1797015079642061,0.7607821712615174,-1.3845320081507018,1.0784009531306542,-0.37437415133564017,1.0965570198805459,-0.45859492932938967,-0.0969820722698595,0.20769792075287632,-0.0895285537278411,-0.41736417791445574,-0.1790642453065612,0.21723117882204063,0.02285599258361924,0.04204534506036942,0.09280680561124552,0.07467324290252178
CZE,2.3253090391319304,-1.6688786635292832,0.7460634981195536,-0.6702836591574982,1.5394543639982001,0.31532434742410737,-1.16359707407884,-0.39869128778103546,0.492625571486312,-0.40639633931842817,0.6563299544169857,-0.08826630599772857,-0.43946025146751516,-0.03020314568756824,0.37838727362637514,-0.15320169575046003,0.017824731719697798,-0.08723729765547349,0.10451971217846551,-0.10431676365767116,-0.013787184977440503,0.017814264704782416,0.03286778969711367
DEU,2.1789054098452234,-3.0903665450790005,-1.094958431435426,0.07655107054341673,1.9885811013056884,0.12626336276864047,-0.2867710895930886,0.07070131917240421,0.026004794114013317,-0.25935451940771104,-0.0008852825961719938,1.2232602170831377,-0.44721534578488875,-0.7709585138321098,-0.028708407296626534,0.15740603106945902,0.40359282174623917,-0.2580110138192833,0.12857152016666104,0.11554129547235466,-0.08108911158951349,-0.018368517641166506,-0.012002294964878996
DMA,-0.20580711626176731,0.044000162286280974,-0.6043955472386702,0.7179598239394535,0.8429883453050531,0.17516571506092737,-0.8098916274031154,-0.43453602388235085,0.8276241581739952,-0.6563710279568034,0.006976992030988288,-0.5631278762093691,-0.4438195006734063,-0.19645167976258474,-0.7398768115702399,0.13819183829348064,-0.2133698612924902,-0.0209101886632402,-0.08115541402135353,0.038290567258766194,0.0359670800292167,0.10513437446233959,0.00850741243711078
DNK,4.554650770147118,-3.455869081603484,-0.3123446363774507,0.3111427899827106,0.3129248590307615,1.7004360360193067,-0.8454452554418815,0.22001564670557164,-1.2814111177478307,-0.3134055497361815,-0.6662200722805657,0.34005771471159174,-0.16296853420795257,-0.43264516388120905,0.5075441415008288,-0.05081631808839649,-0.45292478190546087,-0.07838218678616184,-0.06045280448307063,0.0695946337263296,0.21733875423676843,-0.07854059845774462,0.011111903696824767
DOM,-1.4955492370103196,0.7110509694145393,-0.24534925256119688,0.9942135752058154,-0.570930967461811,-1.2847647234554695,-0.17014228833264874,-0.3951449793831996,0.4569183198589323,0.8638159553544301,0.9738407745200462,-0.026241585320052378,0.012434675237005957,0.1596906621698548,-0.00976226040156686,-0.38237213987722174,-0.10680723800921631,0.14504217589353727,0.12112823519028121,-0.14055669724975278,0.03643724974231839,0.02414643538212575,-0.00031920453799604004
DZA,-1.871011501980183,0.5488892524376967,0.19770327684848027,-0.010885863235465282,0.7025715947260263,-0.29693950636660216,0.44311043716930504,0.11041475320938594,-0.7955677442509076,0.46739757915826063,0.23810090080192667,0.16749948463498107,0.16235484759477684,-0.0239444160493051,0.05030813509239855,0.008525527398430061,-0.22112762577641676,-0.07020440830776513,-0.032233984534015374,0.09422312494156468,-0.30170339760471404,0.19653575393312134,-0.010233806497744266
ECU,-1.7043595855207885,0.1667728502466719,-0.34937241787085144,-0.0915260449651363,-0.6821409345891293,-0.883749941172873,0.09522137454719165,1.0526140507754576,-0.3760411492188232,-0.13142207024988886,0.430160804150333,-0.25193831774138353,-0.04366175398935255,0.24003274702531213,0.03810946474096998,0.05005473947121555,-0.08061515237718837,-0.025386702931463598,-0.11654517202054568,-0.04268232712968506,-0.023910115594522226,0.01094785937575087,-0.005481306314142509
EGY,-1.0697482577400703,0.7360041258141705,0.4143030023457636,0.3742054039882208,0.45974496801363396,-0.7665552807908144,0.7430248660082789,0.3203886627344107,-0.7839613807049829,1.2363529051620419,0.14147501583153335,0.20715709294030635,-0.291237959810289,0.36043160495073273,-0.07453468214723298,-0.12001476414072032,-0.064325961336711,0.0878358853262794,0.001439841058631744,-0.04113066840661012,0.4658254522873389,-0.18172564409263917,-0.05024830183298718
ERI,-2.5288629007137917,0.47205572498865944,0.6302269150424722,-1.860921956940324,-0.2639824110503531,0.3409577943746857,0.6464757168108566,-0.4466871513671357,0.8692074511452085,0.6623159627814834,-0.24694840722445166,1.093445195686123,0.045228336748301894,-0.22479657753529356,-0.006808223017519704,0.11410825408009631,0.23065925635978185,0.03551867917766159,-0.12133025352825585,0.03830444255289574,0.08211373910796048,-0.05959808648170215,-0.008950922045655074
ESP,1.3282706975253034,-1.6784273144929192,-0.7678897741526942,2.2555692987579246,0.35871068981414206,-0.01770645544317627,-0.45963174157416165,-0.6352153521628638,-0.38037435536920894,2.4327499122955953,1.198261429342446,0.49045008751600916,0.45636795967300237,0.060356735867922666,0.315284656166916,0.043373688618867395,0.3942994068569401,-0.05454543605055426,-0.21522430292589245,0.0033089749649228574,-0.10612619002030295,0.017069337677052012,0.01517700800571689
EST,3.967058303300489,-0.4672885485508117,1.0046607608162452,0.24053595128847693,-0.6001841781097621,-0.09026807170289547,-0.7669900226663273,0.2459416197302277,-0.3633813548123083,-0.2978498362453594,0.29573515392641725,0.019163365848367222,0.2255574674995893,0.8112975798974693,-1.1832527028734892,0.25367102860766455,0.17771259506034767,-0.32620094050947385,-0.21267415721234612,-0.4168913391120726,-0.09537786862131692,0.006164805348862089,-0.15029482769103833
ETH,-2.3283163763541497,0.4919394878836625,0.8210267451042265,-1.5729199816025508,1.2941324101408345,0.8361576728193759,0.07045550275834259,-0.8111598586295337,-0.23243070490466172,-0.25982487846985564,-0.4525609450637803,0.2711974957047762,-0.00499448322559925,-0.19023153458384168,0.16611903529555663,-0.007313368273843657,-0.23914324726630287,-0.04077424832887192,-0.14958640607984727,0.09888917622311034,-0.03597831719427295,0.02677166985349844,-0.009890795259435058
FIN,3.9119076112359528,-2.594106219911764,-0.45991868515918327,0.37634567755660864,1.8200441922009916,0.8989052812059141,-0.3775202282705219,0.23163524601732288,-1.4797399698623661,0.2793071349595299,0.03458632116747821,0.333156701075964,0.06862394404848622,-0.31337569969161166,-0.2628308140906813,-0.1480923164307058,0.07605704222488491,-0.012496014927589373,0.29940351952953403,-0.16878570753020658,0.060321031990561234,0.0071192727180092175,0.040543181298312185
FJI,-1.724621112873601,0.24152020875094232,-0.31631781865929653,0.12243875049671354,0.37971831218062685,-0.3313347565885048,-0.14245792609243066,-0.262515301535555,-0.23528100537637503,-0.09097174945660574,0.48678630012689783,0.004810955424234531,-0.17149465257304777,-0.254436396296476,-0.3176654577799993,-0.4575724164192827,-0.045979248933825365,0.01617441306167876,0.11530708826803691,-0.08806883239889199,-0.059372163292017915,0.08626977841048378,0.03812592678345452
FRA,2.445867869685355,-3.468711636601246,-1.040980658705839,0.1204423898499202,0.7821691782479059,0.8914494978777882,-0.17601534846056235,0.6279384326368056,0.26620537420009693,0.9544910951162195,-0.12983834170024014,1.4100159033765582,-0.38588759389059224,-0.3718387853174164,0.20144202759566504,0.45242476147671906,0.19142575564121145,-0.4047823732268989,0.1774104051857187,0.06203707220047609,0.014690139214352034,-0.06034113124428802,-0.029422068023461923
FRO,14.523916376706202,16.729729605920262,-11.419006408517,-4.840035422735323,1.2640514217407022,1.283752632216714,-0.8316930660379503,0.44571630493453,-0.19436882413452825,0.536198004824455,1.0857067247472183,0.2607233987905337,-0.03307030669186696,0.3471818900442914,0.8282502941078246,-0.18025683841440981,0.04265321416634793,-0.04939021946061091,0.0114339707095162,0.10033992644104382,0.059118655084388454,-0.019641775474835657,0.0035558153834302875
