CountryCode,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23
COM,0.5908256076839996,0.052970841267953164,0.024630964210132292,9.358565607982104e-05,0.17865770246591936,0.013220517695438297,0.015587130257827198,0.007919410375613736,0.04494110766294611,0.010494419784903156,0.01011805089324477,0.024728140469660265,1.3065920092261574e-06,0.006047926451648487,0.00020361036548855805,0.004397929066853414,0.0006674253582860815,0.0016854306308902176,0.011019162705361652,0.0003429350295740506,0.0011777754610315604,0.0002215326606497507,4.7487254489254805e-05
CPV,0.6406260462138301,0.00742577361251704,0.052602633262094925,0.01872420764322619,0.08768924909656879,0.0016108050304770433,0.000527171209670106,0.014397408308679143,0.11306850427537729,0.0010392261381756852,0.001854648371871362,0.0013980728394889742,0.04645200462097501,0.0028100074476206773,0.0004420985038152514,0.0023829922333656233,0.0021897833511767993,0.002599390015879222,0.0014611938854116652,0.000539411436055295,9.441707495237039e-05,6.36994724517412e-05,1.2559563196250357e-06
CRI,0.015723938395951036,0.004241983276936296,0.052847317808026054,0.07884099311024224,0.04799545349510339,0.12422479139769152,0.0002956939343883341,0.36341146321383866,0.2707436488053308,0.004207918548036778,0.0004107258789631228,0.0024160856541707095,0.0006432387342520295,0.014044160510297452,0.007310063400639377,0.005189672206306835,0.0006931137078206854,0.003022938377141937,0.0006548361683380371,0.00032848243709289557,0.0024467038525938776,0.00027635117418211533,3.042591265577812e-05
CUW,0.03595418340062395,0.22690672092003797,0.10551133921861439,0.001889326721535436,0.006084853660594542,0.04043315441327411,0.005745673428723168,0.015240088540283511,0.002058384217841849,5.964878868069996e-06,0.31739515143003877,0.0001395328267854537,0.05753609654087383,0.025418463856517595,0.14540595698160413,0.003772396971237956,4.7998254805970055e-05,0.001472466482225877,8.334174671594307e-06,0.0047826892022754695,0.000564313897710018,0.003170007932255078,0.0004569020486013115
CYM,0.09455089306834155,0.011736616181749695,0.05126980695944399,0.08597415703752898,0.004833890982625907,0.036334877346799035,0.003246064908712767,0.0016084624863334893,0.013447228602521297,0.02621204070386785,0.0002709195831290302,0.0006683794467201862,0.16252956082484327,0.1157731293397815,0.3483130990380821,0.023664906756842397,0.007006107747852093,0.011137578346197463,0.00037661409279779234,0.00015937350224858913,1.1122976500392377e-05,0.0004999731710741096,0.0003751968960063882
CYP,0.2409015697243924,0.026939117868422676,0.011030233770315262,0.16365754425088103,0.12124772791605162,0.007467418211885711,0.0860570946108414,0.035790112499647024,0.11853549328499015,0.0719122598403517,0.008666707133147985,0.07435408773555084,0.01300471704954753,0.000581601248271719,0.002667514005520752,0.0004956390869067554,0.010771414855404103,0.0019827144142218417,0.0029180096813776397,3.230297962600062e-05,0.00010931462080870933,0.0005326011009112095,0.00034480411092603354
CZE,0.37500145501363974,0.19316174392149063,0.03860318850892058,0.031159383531581007,0.16436344347018225,0.0068958309191959844,0.09390243067487924,0.011024149248385393,0.016830828569761234,0.011454368948669235,0.02987555929004738,0.0005403330047780688,0.01339401536825474,6.326681158395216e-05,0.00992989452951242,0.0016277913561170809,2.2035230465153937e-05,0.0005278080395997915,0.0007576489110411865,0.0007547094761890795,1.3183259411259567e-05,2.2009359066850992e-05,7.49225572277271e-05
DEU,0.21375025105732903,0.42998159517450696,0.05397903837019862,0.0002638350050541693,0.17803955275558792,0.0007177688100670228,0.0037025472720411618,0.0002250530553666718,3.0446453969279248e-05,0.0030284298601139154,3.528529333144483e-08,0.0673701606267734,0.009004576131405286,0.026760356621801613,3.71063363887609e-05,0.0011155078123267909,0.00733359202090987,0.0029971354442732217,0.0007442510170713037,0.0006010413404950515,0.000296043114020714,1.519071089883307e-05,6.485724106874079e-06
DMA,0.008801224468736516,0.00040228225808037923,0.07590403003027135,0.10710817201942269,0.14766088374357214,0.006375592267492908,0.13629381285389924,0.039235021497264745,0.14232744098667596,0.08952021755343255,1.011483439069686e-05,0.06589255923426104,0.04092937223402166,0.008019251163781283,0.11374731535647266,0.003968141138902225,0.009459941971799583,9.085278091710147e-05,0.0013685394403636808,0.0003046533255661111,0.0002688021172315236,0.0022967397809655573,1.5038942478265252e-05
DNK,0.5227798876390185,0.3009700420151906,0.002458537350307729,0.0024396537251949063,0.0024676799694303467,0.07286673421006164,0.018012736163805047,0.0012198764298164784,0.041379542119336546,0.0024752671064557693,0.011185209730193222,0.00291416386784428,0.0006692929094975576,0.004717070991534013,0.006491668640048482,6.507513761351911e-05,0.0051696468096038735,0.0001548258442124669,9.209617891590617e-05,0.00012205630328458908,0.0011903729574757296,0.00015545228768738597,3.1116134714857957e-06
DOM,0.2762225436462036,0.06243946233982304,0.007434078925583396,0.12207228293644319,0.04025546881830663,0.20384726824972138,0.00357505088909077,0.019282823477303167,0.02578308209137504,0.09215101690584337,0.11712068340577227,8.504285383755112e-05,1.909530427879933e-05,0.0031493195741947224,1.176951224253845e-05,0.018056358632275053,0.0014088315151182683,0.002598042802142931,0.0018119594253437968,0.0024398367942571634,0.0001639641370388092,7.200518046812502e-05,1.2583336276752475e-08
DZA,0.6045398886320164,0.05202852349160473,0.006749937977348661,2.046434244427792e-05,0.08524191960233604,0.015226777843291435,0.03390751842149854,0.0021053594752230504,0.10930156500223724,0.03772636519011214,0.009790257710752497,0.004845058189198258,0.004552003294409577,9.901033891439757e-05,0.00043706746987034193,1.2552046974904314e-05,0.008444191094939638,0.0008511396332026367,0.000179432055986733,0.0015331584973087788,0.015719272727659217,0.006670450799316563,1.8086163353882107e-05
ECU,0.49064741176465765,0.004697835004636505,0.020616943853656058,0.0014149348688403476,0.07859506564733221,0.13191854513832107,0.0015314962930801145,0.18714808305509645,0.0238845905028693,0.0029173172882588027,0.03125422454165589,0.010721005221423762,0.0003219952119795977,0.00973168511222934,0.0002453085894805629,0.00042319201809565916,0.001097691789258039,0.00010885782664660306,0.0022942230125671758,0.0003077111528534253,9.656292414975295e-05,2.024442648225114e-05,5.074756429604284e-06
EGY,0.1858236464151619,0.0879626490709902,0.027872374160458586,0.02273829581820874,0.034321935539727885,0.09541678121080686,0.0896488036701365,0.016668329683833197,0.09979921851628114,0.24821196323867037,0.0032501043482758285,0.006968469733230671,0.013773165384771337,0.021095194486463808,0.000902099848372251,0.00233887576722514,0.0006719088679825042,0.001252800068338237,3.366409237652465e-07,0.0002747067536842825,0.03523580768170177,0.005362536187616593,0.0004099969071386568
ERI,0.46077656802188593,0.01605559310357691,0.028617632907193116,0.24951469921050226,0.005020995099305916,0.008376084716395242,0.030112322151324387,0.014376287066949484,0.054436061545670926,0.03160605269586953,0.004393921300507241,0.08614575006788718,0.00014738763472553883,0.0036409876439865005,3.33969927509721e-06,0.0009381535713924559,0.0038333775078777314,9.08978121373506e-05,0.0010606644804284251,0.00010571536364955185,0.00048581561781745985,0.0002559201298044113,5.772651837194587e-06
ESP,0.09154981475087588,0.1461804730886809,0.030597226002515444,0.2639955675865168,0.006676870056974154,1.6268501352336932e-05,0.01096236635210246,0.02093756909093509,0.007507697136224858,0.307099576194221,0.07450534776070525,0.012481705135063418,0.010807234582071232,0.00018903219425114027,0.005158102371456728,9.761959479202614e-05,0.008067454663622327,0.0001543835850955024,0.0024036260697983024,5.681607767913375e-07,0.0005844258702827127,1.5118810581231746e-05,1.1952441104429686e-05
EST,0.7525937278841033,0.010442240815442596,0.04826833392810177,0.0027668360224412294,0.017226320098577375,0.0003896653225892459,0.028132145635065307,0.002892594031902744,0.006314641618047738,0.00424246393752297,0.004182436269415696,1.756171842489157e-05,0.0024329761274092827,0.03147630819446178,0.06695429452621905,0.0030772669170367685,0.0015102882565337773,0.00508854765099514,0.0021629818187092103,0.008311304113415805,0.00043502944614800236,1.8174487160651164e-06,0.001080218218720492
ETH,0.4370066224180892,0.019508658305141598,0.054339875853965054,0.19944230822923847,0.1350086082390408,0.05636122078786936,0.0004001601796247972,0.05304163888177169,0.004355028800101516,0.005442087225833817,0.016510422160908773,0.0059289171611644235,2.010875350097669e-06,0.0029172191473361975,0.0022245533902134794,4.311604530245944e-06,0.004610205420122691,0.00013402195843847999,0.0018037996107434584,0.0007883181957272049,0.00010434838344010447,5.77769955025684e-05,7.88617584616659e-06
FIN,0.520413570158841,0.22884790650344658,0.007193388925305179,0.0048166523181623925,0.11265106454739317,0.02747889710165556,0.004846764159226953,0.0018246548255462186,0.07446329392918727,0.0026529892720504097,4.067992783775315e-05,0.0037745791787554277,0.00016014846613438002,0.003339658555736511,0.002349221648662669,0.0007458242267010016,0.00019672080738829435,5.310244337662482e-06,0.003048493239913533,0.0009688192757319628,0.00012373967179819738,1.7236246380184724e-06,5.589939154972603e-05
FJI,0.7028538023327949,0.01378429479600486,0.023644215876161206,0.0035425450318385117,0.0340722399344834,0.02594248606685079,0.004795687073409688,0.016284965662274734,0.013081312971406226,0.0019556480305842417,0.0559956507415779,5.4694073221150395e-06,0.006949903384426093,0.015298049907592842,0.023846112479891712,0.049476306839217395,0.0004995757481371008,6.182080580429064e-05,0.0031418801374966288,0.0018328295530161739,0.0008329968290719675,0.0017587129716507082,0.0003434934189862014
FRA,0.24215758269280965,0.4870443204931449,0.04386492687369389,0.0005872064501448398,0.024764723621153718,0.03216811244413287,0.0012541028889891978,0.015961224938416115,0.0028685718117879597,0.03687872100535115,0.0006823984141016401,0.08047854404394783,0.006027729041202078,0.005596821603225228,0.0016426016588043943,0.00828561636459672,0.0014833130890321757,0.0066324696822823445,0.0012740611247545309,0.0001557882416516369,8.735422434675382e-06,0.00014738693396552485,3.504116037705871e-05
