,RN,RM,RMI,Emigranti,Imigranti,RS,Sal,CSom,AjSoc,Pensie,PopScolara,PaturiUS,Medici,VolumeB,SpectatoriS,VizitatoriM,SportiviL,PIB,SalariatiC,PAgrVeg,PAgrAnim,ServAgr,Silvicultura,SupLoc,DrumuriM,Innoptari,BugetVenituri,BugetSubventii,Apa,Canal,Export
RN,0.5451515151515149,0.02863636363636371,0.28439393939393953,-11.818724242424233,-0.5841439393939402,0.03696969696969713,13.927272727272703,9.523148484848491,-1.2061409090909083,11.328787878787862,6.372251515151515,34.43964545454544,33.382231818181815,269.47645303030293,18.0394196969697,43.795165151515214,-0.33889696969696925,169.20696969696908,4.77709242424244,-186.15778484848485,-78.74421363636361,-4.103040909090909,0.19198181818181845,-0.25559090909090915,-56.674348484848466,144.81087424242426,126.2114121212121,0.7577378787878561,0.735906060606059,0.02700909090909179,-793.6006503869695
RM,0.02863636363636371,0.9020454545454545,0.3388636363636363,-36.789636363636355,-17.23846136363636,0.3218181818181816,-129.6545454545454,-3.5235227272727316,4.831415909090907,-40.111363636363606,-8.013309090909079,-2.1393272727272428,3.5801250000000464,-437.0605295454545,-84.88397954545451,-499.19252499999976,-0.08286818181818253,-4672.6897045454525,-108.65600681818178,740.6964090909089,207.013284090909,-0.7499749999999994,0.11973181818181795,-0.8636454545454547,14.604804545454533,-278.3808386363633,-37.756140909090895,24.605793181818168,-5.097904545454545,-8.94713636363636,-593.2124213786361
RMI,0.28439393939393953,0.3388636363636363,1.6099242424242426,-6.687312121212116,-7.870626515151516,0.5739393939393941,-237.19090909090906,12.955465151515153,8.948020454545455,-27.0219696969697,-16.691142424242422,-85.36353636363638,-67.14182500000003,-1152.19965530303,-19.633371969696963,2.5828462121212925,-0.883334848484849,-8337.837774242424,-70.89356287878788,222.26759393939406,233.60778863636367,-6.899352272727272,0.28212272727272725,-0.8659727272727277,-38.41966515151513,-243.32955833333324,91.06674696969695,42.09954621212119,-7.673601515151517,-8.89002727272727,-334.4762167898483
Emigranti,-11.818724242424233,-36.789636363636355,-6.687312121212116,3128.897568969697,1222.1032631212122,-31.174242424242426,9058.190454545454,453.20116633333356,-201.70890881818178,3155.120575757575,448.6202360303028,-1792.8914546363644,844.3852935454543,8707.342086515147,4527.079699575757,39302.301355575764,-7.01013848484847,319720.3722352122,6199.7695224848485,-36462.70035933334,-4567.749976727272,265.45732899999996,-44.329170818181815,72.14278809090912,-309.31155360606095,11304.566703575754,6126.354912424247,-1330.5466831515148,386.24836684848486,452.87835463636367,94836.57882026203
Imigranti,-0.5841439393939402,-17.23846136363636,-7.870626515151516,1222.1032631212122,789.3953651742423,-18.869548484848487,6420.635818181818,-124.3938211969697,-148.25442629545455,2907.0919469696973,405.1801109696969,119.48217736363694,1115.5555038863638,13840.412821825756,2885.7767734469694,21150.98814826515,12.256334712121225,239265.97169319703,2867.4838451742426,-26835.584964939393,-4104.11369125,188.6258396136364,-17.19870059090909,33.54523781818184,-598.4444788030304,10821.287142310608,2299.9879557121226,-1165.146843007576,293.0641217424242,275.5083564545455,35067.20141329859
RS,0.03696969696969713,0.3218181818181816,0.5739393939393941,-31.174242424242426,-18.869548484848487,1.3351515151515152,-253.91818181818178,13.33261212121212,9.241981818181818,-68.0030303030303,-19.67815757575757,-45.03470909090911,-123.39101818181817,-555.8938878787877,-26.154557575757572,-467.31113939393947,-0.3017515151515149,-7260.604793939393,-80.35139393939394,1021.5095606060607,247.2871727272727,0.4086545454545467,0.8038727272727274,-0.6351909090909095,57.79668787878786,-251.46701212121206,7.335175757575695,26.17404242424242,-5.771084848484846,-5.1841909090909075,-658.5754330515153
Sal,13.927272727272703,-129.6545454545454,-237.19090909090906,9058.190454545454,6420.635818181818,-253.91818181818178,134269.45454545456,-7041.119636363637,-1794.0061818181819,32469.636363636364,8319.483272727271,30711.22672727273,43015.856090909096,675873.8,22589.15118181819,156340.70145454546,515.307090909091,4016666.3937272723,43521.51645454546,-245283.25154545452,-102876.1450909091,501.5176363636366,-250.53400000000002,371.13727272727283,-3934.0432727272737,76926.659,23492.824,-7149.046818181819,3698.9151818181813,3907.0700000000006,282372.43094403634
CSom,9.523148484848491,-3.5235227272727316,12.955465151515153,453.20116633333356,-124.3938211969697,13.33261212121212,-7041.119636363637,4183.1161965151505,-157.97209804545446,-4726.84356060606,-171.63093169696958,-3937.252697363637,-4014.5160165909097,-26630.200199439387,-3261.622850378787,-18553.626667196968,-81.0022692121212,-174212.65600769693,-962.4622448333336,1279.9892527575842,16707.94067413637,-297.340696590909,11.386745272727264,7.174619636363642,-197.67185696969645,-26118.688446924243,23621.06719915151,1324.379038530303,-78.03277124242432,-236.19594863636357,-7465.470307192564
AjSoc,-1.2061409090909083,4.831415909090907,8.948020454545455,-201.70890881818178,-148.25442629545455,9.241981818181818,-1794.0061818181819,-157.97209804545446,120.68684111363635,-406.6900681818182,-190.51077390909091,-536.6643249090911,-688.5056014318181,-5343.375491340911,-266.03564965909095,-2641.889672295454,4.266683136363634,-65863.35109431818,-798.2386749318182,9492.667358181821,1427.3511509772727,7.326719295454547,2.4176162272727275,-6.529698090909098,300.9286129545456,-3233.3358427045446,-1144.6958835000005,303.67863588636357,-66.31629031818181,-62.28681445454545,-2898.139642084758
Pensie,11.328787878787862,-40.111363636363606,-27.0219696969697,3155.120575757575,2907.0919469696973,-68.0030303030303,32469.636363636364,-4726.84356060606,-406.6900681818182,21610.265151515156,2142.089969696969,7696.096363636367,9826.014113636365,105234.76905303032,17325.84076515152,119540.2850378788,103.83298484848486,1269639.6672878785,13641.232310606061,-128791.62957575762,-19899.016568181818,827.9205681818181,-38.52095454545455,111.22600000000006,1096.4676515151507,100530.58608333333,-10619.967106060594,-5029.903143939394,1487.404196969697,1507.1795454545454,192067.04325348945
PopScolara,6.372251515151515,-8.013309090909079,-16.691142424242422,448.6202360303028,405.1801109696969,-19.67815757575757,8319.483272727271,-171.63093169696958,-190.51077390909091,2142.089969696969,644.3885444242425,2212.7225800000006,3110.929321818182,42183.41319057576,1428.5526042424237,10108.066210696968,20.519188030303035,263406.88387778786,2816.5562837878783,-21276.78354784849,-7016.900766545452,-24.014243818181843,-12.013501545454544,21.972809363636365,-813.9346919393938,6983.814963060603,3276.0151133030317,-391.59594948484823,251.18611824242424,245.3782853636363,11629.867579284028
PaturiUS,34.43964545454544,-2.1393272727272428,-85.36353636363638,-1792.8914546363644,119.48217736363694,-45.03470909090911,30711.22672727273,-3937.252697363637,-536.6643249090911,7696.096363636367,2212.7225800000006,18147.280790727273,14942.988964454547,196425.90286663637,3570.401551,8696.446226,116.69084800000003,819989.5748605455,7340.2595989090905,-30906.773513363663,-31367.91933245455,-179.04392481818178,-18.793629090909096,1.96972445454548,-1346.5554100000013,53357.65100209091,-10867.972566272727,-2860.8303184545466,612.4621636363638,771.5500090909089,-52817.34157028804
Medici,33.382231818181815,3.5801250000000464,-67.14182500000003,844.3852935454543,1115.5555038863638,-123.39101818181817,43015.856090909096,-4014.5160165909097,-688.5056014318181,9826.014113636365,3110.929321818182,14942.988964454547,24460.88915438637,187128.02628984093,5005.428460159092,48192.298805159095,183.81629577272733,1077456.7858685907,10840.56075706818,-77722.96763781818,-45592.481678295466,-141.80259924999993,-76.7110635909091,39.410783454545474,-7512.089238500002,46474.91414947728,-6433.098746045448,-4434.047700295454,823.1257802272727,899.2520825454545,4774.760338638445
VolumeB,269.47645303030293,-437.0605295454545,-1152.19965530303,8707.342086515147,13840.412821825756,-555.8938878787877,675873.8,-26630.200199439387,-5343.375491340911,105234.76905303032,42183.41319057576,196425.90286663637,187128.02628984093,5002781.483944629,32276.728516916664,15643.878725643963,2923.7361561060607,19503231.241415255,200802.3577252803,-745636.2545646972,-518956.35769602266,-10745.317310613638,-701.3575569545455,1388.6516233636364,14617.92427198483,-239260.68027240157,274445.2506415606,54238.42550828032,15059.736798621212,16924.590558181815,306429.2935855456
SpectatoriS,18.0394196969697,-84.88397954545451,-19.633371969696963,4527.079699575757,2885.7767734469694,-26.154557575757572,22589.15118181819,-3261.622850378787,-266.03564965909095,17325.84076515152,1428.5526042424237,3570.401551,5005.428460159092,32276.728516916664,23287.97889535606,138675.43647599244,69.70104234848495,962253.1200501968,15956.796254174245,-97526.2786737576,-30670.726424886365,1359.07717625,-20.487089954545453,138.24233090909092,-983.5664821666669,117467.62581140146,-11815.700984196958,-8834.550029098486,1367.8721456515152,1773.9999451818182,169627.6272598908
VizitatoriM,43.795165151515214,-499.19252499999976,2.5828462121212925,39302.301355575764,21150.98814826515,-467.31113939393947,156340.70145454546,-18553.626667196968,-2641.889672295454,119540.2850378788,10108.066210696968,8696.446226,48192.298805159095,15643.878725643963,138675.43647599244,995202.9625733561,211.9615602575761,6297393.284530289,107551.17088499242,-835423.7178805758,-147884.76916643177,7228.727551522726,-363.94640786363647,930.5394644545456,-13039.089233166666,724957.0757394923,-54074.54646792414,-50863.774974189386,8498.334120651516,10324.59781309091,1519253.688483695
SportiviL,-0.33889696969696925,-0.08286818181818253,-0.883334848484849,-7.01013848484847,12.256334712121225,-0.3017515151515149,515.307090909091,-81.0022692121212,4.266683136363634,103.83298484848486,20.519188030303035,116.69084800000003,183.81629577272733,2923.7361561060607,69.70104234848495,211.9615602575761,6.526849606060607,12894.596064393942,96.6674973484849,-596.931727242424,-476.3509906818184,3.342759681818195,0.48617018181818167,0.16172700000000068,40.64291484848482,19.91610998484903,-373.18614703030306,-73.23938446969704,9.61789503030304,14.960041181818193,-303.580872266312
PIB,169.20696969696908,-4672.6897045454525,-8337.837774242424,319720.3722352122,239265.97169319703,-7260.604793939393,4016666.3937272723,-174212.65600769693,-65863.35109431818,1269639.6672878785,263406.88387778786,819989.5748605455,1077456.7858685907,19503231.241415255,962253.1200501968,6297393.284530289,12894.596064393942,137387617.4583814,1440394.762827106,-9021573.930615215,-2631499.992335136,45034.073741136366,-6729.354572545452,14324.753595545455,96418.34888669677,3767572.7130239243,973719.2763785761,-250064.44036971207,141583.01561806057,140788.04717409087,13496168.18282227
SalariatiC,4.77709242424244,-108.65600681818178,-70.89356287878788,6199.7695224848485,2867.4838451742426,-80.35139393939394,43521.51645454546,-962.4622448333336,-798.2386749318182,13641.232310606061,2816.5562837878783,7340.2595989090905,10840.56075706818,200802.3577252803,15956.796254174245,107551.17088499242,96.6674973484849,1440394.762827106,23729.10881081061,-133093.16873084853,-37342.806775977275,91.43281125000009,-63.77715004545455,185.0080885454546,46.56280537878753,62179.7887272197,12390.68820134849,-3263.803176098484,1456.157886287879,1967.323266,199385.9650547373
PAgrVeg,-186.15778484848485,740.6964090909089,222.26759393939406,-36462.70035933334,-26835.584964939393,1021.5095606060607,-245283.25154545452,1279.9892527575842,9492.667358181821,-128791.62957575762,-21276.78354784849,-30906.773513363663,-77722.96763781818,-745636.2545646972,-97526.2786737576,-835423.7178805758,-596.931727242424,-9021573.930615215,-133093.16873084853,1892732.4368473336,153431.36776427276,5415.810346363636,-195.74563854545457,-625.021323454546,32531.073999242428,-530990.3251093939,-74989.98320969702,27584.41682578788,-9175.861373939395,-10701.906373545453,-976115.2898460015
PAgrAnim,-78.74421363636361,207.013284090909,233.60778863636367,-4567.749976727272,-4104.11369125,247.2871727272727,-102876.1450909091,16707.94067413637,1427.3511509772727,-19899.016568181818,-7016.900766545452,-31367.91933245455,-45592.481678295466,-518956.35769602266,-30670.726424886365,-147884.76916643177,-476.3509906818184,-2631499.992335136,-37342.806775977275,153431.36776427276,244425.57002165922,-421.5739497499994,191.40535077272725,-229.37172236363637,31283.360954318192,-115062.80661874996,59135.196900863666,8117.090496204543,-1813.5125041363644,-3500.9427155454537,192041.22936444177
ServAgr,-4.103040909090909,-0.7499749999999994,-6.899352272727272,265.45732899999996,188.6258396136364,0.4086545454545467,501.5176363636366,-297.340696590909,7.326719295454547,827.9205681818181,-24.014243818181843,-179.04392481818178,-141.80259924999993,-10745.317310613638,1359.07717625,7228.727551522726,3.342759681818195,45034.073741136366,91.43281125000009,5415.810346363636,-421.5739497499994,309.7188469318182,-8.818899045454547,13.263211545454547,406.4319889545455,7785.742274295451,-2381.7845034999987,-1175.9324949318184,103.83011804545454,82.41355281818184,15589.04841527164
Silvicultura,0.19198181818181845,0.11973181818181795,0.28212272727272725,-44.329170818181815,-17.19870059090909,0.8038727272727274,-250.53400000000002,11.386745272727264,2.4176162272727275,-38.52095454545455,-12.013501545454544,-18.793629090909096,-76.7110635909091,-701.3575569545455,-20.487089954545453,-363.94640786363647,0.48617018181818167,-6729.354572545452,-63.77715004545455,-195.74563854545457,191.40535077272725,-8.818899045454547,2.0541380909090914,-1.4155334545454548,40.41561545454545,55.02783004545458,-123.78771345454545,0.31472859090909994,-6.54008227272727,-3.3199935454545453,-1359.6662404798276
SupLoc,-0.25559090909090915,-0.8636454545454547,-0.8659727272727277,72.14278809090912,33.54523781818184,-0.6351909090909095,371.13727272727283,7.174619636363642,-6.529698090909098,111.22600000000006,21.972809363636365,1.96972445454548,39.410783454545474,1388.6516233636364,138.24233090909092,930.5394644545456,0.16172700000000068,14324.753595545455,185.0080885454546,-625.021323454546,-229.37172236363637,13.263211545454547,-1.4155334545454548,2.6205832727272735,24.681797909090903,306.9422321818184,243.64283818181818,-27.156693636363674,17.14129790909091,16.94629581818182,2677.1935677242914
DrumuriM,-56.674348484848466,14.604804545454533,-38.41966515151513,-309.31155360606095,-598.4444788030304,57.79668787878786,-3934.0432727272737,-197.67185696969645,300.9286129545456,1096.4676515151507,-813.9346919393938,-1346.5554100000013,-7512.089238500002,14617.92427198483,-983.5664821666669,-13039.089233166666,40.64291484848482,96418.34888669677,46.56280537878753,32531.073999242428,31283.360954318192,406.4319889545455,40.41561545454545,24.681797909090903,14591.214826151512,-2762.6353953484827,-7915.119277696963,1032.4434591969698,166.1668786060607,227.83186799999996,132283.99006220425
Innoptari,144.81087424242426,-278.3808386363633,-243.32955833333324,11304.566703575754,10821.287142310608,-251.46701212121206,76926.659,-26118.688446924243,-3233.3358427045446,100530.58608333333,6983.814963060603,53357.65100209091,46474.91414947728,-239260.68027240157,117467.62581140146,724957.0757394923,19.91610998484903,3767572.7130239243,62179.7887272197,-530990.3251093939,-115062.80661874996,7785.742274295451,55.02783004545458,306.9422321818184,-2762.6353953484827,916194.8756571739,-179153.18797301507,-67453.67545150754,5866.090238560607,7890.190391909089,695126.5828944548
BugetVenituri,126.2114121212121,-37.756140909090895,91.06674696969695,6126.354912424247,2299.9879557121226,7.335175757575695,23492.824,23621.06719915151,-1144.6958835000005,-10619.967106060594,3276.0151133030317,-10867.972566272727,-6433.098746045448,274445.2506415606,-11815.700984196958,-54074.54646792414,-373.18614703030306,973719.2763785761,12390.68820134849,-74989.98320969702,59135.196900863666,-2381.7845034999987,-123.78771345454545,243.64283818181818,-7915.119277696963,-179153.18797301507,199496.71972342415,16576.0310136212,1453.0426238484843,-73.99566381818109,84075.3801819039
BugetSubventii,0.7577378787878561,24.605793181818168,42.09954621212119,-1330.5466831515148,-1165.146843007576,26.17404242424242,-7149.046818181819,1324.379038530303,303.67863588636357,-5029.903143939394,-391.59594948484823,-2860.8303184545466,-4434.047700295454,54238.42550828032,-8834.550029098486,-50863.774974189386,-73.23938446969704,-250064.44036971207,-3263.803176098484,27584.41682578788,8117.090496204543,-1175.9324949318184,0.31472859090909994,-27.156693636363674,1032.4434591969698,-67453.67545150754,16576.0310136212,10147.361796628786,-498.6752291666668,-620.3000261818182,-24458.909386655672
Apa,0.735906060606059,-5.097904545454545,-7.673601515151517,386.24836684848486,293.0641217424242,-5.771084848484846,3698.9151818181813,-78.03277124242432,-66.31629031818181,1487.404196969697,251.18611824242424,612.4621636363638,823.1257802272727,15059.736798621212,1367.8721456515152,8498.334120651516,9.61789503030304,141583.01561806057,1456.157886287879,-9175.861373939395,-1813.5125041363644,103.83011804545454,-6.54008227272727,17.14129790909091,166.1668786060607,5866.090238560607,1453.0426238484843,-498.6752291666668,170.5835843333333,157.67423563636368,17349.01793293831
