,RN,RM,RMI,Emigranti,Imigranti,RS,Sal,CSom,AjSoc,Pensie,PopScolara,PaturiUS,Medici,VolumeB,SpectatoriS,VizitatoriM,SportiviL,PIB,SalariatiC,PAgrVeg,PAgrAnim,ServAgr,Silvicultura,SupLoc,DrumuriM,Innoptari,BugetVenituri,BugetSubventii,Apa,Canal,Export
RN,1.431428571428572,-3.0700000000000003,-0.1714285714285717,6.223885714285719,99.1567428571429,-1.9428571428571433,358.3285714285715,-11.420142857142851,-19.527485714285717,51.900000000000006,4.5798714285714315,-39.2921714285714,78.61950000000004,295.34868571428626,16.811842857142864,-30.145314285714285,3.1189571428571434,16520.80372857143,253.97501428571437,-1403.2485285714286,-569.1898714285716,66.64814285714284,-0.07863902439024395,7.014442857142858,-75.60092857142857,2.1751571428570844,348.975242857143,-128.57344285714285,2.581471428571426,8.363814285714287,1078.1265493399997
RM,-3.0700000000000003,10.16267857142857,0.8324999999999999,-70.72656249999996,-380.63814821428565,4.918749999999998,-1286.016071428571,-40.028649999999985,53.588001785714276,-476.71785714285704,-54.29652857142856,-260.15782142857137,-398.3721874999999,-4940.047042857142,-99.15843571428567,-424.5217160714285,-10.26101607142857,-73674.14868928569,-844.653744642857,5806.465737499998,1878.224001785714,-106.94335535714278,-0.43358083623693366,-18.581046428571426,373.65230892857136,-468.38327321428557,-999.1849410714282,594.3941678571427,-36.3067982142857,-45.642571428571415,-7882.66677100714
RMI,-0.1714285714285717,0.8324999999999999,1.5850000000000002,-57.56675357142857,-190.34895357142855,0.5203571428571429,-399.41785714285714,-22.992700000000006,1.5080464285714277,-110.59285714285717,-16.42,-198.09494285714285,-173.59738928571429,-2378.9008142857147,-46.368514285714284,-5.373674999999996,-3.7999035714285716,-26215.119407142854,-209.1793892857143,778.7633321428572,474.32496071428574,-39.95072499999999,0.09268188153310106,-4.175921428571429,28.732832142857152,-3.165189285714311,-658.3919535714285,130.4253642857143,0.9175035714285708,-13.728057142857145,-236.78221316000045
Emigranti,6.223885714285719,-70.72656249999996,-57.56675357142857,4902.097715267855,16367.074117553568,-38.301866071428556,33986.577803571425,2130.7170206428564,-505.9280949464285,13149.779035714284,2718.048512142857,19894.304348071426,16598.897650946426,345456.25537514285,5385.210784642857,12757.632200089285,305.2918355178571,2396847.2332194634,11513.642097660711,-76776.80783173213,-27140.60457366071,6544.422965196427,14.61819929965156,8.752403892857163,-4769.922659303571,13285.587686517854,55434.25096833927,-9059.150244249999,947.1863923392854,1429.6792659999996,61347.45699712749
Imigranti,99.1567428571429,-380.63814821428565,-190.34895357142855,16367.074117553568,60582.28625498214,-236.47250892857141,136291.58351785713,7475.954653785713,-2774.8710270892852,45441.37103571429,9551.285506142858,64201.66190064285,61224.390263660716,1192680.0748025717,19091.558152928574,34230.44052266071,1213.2195216607145,8903977.839618178,53760.177423660716,-328529.8007157321,-119791.09897923215,26803.02766019642,49.77626852264807,381.22226775000007,-18735.76846073214,38809.949770232146,209889.66472391068,-35398.66566496429,3064.4693964821427,5332.148581999999,308075.76134375675
RS,-1.9428571428571433,4.918749999999998,0.5203571428571429,-38.301866071428556,-236.47250892857141,3.6426785714285708,-826.5696428571428,1.9460214285714208,37.33082678571429,-222.6535714285714,-30.11044285714285,-123.13929285714286,-225.18262678571426,-2817.149942857143,-65.63045,-226.76074107142858,-6.477841071428571,-39832.29625357142,-421.78432678571426,3102.530891071428,1268.277669642857,-65.00363035714282,-0.17037212543554003,-9.486596428571426,167.71726249999998,-266.34074107142857,-777.2111874999998,269.60570357142853,-17.7541875,-24.094785714285713,-2974.88223707
Sal,358.3285714285715,-1286.016071428571,-399.41785714285714,33986.577803571425,136291.58351785713,-826.5696428571428,353845.4107142857,17988.905357142852,-9348.155696428572,118291.25,21811.801571428576,140335.52435714286,142248.184125,2553184.3651428577,42671.10492857142,92318.72898214287,2959.745696428571,21362126.368821424,154975.9224107143,-1054449.232625,-369513.28283928573,52375.90173214284,139.8333170731707,1865.3359642857145,-59223.204053571426,115930.54241071429,460610.8605892857,-102003.36532142856,8290.332303571427,13384.434714285711,1244585.4794423
CSom,-11.420142857142851,-40.028649999999985,-22.992700000000006,2130.7170206428564,7475.954653785713,1.9460214285714208,17988.905357142852,3247.6851262857135,-14.65738235714281,8182.053857142855,1630.1487679999998,12141.812862285711,9767.6127755,183844.2933437143,2475.778484285713,3306.0760959285694,148.61462092857144,1229598.623721714,9595.159681071427,-49045.91688421428,-11271.881910642858,1737.180079071428,18.865960881533095,22.85368114285718,-2861.7006550714273,2216.193284785712,22309.639605357144,-6084.6914074285705,368.8524887857142,908.9586254285712,160428.71375301795
AjSoc,-19.527485714285717,53.588001785714276,1.5080464285714277,-505.9280949464285,-2774.8710270892852,37.33082678571429,-9348.155696428572,-14.65738235714281,437.16505455357145,-2965.4622499999996,-445.3292028571429,-1863.9960567857147,-2813.8661475535714,-45807.83320342858,-889.6612132142857,-3317.296624696429,-71.65160455357143,-494865.2430989643,-4250.4599179821425,37424.954157625,12278.613521410713,-1273.3099761607143,-3.099755658536585,-81.40276939285712,2215.4000461964283,-4870.376422267857,-9246.717064875002,2918.523459035714,-300.9409025892857,-313.86701242857146,-35400.543214269586
Pensie,51.900000000000006,-476.71785714285704,-110.59285714285717,13149.779035714284,45441.37103571429,-222.6535714285714,118291.25,8182.053857142855,-2965.4622499999996,55610.21428571428,9106.554714285712,62881.40714285713,51092.06367857143,1020901.0942857144,16008.866999999998,67251.19982142857,932.0849642857144,7843065.832499999,48121.68096428571,-424036.5351071428,-123500.56224999999,11050.901035714283,82.74251219512195,348.54807142857146,-28258.910678571425,71493.26896428571,133054.37317857143,-42972.6485,4726.531749999999,5183.066,603476.8520806142
