Country,Comp0,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22
Austria,2.2169416296065876,-2.9620199830424085,0.9079349085131562,-0.21283946456125538,-1.5506472213722586,0.16303327560379804,0.07606862362447404,-0.5940015204412843,0.8553997723653706,0.03011733385513061,-0.18945390734581388,1.1050335427504476,-0.06194328940181811,0.8664190575429979,-0.22296162438888484,-0.3122910645076366,0.21785240549605073,-0.18796319965585503,-0.11135790416982325,0.17806250444756444,-0.03446929306904615,0.039636355412375986,-0.03378294601723866
Azerbaijan,-0.2955633966841377,-0.6349089793650037,-0.26409472383374133,0.8235188987052054,-1.7559824058733415,-1.2216739445645073,-0.1973788186401456,0.1263091567781244,-0.45210539550127876,-0.11370927470387321,-0.25679161842022347,0.10675249346750958,-1.0739210525066654,-0.65921318255254,0.0721124955654537,0.20117239664015402,-0.426807869140294,-0.19285115440666725,0.02137487508081602,-0.004300017914594297,-0.19359563145858158,-0.1584740631709084,0.06116225100130732
Burundi,-2.1710976808243,0.4555526081882134,-1.1288800941098025,1.675033168177271,-1.3199498709363395,1.168028923336037,0.2952003521478229,0.7105316081479898,0.9437275109205268,0.2315537535700655,0.7519438428523173,0.17238572799176125,0.0034394029616897433,-0.0459464216361947,0.37838835903443324,0.15168343477055102,0.08263620122950018,-0.09528214278894089,0.3539133064289422,-0.012355128878746605,0.07482665068043842,-0.010395028983699968,0.025337947830564252
Belgium,2.7286414124490515,-2.886544930628391,0.618217492770862,-0.3508746727313396,-1.8571896949598872,0.5462952616635659,-0.061900764087348424,-0.32388260477193787,0.8358337701563219,0.34830302058894164,0.018401284763321833,0.6711666908786398,-0.0552464934958823,0.27017766171793145,0.12703180941996686,0.37618070444058127,0.6686344907436089,-0.19397917318727842,0.14000043437740647,0.034043542017767256,-0.07775821493023496,-0.03456172711198003,0.02174217122959015
Benin,-2.926766092095704,0.8651394000298653,-0.10823236682795588,1.0632824571608532,-0.3015094884715251,-0.007652197685915932,0.6370757495750687,-0.3699275068348827,0.52015712728517,-0.7749201293105046,0.2356421403997002,0.5988246604323485,0.16982902335659755,0.4839248964676009,-0.12358910499459856,0.19718260364040205,-0.1398785933289125,-0.08620394060431745,0.016286566432041093,-0.002369108799366617,0.10509290170927965,0.052238763327144666,0.004793177932263099
Burkina Faso,-2.6758014910167294,0.6442135130665877,-0.5650479674580569,1.4406464803482073,-1.8376649712953477,0.7640505217566746,0.25386496430796895,0.29962031303318626,-0.6008386607289098,-0.8008810506869273,0.5129166782569788,0.38641877580908335,-0.05418535216500542,0.3390309078573669,0.023830515615924624,-0.06060144134722602,-0.1718474770263491,-0.03901427062029192,0.1255853964930334,0.009565979516100628,-0.022820108510684594,-0.03114879775188112,0.026852111483852605
Bangladesh,-0.9494944380899785,1.463052092886258,-1.6160108300896923,1.8431883692221032,-1.3519463091396062,-0.5111774542989364,0.32029088575861503,1.1335267912246765,0.004756811783186501,-0.05739656858582309,0.4563020667912493,0.28066882118081365,0.09631284976065216,0.642809271860379,-0.8096412851790095,0.3039802945632875,-0.33644792223276926,-0.44110153856654066,0.10255848704915424,0.35338466081300696,0.07385634571007114,0.09571287437535035,-0.17238979775825403
Bulgaria,2.835906826747996,0.8884708578075513,-1.5461834289466347,-0.5012930904282724,1.284755468345281,0.1806127565757031,-1.2026030335769904,1.0129233890523024,-0.3421818156437461,-0.2999143841725607,-0.6930940951458083,-0.00876088665185252,0.20320415794007254,0.5349001874289804,-0.14090750491185702,0.09733722975824412,0.22980801427697722,0.11338328003671527,-0.3533836837297106,-0.0937567878212393,0.11794182792951748,-0.050746200718948614,-0.01252035761201621
Bahrain,0.5483637287131015,-1.138557388135626,0.5718948373693226,0.05452354286109393,-0.11705115729484122,-1.9054268017712934,-0.31210715751965445,0.1585806918372623,0.18556511383581561,-0.5129162519779513,-0.2573832352163997,-0.21739255186339423,-1.231575902283787,-0.524592889524648,0.013743683481896177,-0.1608935637409066,-0.10088049563532404,-0.05668160462738567,0.016541173656355587,-0.03250346317779293,0.10640623790568099,0.002526006162677822,0.030932856007414387
"Bahamas, The",-0.20715281806451688,-0.6440754918762968,0.7067676618122236,-1.0474072119768456,-0.6784030531136919,-1.2240966010902916,-0.5211158700747559,1.0971020981025736,-0.2527339725956438,0.7537984002827954,-0.35526133273803273,-0.18237102150128753,-0.46935310145345327,-0.5630436600985079,0.18730036487115898,-0.056011279233292785,0.02100667694645522,-0.08293705889491872,0.10700686629429207,0.017236596574196666,0.015855621405265027,0.010626903147686656,0.06873724017374887
Bosnia and Herzegovina,2.2167463738401723,2.0487803796490422,-1.200417319419224,-2.9357796066352404,-1.1625250790732014,0.23545031150870174,-0.29137414922630667,1.505290179499705,-0.9538964486227699,1.4995107738482407,0.18522230440162435,-0.4993064048951563,-0.21192820074085403,-0.07397526593546222,-0.8494592627690086,0.16948678786963237,-0.025983443523309883,0.21257481855598437,-0.05958158847884054,-0.011422284766893517,0.20324652030306378,0.018546691101400357,-0.07670419242398492
Belarus,5.24701895701949,1.644644309161082,-4.539062294236394,-1.4619967733748411,-0.6256874365583193,0.27822163517369675,-0.43462360270820416,-0.09439154457142339,0.042244076226920765,-3.2749537439001553,-1.436599474271743,1.66990239836238,0.3473876749488702,-0.19313649361991664,1.2733591199638317,-0.7722938665826133,-0.3350244233932809,0.9128262253545704,0.11070366912128757,0.11771492459224589,0.09297694816760023,-0.061118420195584305,0.24277909767541664
Belize,-2.4280514678463616,1.257272456453037,1.5031054993020951,-1.8508334883982183,0.7250807884723623,0.5227120488381182,-0.1758885240515252,0.46800841600830123,0.033301611939887295,-0.7821756545216988,0.24660024467024483,-0.007932786783110601,-0.16923366409828125,0.26116891870369247,-0.3921328711424363,-0.0869234904150694,-0.08747486201271581,-0.009121290745200633,-0.1466745642117361,0.1356585423220273,-0.009784172314551092,-0.11085833830309037,0.042084322317336574
Bermuda,1.3510941796801008,-1.8289659386086696,1.2293263211647547,0.06339502395643704,-0.06097748333486946,-1.544296569907094,-0.6732575970923113,-0.39979024196117996,-2.2349178853915834,0.3789009468299024,-0.1431349129692377,0.41927826641340477,-1.1976952366864175,-1.019522067806723,0.3923265467917278,1.6302912133485008,-0.5274175302928228,-0.3276063255713399,-0.03763592136972866,-0.3858580349721061,0.30888162414154574,-0.2731352524656825,-0.04544870522879257
Bolivia,-1.7035683542567128,0.6428232888648102,0.6186247958232185,-0.5827829082074082,1.133976205902331,0.21377629904102394,0.4503544734807549,-2.302951298925193,0.7023147474047597,-0.633881195962807,0.19164279186098104,-0.5507755130448214,-0.049654251116229245,0.07730599867433972,-0.3409693985491542,-0.020118231784732942,0.05040345197071965,0.02191763664768111,-0.3866003207281851,-0.026184335063043494,-0.015631952055722126,-0.012391608360076536,-0.09202328808847315
