Country,Comp0,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22
Austria,0.24127891925984798,0.4307118593422828,0.040468796603186946,0.002223899601702985,0.11804208507307581,0.0013048583538006501,0.0002840677805995164,0.01732151901482582,0.035921058222212345,4.4529099033522045e-05,0.0017620490556884611,0.059946217306882335,0.00018836464436926576,0.036852491472532674,0.0024404566699088395,0.004787733605307034,0.00232989087832723,0.0017344289755198165,0.0006087696026430945,0.0015565239823402965,5.8327802508535406e-05,7.712555276144339e-05,5.602810064254981e-05
Azerbaijan,0.010806727470117239,0.04986729832452033,0.008628043998720584,0.08389576562234798,0.3814461376630787,0.18463053343765526,0.004819411304930331,0.0019736156177999763,0.02528554282929691,0.0015995016051559667,0.008157453189427379,0.0014097722483445343,0.14267162693902036,0.05375819379325724,0.0006433005933784522,0.005006447671547402,0.022535009083862224,0.004600842721290717,5.6519729161803764e-05,2.287354254799828e-06,0.004636433207123748,0.003106771322335943,0.00046276427337225664
Burundi,0.3238473937515448,0.01425800472701989,0.0875542656028919,0.19276514162714195,0.11970066281052169,0.0937322136368678,0.005987084971425621,0.03468554191773167,0.06118921905712978,0.003683709128985862,0.038846553560126756,0.0020416641074856344,8.127328262451896e-07,0.00014503909016202866,0.009836876377202918,0.0015807310650380296,0.00046916150256470795,0.0006237416003289176,0.008605487191492596,1.048760300650523e-05,0.00038467529171637996,7.423916672012924e-06,4.410873011610856e-05
Belgium,0.3360351363378819,0.37605243214747003,0.017249413652419287,0.005556429381904764,0.1556697716890886,0.01346934960112027,0.00017293535022863796,0.0047344224233541584,0.031530552869655754,0.005475278817457387,1.5282276405659242e-05,0.020330710104770045,0.0001377530410007715,0.0032945085232577768,0.000728310760162327,0.00638682164985707,0.02017759073175442,0.001698251339322046,0.0008846073109788958,5.2307171563945436e-05,0.00027288792698085837,5.391165096775485e-05,2.133524239754856e-05
Benin,0.6726938622998356,0.058777839338133596,0.0009199320438006954,0.08878482287588908,0.007139098978287164,4.598474657522064e-06,0.031873047000354336,0.010746689135027626,0.021247632328665143,0.04715799368020235,0.004360611072031868,0.02816052772440788,0.002264984631575547,0.018390662186535525,0.001199504301597663,0.0030533643389558046,0.00153654027360544,0.0005835736491154326,2.083053889902351e-05,4.4076941073012194e-07,0.0008673376566956718,0.00021430248628364853,1.804216032548181e-06
Burkina Faso,0.4568969830111773,0.026483182190948334,0.020374227050782966,0.1324418847928337,0.2154979691409915,0.03725243458662382,0.004112595957647933,0.005728659565079328,0.023037017187787525,0.040930452295357515,0.016788200588178398,0.009528552872443313,0.00018735889145197904,0.0073348137883305,3.6239098538828054e-05,0.0002343561822968313,0.0018845029793845612,9.713091764011168e-05,0.0010064420870352078,5.8394158006385986e-06,3.323119186357056e-05,6.191460196547315e-05,4.601160584059699e-05
Bangladesh,0.06227981046542767,0.14787066007113842,0.1804059952860282,0.23469393932164279,0.126264516781685,0.018051189012696717,0.007086823115032499,0.08876178157556515,1.5631273693469074e-06,0.00022758010339792142,0.01438359028775968,0.005441902710080607,0.0006408123874813389,0.02854477977989135,0.04528430670976968,0.006383418163907242,0.007819844791967278,0.013441247475825122,0.0007266171481629816,0.008626960723607538,0.0003768235731786861,0.0006328534466351304,0.0020529839417497008
Bulgaria,0.4761777195909258,0.04673815122150129,0.14154912322342048,0.014878823494622538,0.09772959621931669,0.001931443448456254,0.0856307493958895,0.06074889091597188,0.006932645728183201,0.005325737363303345,0.028442616947218547,4.544449457761273e-06,0.0024448393956513375,0.016940672818878243,0.0011755832900630923,0.0005609744980273992,0.003126910817595727,0.0007611726718990304,0.00739397779306229,0.0005204638788456589,0.0008236085825109687,0.00015247274552121116,9.281509677689979e-06
Bahrain,0.03782403882678399,0.1630573239658692,0.041139860162147004,0.00037393713373630216,0.0017233833107054791,0.45668316100041106,0.012252872539974351,0.0031632322184214088,0.004331348453106283,0.033092027699587676,0.008332800226058396,0.005944560892594347,0.1907887770976249,0.034615870580642624,2.3759469992624643e-05,0.0032561754794686137,0.0012801028768265783,0.0004041240826627815,3.4416214606633134e-05,0.00013288921386325514,0.0014241791917015908,8.026002127503733e-07,0.00012035676300206852
"Bahamas, The",0.006237788283362894,0.06030071844965607,0.07261097678959993,0.1594703908683466,0.06689975485788634,0.21781125778421298,0.039474581789192976,0.17496171620001216,0.009284877678053692,0.0825960658299218,0.01834614493931228,0.00483460058455965,0.03202199038875917,0.046082187233578,0.005099483438195355,0.00045603683401976725,6.414512445940157e-05,0.000999876127742345,0.0016644556611126154,4.318689421012565e-05,3.654394877943947e-05,1.6415812531337475e-05,0.0006868044824951227
