Indicativ,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31
cl,2.813745140926847,0.10302997876857609,0.002195591646872373,0.029864755278545374,0.34673046861240575,0.21405431549630685,8.785467258919141,0.008225118524347468,0.49060097639206457,0.013592004634586987,0.06712200902572327,5.307445776043506,0.22691995883168786,2.2775663851139245,0.6182521041696332,3.2057240970196976,0.023029299412747735,5.671302646372302,1.8385066479575485,0.5040742181908506,0.0010670021075674116,0.3282908776004227,0.03765085095252355,7.406548890304379,6.13419538155815,2.3730623873177423,2.883895782541483,0.39357494224590334,5.5356676778511975,0.42857012696040525,1.278804495591394
cs,0.28143981684526687,1.4181654132489792,0.03664614674199413,0.006472602021063331,0.031652032805089145,11.568733195918202,1.7822064923679404,0.2715486205699867,7.4734571411015045,3.650626429027788,1.5190584835336605,0.22818134598632478,6.651495811974242,0.022381514487355075,0.5592332091260778,1.3400994650960958,0.2341880274161681,0.20477229201131378,5.877449575784663,1.8689476785158825e-07,0.32181132435806803,0.22285007218948893,0.7671301157916396,0.08449486253365047,2.689173341041193,3.205753646989189,2.0940050758356388,0.16641306427661443,4.435582595730323,0.02615924430719109,0.15315574517662922
cj,8.240659012264352,0.03183111606961003,0.489007826599769,0.38643649713463035,3.3182941449807695,1.784820802428087,0.17935968884164202,1.44428869458262,1.1555151015642433,3.526473254563732,1.5904179826315017,0.1086091701761539,1.5774315574796767,2.1526340185701325,0.6879101790656865,8.45160038033249,2.0713798956438083,8.157461550525884,1.192254258055152,3.0433699560758827,14.229432221120334,2.966213591562751,0.13221312573238908,1.7987454384881838,0.04624827882770928,0.3465693185591822,0.03817411224648207,2.568516407088672,0.012446446708653951,1.1434316715214965,3.2676877040039654
ct,1.7774387419858007,0.7657318894239854,1.3982422000686106,0.4606632291725278,6.627824413544359,0.030961585367864735,3.3423876858284283,9.201585753631274,9.379445349549998,0.810619986555819,0.27718657197909913,28.46862558286076,0.005861757237610358,5.411309466131367,0.2289001784095696,4.745126416295461,5.533461464018193,2.8458113849034765,0.5894348141508686,0.03810049227667624,2.441788007779727,0.8366436862997307,0.8888480213911778,0.1325884505774572,0.24743111348819735,0.001358361056231079,5.297529147038484,0.016150963898827548,0.15888234335734083,0.1468440594109033,0.2064350055761557
cv,0.08422641694220293,1.4180816800400566,0.11065550408270114,0.2749279789722279,0.0019356653813005205,6.8572052020981396,1.0399903809614386,0.006666122828914988,0.7745511586426636,3.126507370025736,2.914607715234278,0.016846391587086715,0.5878624171220832,9.343114681300323,1.577920552231211,2.1155835909702367,0.13644187144166953,0.7194408767090549,3.2545269377986012,0.41957471732210466,2.5891195728050462,3.1626969723567497,0.46824218440438814,6.37207501703627,0.6632883772002294,17.515351263043577,0.5122193306819032,0.1462722486254006,0.004473411307391009,0.16721040621620314,0.5019217833593378
db,0.6647756389927398,1.550126744977953,0.6470263123493412,0.004393695907187909,1.7968787379999713,0.09763674085898975,0.0007215378066495388,1.6931413039212706,0.32023132815822264,0.05256769153220661,1.0154701594996607,1.5099585352841787,1.5490155767404707,0.8740995206584553,0.9412947015204995,4.124876908187856,4.095932082017201,0.6121603769849103,0.6362885998144443,2.116771400165766,2.508867903077202,4.0247817222394575,11.494972383992511,5.032499809555352,0.04978584799694285,0.5447171875069042,1.3820973883655343,0.20358592009696982,0.033341129397127446,5.781149224242945,3.16038808197286
dj,0.08471415861911046,1.123478715342423,0.7964157713696863,1.9346664392042001,1.6532399292411213,9.004211078441228,0.3222416520234049,0.2783338141426602,2.5256598687666703,0.21238718769953305,7.230365522924022,6.065407976298862,1.9046756451596878,2.477053502028597,0.10928153082547554,1.2568231863862638,3.5456099737298907,0.44628275779222776,0.10861816277458664,1.0534447580317867,1.1622632099621488,0.009219418689104896,0.08042931693395466,0.02741862557604333,0.03597263434725608,2.890702170539134,0.968704108158385,3.631484189352821,8.53186991819499,0.03732449776931454,0.11581132144066274
gl,0.0579408840326123,0.16408099516550026,7.4459367552991695,0.7541119059669281,4.622017100502709,1.0593564961465414,1.3831257112442994,0.038879500812874994,1.4527531080764755,6.588618621024754,0.5735828117787598,3.0535138642845743,0.4835547065396971,0.0688224529096231,0.9218272350061333,9.97519564314967,1.3958474211011167,0.151587089948038,1.3326686642235497,2.176333060151232,0.24012639277221626,1.1408935732675114,1.3345385993749648,0.015581341823390861,10.649971994377248,4.576137401456468,0.2710252839781905,6.266903486209418,0.9241900457894244,2.9645096210335353,2.4398904449051946
gr,3.570097684689046,2.689864520972744,0.8656634386006933,0.6505683331576813,1.0308212830253,0.3725637216779373,2.390874164858027,0.4658830069093127,1.0253138888986906,2.7893300364548974,0.7840389248435198,3.97563713610904,3.7819997873320372,1.0424195427910095,8.149333456173732,0.20267372578105974,7.295966551412521,0.10172394560360407,0.31253380349240434,1.9218003251826765,0.47500905533845783,0.014888775678298634,6.728988363272422,0.015772873542459175,0.42988769148313233,1.066516995526506,3.9367560877668155,0.7693029312797731,1.6958549502460696,1.7536296218713097,1.0071142129383683
gj,0.16737642545619597,0.5453790456650754,0.004583925295064435,0.005473537110866715,0.13995503863560238,1.6246200867336966,0.4594244929346939,5.85563080513462,0.05065844086674845,5.279492941694659,7.369633954201514,1.536528419306517,0.7142715440924359,0.04459130177796552,1.027670419878885,4.058769525813045,3.284888856380241,0.48134958894602226,4.26488908066425,2.1199356493608215,11.305647060941597,0.1093357138452315,5.635390481140104,0.3075011611747614,7.641878797611282,0.026957769297231152,13.01110060822815,0.5916344861767758,0.022610167099769214,8.874801812256187,0.009004907586807276
