Indicativ,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31
cl,1.0870938134260881,0.2080206506162356,-0.030366897959561157,0.1119964160899314,-0.3816107923227678,0.29983797709504534,1.920910265667302,-0.05877541816291848,0.45392996165120725,-0.0755555553650857,0.16790248297986465,1.4930261973382357,-0.3087173184473282,0.978047995625904,-0.5095742180990376,1.1603465520043021,0.09834788128553677,-1.5433557954912298,-0.878733629800391,-0.4601208228717293,-0.021169338326417115,0.371324882807734,-0.12575117255938367,-1.7637319903907842,-1.6051049997599585,0.9983417264010622,-1.1005617786691577,0.4065728418663494,-1.5247886491896177,-0.42426342444685283,0.7328696256145202
cs,0.343809137567651,-0.7717703502756316,-0.12406200720461354,-0.05213916808740428,-0.11529897561616693,-2.2042839976476825,-0.8651743909724398,-0.33771351859141513,-1.771680557906143,1.2382500152197335,-0.7987518782977208,0.3095741677114814,-1.6714150415229563,-0.09695481465450353,0.4846420821936043,0.7502278156269334,-0.3136223389919641,0.2932650041255379,1.5711552507087134,-0.0002801710236581704,0.3676421578524265,0.30593631742502436,-0.567621924023807,-0.1883821707703072,-1.0627571704003216,1.1603518999577074,0.9378070866926557,-0.264373763819669,-1.3648973185579685,-0.10481833145504782,0.2536245512054818
cj,-1.860396942899828,0.11562468918546856,0.4531923291185582,0.4028688729556362,-1.1805437479788392,0.8658087184937542,0.27446506027815154,-0.7788461027216473,-0.6966464976277285,1.2170122295674628,0.8172977136302475,-0.2135786774797162,0.8139540860155843,0.9508450387941539,0.5375149069631352,-1.884057366361132,-0.932726946201512,-1.8509818613970452,0.7076346432892925,-1.1305818774205922,2.444659799004871,-1.1161584602807766,0.23564700890867127,0.8691795465639058,0.13937100526163199,-0.3815221013189888,-0.12662198522974766,-1.0386418492325655,0.07230150494723225,0.6929944458933484,1.1715070788013267
ct,-0.8640163607444223,-0.5671043938800632,-0.7663300359693715,-0.4398619740923981,1.668438267868678,-0.11403449414323368,1.1848218549840877,-1.9658753817384063,-1.984783879119081,-0.5834898408313925,-0.3412013485190548,-3.4578638991148156,-0.04961792055090936,-1.5075642526191628,-0.3100614050990853,1.411719906654324,1.5244847703036057,-1.0932706808743478,-0.49755665199388593,-0.12649982907578974,1.0126949013733035,-0.5927818723998622,0.6109960466192024,-0.23598124765017242,0.32236790731250314,0.023885385565593328,-1.491630732371842,0.08236142809293423,0.25832263588404913,-0.24834352206687302,-0.2944532260682202
cv,0.18808268159435945,-0.771747565993456,-0.21558133433749457,-0.3398084036164138,0.02851279467443028,1.6970639896247932,-0.6609054092711019,-0.052912867888107215,-0.5703608389694349,1.1459201959171539,-1.1064064535234759,0.08411589901187777,0.4968925590017175,-1.9809361842689774,-0.8140802367930986,-0.9426267067124181,-0.23938585172374144,0.5496955231924334,-1.1691455486274638,0.419787304804807,1.0427992235220156,1.1525331788672435,-0.44346557639781126,-1.635931388278626,-0.5278078423290957,2.7122771854068146,0.4638233703538437,-0.24785952558388455,0.04334550437016763,0.2650063595667194,0.45913739665912057
db,0.5283992509239113,0.80687869775496,-0.5212974690008807,-0.042957563723038585,0.8687284212917112,0.20250291642535848,-0.017408212969538407,-0.8432789263624058,-0.3667385415066885,0.1485881234941971,0.6530677353765512,0.7963558154615027,0.8065894508552655,0.6059057671590123,0.6287636874363922,-1.3162250193028922,1.3115988237442202,0.5070575493311014,0.5169537812242665,0.9428912917561715,-1.026510847138219,-1.300157037953712,-2.197245639721889,-1.4538397160668184,0.1446030987175446,-0.4783107972363786,0.7618929735294342,0.29241423775310155,0.11833543149367186,-1.5582306229124234,-1.1521124052923635
dj,0.18862647380478267,0.6869214368789327,0.578355101970467,0.9014210472724515,0.8332831273230437,1.9446770047864808,-0.3678878821731283,0.34190671526005006,1.0299403598665304,0.2986680746812485,1.7426283366306443,-1.5960799948766735,-0.8944069381255213,-1.0199816031929259,0.21423875220580346,0.7265436933056612,-1.220309874157606,0.4329419802614845,-0.21358751921712657,-0.6651667447891171,-0.6986777141029348,0.062226649029367254,0.18379421403368754,-0.10731180150355409,-0.12291666455711982,-1.101859751341539,0.6378524323278236,-1.2349993358411924,-1.8929831921181681,0.1252049881718461,0.22054649170883828
gl,-0.15599734386744266,0.2625147957154227,1.7684155159989015,0.5627850393410521,1.393286468107381,-0.6670305303219244,-0.7621763567066375,-0.12778650297041333,0.7811250254550277,-1.6634962641468105,-0.490820518058362,-1.132464490833828,0.45065838142286124,0.17001597049113273,0.6222278029006542,-2.04684688487509,0.7656735053940865,0.2523223687630091,-0.7481449317972362,0.9560647913523003,0.31757374728451776,0.6922248917601521,0.7486696278983708,-0.08089600463449452,-2.1149440270698494,-1.3863541065008318,0.3373879358703268,1.622374637439811,-0.623024734044771,-1.115837820130724,1.012301332045032
gr,1.2245166505888754,1.0628937382488204,-0.6029748288380637,0.5227223927920306,-0.6579855156997201,-0.39557143868678607,1.0020814084895335,-0.44234699377514797,-0.6562254439881532,1.082367135176903,0.57384348775104,1.292194875847214,1.2603332538179963,-0.6616768153503825,1.850059472447565,0.2917584014695122,1.750515910122857,-0.2066979853639452,0.36230401249062905,-0.8984186866805055,0.44665848614142795,0.07907771990191308,1.681123169959422,-0.0813916880758278,0.424915086132412,-0.6692810606323275,1.2858606288638201,-0.568425220356649,0.8439544295181749,0.8582100216065709,0.6503752527841908
gj,0.26513788618679573,-0.4786012945859336,0.04387765517808658,0.04794669526217649,-0.2424481722491491,-0.8260390041808879,-0.4392701754416873,-1.568236250746849,0.14586481811607035,1.4890893309374544,1.7593311970077246,0.8033317721270191,-0.5477171245440693,-0.1368515500341356,-0.6569791293101563,-1.3056351714171452,-1.1745864462353117,-0.4496296557805427,-1.3383771568130507,0.9435957676524123,-2.1790758971627096,-0.21429185662315117,1.5384615699063926,0.3593751350516612,1.7915326106428344,0.10640612343675106,-2.3376617068035763,-0.4984841865036905,-0.09744880800657879,-1.9306519005630203,0.06149846491140186
hr,0.22532758122011357,-1.1838788772035564,-0.5359368832356245,-1.2084500545439063,-0.8378851598045803,1.6485552880239807,-1.562788960314489,-0.6776818105242857,0.5143356814395649,1.2197836292907265,-2.4965050666204047,0.9138111587439112,-0.7716761700651064,0.43640256373155084,1.1966664248153347,-0.08685234438855924,0.9655232485392913,0.3130808014577816,-1.1061208555617994,-1.0301558919010798,0.3391825828895326,1.6706169386236012,1.2480019753669513,0.17436163190965534,0.2029047074178932,-1.0896241766411183,-0.5461050523906738,-0.6106635809929738,0.33493996554028455,-0.9176238275063338,-1.1418358604332806
