Siruta,Localitate,Carne,Peste,LegumeFructe,Uleiuri,Lactate,Morarit,Panificatie,Populatie,Judet
16472,Dragoslavele,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2628,ag
139358,Vetis,283100.0,0.0,0.0,0.0,0.0,0.0,100.0,5421,sm
90208,Luncoiu De Jos,inf,,,,,,,1775,hd
57449,Cornesti,,,,,,,,1382,cj
65645,Motaieni,,,,,,,,2091,db
155760,Becicherecu Mic,0.0,0.0,0.0,0.0,0.0,54.285714285714285,45.714285714285715,3166,tm
32884,Cetate,inf,,,,,,,2895,bn
114809,Municipiul Reghin,82.57575757575758,0.0,0.3787878787878788,0.0,0.0,0.0,99.62121212121212,38237,ms
16506,Draganu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1955,ag
172153,Perisani,,,,,,,,2270,vl
73852,Radovan,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1344,dj
106620,Sarasau,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2754,mm
163967,Gherghesti,,,,,,,,2808,vs
82047,Slivilesti,,,,,,,,3326,gj
147580,Calafindesti,,,,,,,,2982,sv
41088,Harman,0.0,0.0,0.0,0.0,0.0,81.25,18.75,6203,bv
139394,Viile Satu Mare,,,,,,,,3800,sm
98435,Popesti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5573,is
123013,Icusesti,,,,,,,,4847,nt
24711,Racova,,,,,,,,3578,bc
131210,Oras Busteni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9907,ph
65681,Oras Gaesti,0.0,0.0,3.2,0.0,0.0,0.0,96.8,15346,db
90262,Martinesti,,,,,,,,1005,hd
155797,Belint,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2599,tm
41113,Harseni,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2259,bv
106648,Vadu Izei,,,,,,,,2879,mm
49313,Scortoasa,,,,,,,,2823,bz
8354,Valea Lunga,,,,,,,,3138,ab
16551,Godeni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3004,ag
114854,Oras Sovata,0.0,0.0,3.125,0.0,0.0,0.0,96.875,10557,ms
65707,Gura Foii,,,,,,,,2220,db
73905,Rast,,,,,,,,3565,dj
147633,Oras Cajvana,,,,,,,,9471,sv
131256,Municipiul Campina,104.21940928270041,0.0,0.0,0.0,0.0,8.860759493670885,91.13924050632912,37574,ph
32955,Ciceu-Giurgesti,,,,,,,,1571,bn
106684,Oras Baia Sprie,484.3243243243244,0.0,0.0,0.0,0.0,0.0,100.0,17091,mm
24766,Racaciuni,inf,,,,,,,8379,bc
73923,Robanesti,0.0,0.0,0.0,0.0,0.0,76.92307692307693,23.076923076923077,2294,dj
155840,Bethausen,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2803,tm
98505,Popricani,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8287,is
131274,Poiana Campina,,,,,,,,5099,ph
57546,Dabaca,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1445,cj
147660,Ilisesti,0.0,0.0,0.0,0.0,78.57142857142857,0.0,21.428571428571427,2907,sv
41177,Hoghiz,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5225,bv
65752,Petresti,,,,,,,,5623,db
82136,Stanesti,inf,,,,,,,2231,gj
164062,Garceni,,,,,,,,2573,vs
123102,Ion Creanga,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5793,nt
16613,Harsesti,,,,,,,,2286,ag
90342,Orastioara De Sus,,,,,,,,2158,hd
8425,Vidra,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1658,ab
114925,Municipiul Tarnaveni,2.941176470588235,0.0,0.0,0.0,0.0,0.0,100.0,26500,ms
57582,Feleacu,0.0,0.0,0.0,0.0,94.11764705882352,0.0,5.88235294117647,3766,cj
172279,Pesceana,,,,,,,,1641,vl
33015,Chiochis,,,,,,,,2940,bn
106746,Oras Borsa,276.7857142857143,0.0,0.0,0.0,5.357142857142857,0.0,94.64285714285714,29881,mm
147713,Carlibaba,,,,,,,,1935,sv
24837,Rachitoasa,,,,,,,,4909,bc
155911,Biled,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4049,tm
131336,Oras Comarnic,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12480,ph
73996,Sadova,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8734,dj
16659,Hartiesti,,,,,,,,2290,ag
114970,Acatari,,,,,,,,4813,ms
49439,Scutelnici,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2322,bz
106782,Oras Cavnic,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5255,mm
41248,Homorod,,,,,,,,2590,bv
123175,Margineni,,,,,,,,3881,nt
164133,Grivita,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3680,vs
98603,Prisacani,,,,,,,,3472,is
57644,Fizesu Gherlii,,,,,,,,2677,cj
74028,Salcuta,,,,,,,,2162,dj
65841,Municipiul Moreni,0.0,0.0,0.0,0.0,3.0303030303030303,9.090909090909092,87.87878787878788,20524,db
172340,Pietrari,0.0,0.0,0.0,0.0,0.0,94.44444444444444,5.555555555555555,2954,vl
155957,Barna,,,,,,,,1567,tm
90431,Pestisu Mic,,,,,,,,1152,hd
106817,Oras Targu Lapus,0.0,0.0,3.225806451612903,0.0,3.225806451612903,0.0,93.54838709677419,13219,mm
82243,Stejari,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2412,gj
41284,Jibert,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2735,bv
147786,Cornu Luncii,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7389,sv
49484,Siriu,,,,,,,,3233,bz
65869,Iedera,,,,,,,,3958,db
131407,Oras Mizil,3418.181818181818,0.0,0.0,0.0,0.0,0.0,100.0,16496,ph
74073,Scaesti,,,,,,,,2097,dj
98649,Probota,,,,,,,,3761,is
172377,Popesti,,,,,,,,3039,vl
123228,Moldoveni,,,,,,,,2173,nt
33122,Chiuza,,,,,,,,2223,bn
16739,Izvoru,,,,,,,,2199,ag
164197,Hoceni,,,,,,,,2839,vs
57706,Floresti,419.5121951219512,0.0,0.0,0.0,4.878048780487805,0.0,95.1219512195122,28163,cj
131443,Oras Plopeni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9081,ph
16757,Leordeni,,,,,,,,5707,ag
123255,Oniceni,,,,,,,,3730,nt
98685,Raducaneni,0.0,0.0,9.090909090909092,0.0,0.0,90.9090909090909,0.0,9248,is
74108,Seaca De Camp,,,,,,,,1856,dj
65921,Oras Pucioasa,8.98876404494382,0.0,0.0,0.0,0.0,0.0,100.0,15401,db
156035,Bogda,,,,,,,,466,tm
41346,Lisa,,,,,,,,1809,bv
115076,Adamus,,,,,,,,5611,ms
131461,Dumbravesti,,,,,,,,3703,ph
49545,Smeeni,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6636,bz
82314,Stoina,,,,,,,,2315,gj
57742,Frata,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4085,cj
74135,Seaca De Padure,,,,,,,,975,dj
33177,Cosbuc,,,,,,,,2034,bn
41382,Maierus,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3211,bv
24999,Rosiori,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2382,bc
90538,Pui,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4278,hd
172457,Prundeni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4130,vl
147884,Crucea,,,,,,,,2101,sv
33202,Dumitra,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5453,bn
98738,Romanesti,,,,,,,,1856,is
164277,Dimitrie Cantemir,,,,,,,,2623,vs
74171,Secu,,,,,,,,1057,dj
139704,Municipiul Zalau,3.79746835443038,0.0,9.282700421940929,0.0,7.172995780590717,0.42194092827004215,83.12236286919831,69857,sj
156106,Boldur,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2322,tm
41417,Mandra,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2962,bv
115147,Alunis,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3174,ms
131540,Oras Sinaia,612.5,0.0,0.0,0.0,0.0,0.0,100.0,11540,ph
98774,Ruginoasa,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6456,is
66009,Branesti,inf,,,,,,,4330,db
49625,Stalpu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3128,bz
82396,Telesti,,,,,,,,2758,gj
139740,Oras Cehu Silvaniei,,,,,,,,7758,sj
172509,Racovita,,,,,,,,1802,vl
33248,Feldru,0.0,0.0,0.0,0.0,0.0,34.883720930232556,65.11627906976744,7964,bn
106979,Oras Viseu De Sus,11.363636363636363,0.0,0.0,0.0,0.0,0.0,100.0,18171,mm
147937,Darmanesti,0.0,0.0,0.0,0.0,0.0,5.405405405405405,94.5945945945946,5897,sv
57831,Geaca,,,,,,,,1554,cj
123371,Pastraveni,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4076,nt
49643,Tisau,,,,,,,,4601,bz
25068,Sascut,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10047,bc
115183,Apold,,,,,,,,3197,ms
74224,Silistea Crucii,,,,,,,,1470,dj
164339,Iana,,,,,,,,4264,vs
156151,Brestovat,,,,,,,,696,tm
107001,Ardusat,inf,,,,,,,2764,mm
33275,Galatii Bistritei,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2524,bn
131577,Oras Slanic,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5941,ph
41471,Moieciu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4672,bv
82430,Oras Tismana,,,,,,,,7134,gj
74242,Sopot,,,,,,,,1745,dj
98827,Schitu Duca,,,,,,,,4116,is
16908,Leresti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4640,ag
66081,Oras Titu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10361,db
123424,Petricani,,,,,,,,6120,nt
139811,Oras Jibou,0.0,0.0,0.0,0.0,0.0,22.22222222222222,77.77777777777779,11963,sj
148006,Oras Dolhasca,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11465,sv
115236,Atintis,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1577,ms
90663,Rapoltu Mare,,,,,,,,1983,hd
107047,Arinis,,,,,,,,1035,mm
131620,Oras Urlati,0.49261083743842365,0.0,0.0,0.0,0.0,77.58620689655173,22.413793103448278,11634,ph
172581,Roesti,,,,,,,,2143,vl
164393,Ivanesti,0.0,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,4470,vs
57902,Gilau,800.0,0.0,0.0,0.0,10.0,10.0,80.0,8704,cj
16944,Lunca Corbului,,,,,,,,2702,ag
156213,Carpinis,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5658,tm
33337,Ilva Mare,,,,,,,,2520,bn
25148,Sanduleni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4675,bc
41541,Ormenis,,,,,,,,2112,bv
107083,Asuaju De Sus,,,,,,,,1324,mm
74322,Teasc,,,,,,,,3059,dj
33364,Ilva Mica,,,,,,,,3499,bn
123479,Piatra Soimului,0.0,0.0,0.0,0.0,0.0,50.0,50.0,8631,nt
57948,Garbau,,,,,,,,2318,cj
156259,Cenad,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4861,tm
90725,Rachitova,,,,,,,,1330,hd
98916,Scanteia,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5428,is
33382,Josenii Bargaului,,,,,,,,5368,bn
49769,Topliceni,,,,,,,,4365,bz
66152,Branistea,,,,,,,,4186,db
41578,Parau,,,,,,,,2218,bv
115307,Bahnea,,,,,,,,3739,ms
139884,Oras Simleu Silvaniei,6.349206349206349,0.0,0.0,0.0,19.047619047619047,0.0,80.95238095238095,17420,sj
107118,Baita De Sub Codru,,,,,,,,1875,mm
74359,Terpezita,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1556,dj
156277,Cenei,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3097,tm
8826,Vintu De Jos,0.0,0.0,0.0,0.0,0.0,4.545454545454546,95.45454545454545,5475,ab
82555,Turburea,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4239,gj
123521,Pipirig,,,,,,,,9054,nt
148097,Dolhesti,0.0,0.0,0.0,0.0,95.0,5.0,0.0,3837,sv
25228,Saucesti,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5422,bc
107154,Baiut,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2427,mm
41621,Poiana Marului,2503.846153846154,0.0,0.0,0.0,0.0,0.0,100.0,3369,bv
156311,Cheveresu Mare,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2245,tm
66198,Baleni,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8783,db
58008,Iara,,,,,,,,4063,cj
172698,Rosiile,,,,,,,,2521,vl
17049,Malureni,,,,,,,,4686,ag
33435,Lechinta,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6254,bn
148131,Dorna-Arini,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2913,sv
139937,Agrij,,,,,,,,1416,sj
74411,Teslui,,,,,,,,2312,dj
66223,Barbuletu,,,,,,,,2205,db
90805,Ribita,,,,,,,,1290,hd
98998,Scobinti,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7666,is
107190,Basesti,,,,,,,,1409,mm
82617,Oras Turceni,,,,,,,,8117,gj
49849,Tintesti,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4536,bz
115389,Band,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,92.3076923076923,6571,ms
164543,Ivesti,,,,,,,,2777,vs
41667,Prejmer,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9620,bv
156357,Oras Ciacova,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5373,tm
25291,Scorteni,,,,,,,,3087,bc
139982,Almasu,,,,,,,,2147,sj
17101,Merisani,,,,,,,,4643,ag
123601,Pangarati,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5504,nt
107234,Bicaz,,,,,,,,1052,mm
41701,Racos,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3500,bv
49894,Ulmeni,inf,,,,,,,3156,bz
148202,Dorna Candrenilor,0.0,0.0,0.0,0.0,99.57173447537473,0.0,0.4282655246252677,3071,sv
33514,Lesu,,,,,,,,2947,bn
131817,Oras Valenii De Munte,0.0,0.0,0.0,0.0,0.0,0.6172839506172839,99.38271604938271,13628,ph
99058,Sinesti,,,,,,,,4592,is
164598,Laza,,,,,,,,3350,vs
82680,Tantareni,,,,,,,,5651,gj
131835,Gura Vitioarei,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6081,ph
90878,Rau De Mori,,,,,,,,3236,hd
33541,Livezile,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5101,bn
107270,Bistra,,,,,,,,4357,mm
41738,Recea,,,,,,,,3248,bv
74509,Tuglui,,,,,,,,2888,dj
172812,Runcu,,,,,,,,935,vl
25362,Secuieni,,,,,,,,2308,bc
156437,Comlosu Mare,,,,,,,,5464,tm
66330,Bezdead,,,,,,,,4560,db
123674,Podoleni,0.0,0.0,0.0,0.0,0.0,12.5,87.5,5787,nt
99101,Siretel,,,,,,,,4381,is
58142,Iclod,0.0,0.0,0.0,0.0,67.3469387755102,0.0,32.6530612244898,4362,cj
49956,Vadu Pasii,,,,,,,,9714,bz
74536,Unirea,,,,,,,,3787,dj
82733,Urdari,,,,,,,,3161,gj
107314,Barsana,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4722,mm
140084,Babeni,,,,,,,,1612,sj
17209,Micesti,,,,,,,,4624,ag
131899,Adunati,,,,,,,,2082,ph
9019,Cut,,,,,,,,1269,ab
74554,Urzicuta,,,,,,,,3049,dj
156473,Costeiu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3862,tm
123709,Poienari,,,,,,,,1639,nt
115520,Batos,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4257,ms
9026,Bucerdea Granoasa,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2406,ab
33603,Lunca Ilvei,0.0,0.0,0.0,0.0,68.25396825396825,0.0,31.746031746031743,3337,bn
148293,Dornesti,0.0,0.0,85.71428571428571,0.0,0.0,0.0,14.285714285714285,4840,sv
164687,Lipovat,,,,,,,,4215,vs
74581,Valea Stanciului,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5443,dj
33621,Maieru,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8110,bn
107350,Bocicoiu Mare,0.0,0.0,0.0,0.0,21.428571428571427,0.0,78.57142857142857,4508,mm
41818,Sercaia,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2924,bv
82779,Vagiulesti,,,,,,,,2568,gj
58204,Izvoru Crisului,,,,,,,,1555,cj
99165,Stolniceni-Prajescu,,,,,,,,5509,is
172894,Salatrucel,,,,,,,,2149,vl
131933,Albesti-Paleologu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5581,ph
66401,Bilciuresti,,,,,,,,1847,db
17254,Mihaesti,,,,,,,,6126,ag
50022,Valea Ramnicului,0.0,0.0,0.0,0.0,11.11111111111111,0.0,88.88888888888889,5681,bz
148328,Dragoiesti,,,,,,,,2597,sv
140146,Balan,,,,,,,,3853,sj
90994,Romos,,,,,,,,2735,hd
156534,Criciova,,,,,,,,1608,tm
115575,Bagaciu,,,,,,,,2599,ms
74616,Vela,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1859,dj
33658,Matei,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2621,bn
41854,Sinca,,,,,,,,3666,bv
66438,Buciumeni,,,,,,,,4530,db
99209,Strunga,,,,,,,,4449,is
107403,Bogdan Voda,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3052,mm
82831,Vladimir,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2784,gj
123790,Poiana Teiului,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4962,nt
164749,Lunca Banului,,,,,,,,3738,vs
25488,Solont,,,,,,,,3680,bc
115600,Bala,,,,,,,,704,ms
172947,Scundu,,,,,,,,1984,vl
58259,Jucu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4319,cj
50068,Valea Salciei,,,,,,,,746,bz
131988,Alunis,,,,,,,,3398,ph
148382,Draguseni,,,,,,,,2628,sv
107430,Boiu Mare,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1126,mm
132011,Apostolache,,,,,,,,2106,ph
66474,Bucsani,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6933,db
91054,Sarmizegetusa,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1189,hd
156589,Curtea,,,,,,,,1260,tm
25521,Stanisesti,,,,,,,,4745,bc
140208,Banisor,,,,,,,,2023,sj
115637,Balauseri,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5146,ms
17334,Mioarele,,,,,,,,1601,ag
50102,Vernesti,0.0,0.0,2.803738317757009,0.0,0.0,0.0,97.19626168224299,9101,bz
33729,Magura Ilvei,,,,,,,,2177,bn
172992,Sinesti,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2485,vl
41925,Sanpetru,0.0,0.0,0.0,0.0,0.0,54.54545454545454,45.45454545454545,5761,bv
58311,Luna,0.0,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,50.0,4687,cj
148426,Dumbraveni,680.0,0.0,0.0,0.0,0.0,40.0,60.0,9658,sv
156623,Darova,,,,,,,,3346,tm
82895,Oras Rovinari,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13662,gj
74705,Verbita,,,,,,,,1283,dj
140244,Benesat,,,,,,,,1498,sj
41943,Soars,,,,,,,,2153,bv
99290,Scheia,,,,,,,,3364,is
107485,Botiza,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2590,mm
66526,Candesti,0.0,0.0,40.0,0.0,0.0,20.0,40.0,2803,db
164829,Malusteni,,,,,,,,2350,vs
33765,Mariselu,,,,,,,,2574,bn
148453,Fantanele,,,,,,,,4769,sv
132075,Aricestii Rahtivani,2700.0,0.0,0.0,0.0,0.0,100.0,0.0,8128,ph
74732,Vartop,,,,,,,,1706,dj
91116,Salasu De Sus,inf,,,,,,,2307,hd
58357,Maguri-Racatau,,,,,,,,2376,cj
17398,Mirosi,,,,,,,,2368,ag
1017,Municipiul Alba Iulia,94.94949494949495,24.494949494949495,0.7575757575757576,0.0,0.7575757575757576,0.0,73.98989898989899,74283,ab
140280,Bobota,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3998,sj
115708,Beica De Jos,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2222,ms
107519,Budesti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3085,mm
74750,Varvoru De Jos,,,,,,,,2534,dj
156669,Denta,,,,,,,,3161,tm
173061,Slatioara,,,,,,,,3378,vl
123914,Raucesti,,,,,,,,8602,nt
17423,Moraresti,,,,,,,,1857,ag
42003,Tarlungeni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9297,bv
66580,Cobia,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3060,db
58393,Manastireni,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1449,cj
107546,Calinesti,,,,,,,,3160,mm
25629,Strugari,,,,,,,,2573,bc
164892,Miclesti,,,,,,,,2780,vs
148514,Forasti,inf,,,,,,,4702,sv
140324,Bocsa,,,,,,,,3476,sj
156712,Dudestii Vechi,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4420,tm
99370,Sipote,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5347,is
132137,Aricestii Zeletin,,,,,,,,1226,ph
9262,Municipiul Arad,130.99885189437427,0.0,7.347876004592423,0.0,2.066590126291619,5.1664753157290475,85.4190585533869,179155,ar
1071,Ciugud,inf,,,,,,,2983,ab
50228,Vintila Voda,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2984,bz
33845,Micestii De Campie,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1134,bn
115771,Bichis,,,,,,,,862,ms
107582,Cernesti,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3671,mm
9280,Fantanele,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3712,ar
123969,Razboieni,,,,,,,,2303,nt
132164,Baba Ana,,,,,,,,4147,ph
42058,Teliu,,,,,,,,4458,bv
164936,Muntenii De Jos,0.0,0.0,0.0,14.285714285714285,0.0,0.0,85.71428571428571,4273,vs
173132,Stanesti,,,,,,,,1204,vl
17496,Mosoaia,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5709,ag
33881,Milas,0.0,0.0,0.0,0.0,40.0,0.0,60.0,1284,bn
140379,Buciumi,0.0,0.0,0.0,0.0,13.043478260869565,86.95652173913044,0.0,2609,sj
74842,Catane,,,,,,,,1991,dj
25692,Tamasi,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3101,bc
42076,Ticusu,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1076,bv
156767,Dumbrava,,,,,,,,2779,tm
58464,Margau,,,,,,,,1586,cj
91232,Santamaria-Orlea,,,,,,,,3194,hd
74859,Carcea,0.0,0.0,0.0,0.0,96.3076923076923,0.0,3.6923076923076925,2307,dj
99441,Tansa,,,,,,,,2588,is
115824,Bogata,,,,,,,,1933,ms
74867,Carna,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1383,dj
9333,Livada,,,,,,,,3474,ar
42101,Ucea,1742.8571428571427,0.0,0.0,0.0,28.57142857142857,0.0,71.42857142857143,2360,bv
164981,Oras Murgeni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8297,vs
74875,Cotofenii Din Fata,,,,,,,,1972,dj
124028,Rediu,,,,,,,,5437,nt
1151,Oras Abrud,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5513,ab
132226,Balta Doamnei,,,,,,,,2393,ph
74883,Dobrotesti,,,,,,,,1648,dj
156801,Oras Faget,0.0,0.0,0.0,0.0,93.93939393939394,0.0,6.0606060606060606,7583,tm
148612,Oras Frasin,,,,,,,,6635,sv
66697,Cojasca,,,,,,,,8453,db
74891,Galiciuica,,,,,,,,1365,dj
115851,Breaza,0.0,0.0,37.03703703703704,0.0,35.18518518518518,0.0,27.77777777777778,2527,ms
107662,Cicarlau,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4186,mm
9360,Sofronea,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2751,ar
25745,Tatarasti,,,,,,,,2485,bc
50326,Viperesti,,,,,,,,3538,bz
99478,Tatarusi,,,,,,,,5640,is
74907,Ghidici,,,,,,,,2398,dj
140440,Camar,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1702,sj
33952,Monor,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1421,bn
74915,Ghindeni,,,,,,,,1814,dj
58534,Marisel,,,,,,,,1571,cj
17575,Mozaceni,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2142,ag
124073,Romani,,,,,,,,4306,nt
66731,Comisani,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5185,db
74923,Intorsura,,,,,,,,1492,dj
42156,Ungra,,,,,,,,2284,bv
173230,Stoenesti,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3479,vl
132271,Baltesti,,,,,,,,3789,ph
74931,Plesoi,,,,,,,,1343,dj
9397,Vladimirescu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12982,ar
58552,Mintiu Gherlii,,,,,,,,3831,cj
