SIRUTA,Krug_CI_2008,Krug_CI_2009,Krug_CI_2010,Krug_CI_2011,Krug_CI_2012,Krug_CI_2013,Krug_CI_2014,Krug_CI_2015,Krug_CI_2016,Krug_CI_2017,Krug_CI_2018,Krug_CI_2019,Krug_CI_2020,Krug_CI_2021,Krug_CI_2022,Krug_CI_2023
80846,3.0255958029883287e-05,0.00017400374307314576,0.00026436251088182255,0.0003238631444032451,0.0002489874425307632,0.0002665925413530913,0.00011848235705436011,0.00014468594644841435,0.0001318766147783549,0.00018386284790010407,0.0002192063361037876,0.00035330763732477073,7.919431676910133e-05,0.00015263870287477024,0.00017962218560214793,0.00013028683530817017
82430,1.8812055884418423e-05,2.3876210759762964e-05,1.3972181892876648e-05,1.26981373129529e-05,1.3545501252514595e-05,1.8210873721454057e-05,3.282727210304631e-05,4.235639007237158e-05,4.926429470999847e-05,3.927957391216698e-05,3.8137851295161945e-05,3.6734249257991374e-05,4.564603203685413e-05,2.3878353884796312e-05,,
83133,3.5132936871997524e-05,7.147940115846353e-05,7.753646352426107e-05,0.0006353248461177086,0.0007404860792811053,0.0009713340995988135,0.0012436215261354864,0.0020519761015068676,0.002490177735020821,0.002414450501944116,0.0014910625993265186,0.00132301589392426,0.002105242467383441,0.0020023707099308756,0.002228231297465299,0.0018929570381279472
83320,0.0013921321250080934,0.0015678473901817166,0.0011693986621118084,0.0010780491009994256,0.0012816791065203752,0.0008667836452093395,0.0008277246812301127,0.0005847258090299336,0.00032761626704454834,0.0007362426663385869,0.0003408797350642994,0.00023048393712540104,0.00030002688938693075,0.0003478925244942815,0.0003715858119274836,0.0002805310251993935
83464,6.541140830519067e-05,4.436955055825797e-05,3.8619964102786575e-05,5.0721880967037314e-05,3.962330417264597e-05,3.708776907581383e-05,3.6982107521875605e-05,8.020414191536879e-06,2.445085820779744e-05,1.85732321917962e-05,2.3843394918244027e-05,1.2742340843670382e-05,1.6426442047639532e-05,4.36047978897886e-06,2.5533313551752826e-06,3.940757338250697e-06
83632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83749,3.301420973859025e-05,3.421876005294848e-05,2.2541534673235512e-05,3.580203934406765e-05,3.172277203599063e-05,5.228308022227605e-05,0.0001020902274959345,0.00022631310227109978,0.00019965784455563596,0.00022264368675743064,0.00032929513301005047,0.00035082846304599377,0.00033592447096761336,0.0002653885655124392,0.0007959796017354534,0.0007278211122201264
84175,1.2547264509504666e-05,1.1229737913646039e-05,6.685979446335673e-06,5.041004313898574e-06,8.761200732557661e-06,1.5965671923643414e-05,2.1443765826002678e-05,2.5159939426285024e-05,3.2503906842774305e-05,3.4977362716508664e-05,3.480046412767324e-05,4.145062169415564e-05,4.340283448614327e-05,3.221202567029219e-05,3.4488556414549315e-05,3.6849201407924524e-05
84558,3.976339908791522e-06,5.507345692599144e-05,6.953198298529526e-05,1.6223068553196923e-05,0.0,,,,,0.0,0.0,,,0.0,,3.130955613996224e-05
85127,4.157721866782002e-05,4.012626291151018e-05,6.119865817830846e-05,1.791483083483197e-05,2.088675309618646e-05,5.409963406284757e-05,4.7102206896536596e-05,6.44296127913067e-05,7.296478662380269e-05,7.087441202085613e-05,5.835870838976623e-05,5.972326193425666e-05,4.8287317284710136e-05,5.549632423992051e-05,0.00010730889403019097,6.210381780217172e-05
86687,0.013488842678933823,0.009275964242136293,0.00881222515390338,0.009246352094110625,0.008301086595842666,0.007800672805248762,0.009039402577029147,0.007997601181222832,0.007888814027594048,0.007917277236273773,0.008554031538160548,0.008123160975215357,0.007588217623251166,0.010157034258944556,0.009219454980766352,0.007992689203428886
86810,0.007251534207007559,0.006159546535912781,0.006935591236520079,0.005140238289784944,0.0038901297707606784,0.003520742912517844,0.0027169302080765206,0.003076362958174211,0.0037271879956697978,0.003918918577772632,0.003273466510794335,0.0034563315084395274,0.004108404490515173,0.006144485858418209,0.007422922138646893,0.004658740199974691
86990,0.00015123178211587444,0.0002021544967530311,0.0015328179453167885,0.0018735307147917694,0.0020492063732725314,0.0020155402196753687,0.00015056247765646234,0.00016373265502721458,2.2789224966895605e-05,5.517199011981449e-06,0.0,2.090106782472511e-05,1.1980215905430128e-05,0.0002938122001238332,0.00031694849460823247,0.00014470573330717745
87059,0.0,,0.00014255448345349927,5.416001921467166e-05,0.0,2.3168553680047047e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87077,8.551001780797844e-05,0.000242839639819186,0.0004937997874342083,0.00044266031690977825,0.0005603131099932616,0.0005735762172040948,0.0006056534127256324,0.0007275338237848982,0.0002405383439455672,0.0006084530848451085,0.0005506957361406295,0.00038367371884277736,0.0003861334775252063,0.00033737520517737883,0.00031035968083060073,0.0002956514088023291
87139,5.415758507625516e-05,4.0083607149076826e-05,2.6914423538311573e-05,2.512467846001735e-05,2.7856008602052832e-05,3.518377071237515e-05,4.4098864962304604e-05,5.271572255067e-05,4.138399645111201e-05,1.4991139920836406e-05,3.386336072059891e-05,3.1142775223327244e-05,,,0.0,
87219,0.00019923076917620708,0.0004768172567782333,0.0006056336393691871,0.0004575168515276376,0.000239174101257543,0.0002963854845770984,0.00022124804774091355,0.00012275509794589703,0.00032568116078056863,0.0005009548768868363,0.00034670165886412,0.000467962201246004,0.0008260830245223815,0.0007442273395111873,0.00034018039321688146,0.00029912787700905733
87424,0.00017430832891126487,0.00030007227251567737,0.00020006326231141125,0.0004914502475558583,0.0005443043361313717,0.00035377812655545233,0.0006548420481539231,0.0011799532033784396,0.0006932882685868704,0.0007036717140694091,0.000630415065077573,0.0006693033894750364,0.00046954702275083177,0.0006947902443069951,0.0007516132335740184,0.0006037140824999787
87576,1.3887274610618871e-05,0.000297731585587916,0.00024031511609425195,0.00022415825694065502,0.0002428961953671397,0.00027521032642804265,0.0003730153868463264,0.0004569298384650695,0.0004377621159525508,0.0003498696368849461,0.00030084485147574417,0.00016505325760129424,0.00017248707689901646,0.00013514006486966792,0.00014805573103884623,0.00018730297788604132
87638,6.733337446172549e-05,6.418513768697869e-05,7.954660632360635e-05,8.225262542035798e-05,0.00030941675242150983,0.00012769353879101607,0.0002682625360243996,0.0003174219196778661,0.00022009675825240049,0.0001561082144827831,0.00027690100766538343,9.06617747202362e-06,2.4236916401462045e-05,,0.0,3.991006249261503e-06
87665,1.4920526741520205e-06,7.698404403848806e-06,3.3635835954526503e-06,0.0,1.6337567780846853e-06,2.715975941697036e-05,2.7089220264106184e-05,4.708423361704908e-06,3.843376390180752e-06,6.784195928707836e-08,2.9900202969555685e-05,2.3717743543494428e-05,4.0281009466969454e-05,7.419980127477144e-05,8.225991977069465e-05,2.781125937404218e-05
89240,4.876978842114235e-06,1.7031562081494488e-06,2.012609131355437e-06,1.4250035280972186e-06,2.6089705627365126e-06,1.1882267398532006e-06,1.541298671990163e-07,0.0,,,,,,,,
89428,3.9728960776916125e-05,2.2294873260544782e-05,2.2270073729984187e-05,3.3380248442041166e-05,2.3399106004525538e-06,6.774828082329624e-08,0.0,7.474221545432731e-06,0.0,0.0,0.0,0.0,,0.0,0.0,3.2944915053471996e-06
89801,1.8338657609341251e-06,,0.0,,,,,,,,,,,,,
89856,7.788445054442265e-05,2.2027794387651313e-05,1.8962558082229117e-05,3.116646627109135e-05,2.152141720165037e-05,1.155897735670856e-05,2.715493454857088e-05,2.0343369920651495e-05,1.797138310620625e-05,1.4574790963094947e-05,1.8747522759688546e-05,1.9653393462219396e-05,2.6247165309567323e-05,1.2732452286934606e-05,9.970566684323565e-06,9.264224226692298e-06
90431,0.007215157790106173,0.004697675273922898,0.006264885400128498,0.00595137264822509,0.00444029552894316,0.0027900338117819706,0.004303569247169883,0.004512643520736322,,,0.0,,0.001182052980667916,0.0008428130354354255,0.00024025060431061027,0.0010069815308328413
91232,0.00010116104794639295,8.746762634800725e-05,0.00010520311832567065,9.759759847077926e-05,0.00012288163917022259,0.00011438601056734433,0.00013888395406901129,0.00019431980733747759,0.00016226778568328114,0.00013544633363939422,0.0001294218099920155,0.00012534483195253708,0.00015220355344428157,0.00011130513723385182,0.00010253313937897939,0.00010098691142211752
91795,1.7803373175394058e-05,4.003454661750935e-05,3.585808330674532e-05,5.7620802160700935e-05,5.977928982348118e-05,0.00014674888889010086,0.0001184486038082487,0.00018454866365096153,0.0002474469649041039,0.0002821697130702964,0.0003016081623551879,0.0002678481890713782,0.00023412513112832495,0.0002672092574687116,0.00023760960561560485,0.00022834358684531238
92569,0.0408792031399111,0.045983646017784985,0.047755110052911075,0.0534585283125296,0.054420521082637,0.04729026301685275,0.00032731956520443194,0.03173657832114609,0.02655913481599773,0.028247231306262315,0.023432952940755012,0.0184544949039072,0.018039408908543792,0.024146895556462006,0.027896707215523835,0.025406613730821835
92658,0.006333521608389978,0.01077531249833304,0.021479920474742273,0.019557455032346547,0.009765976947882553,0.009727776558556793,0.004046861671964721,0.004177799390785313,0.0026740009803757183,0.002182012350936938,0.001972546950868615,0.002038586527067664,0.0020790570824029547,0.003022180912821468,0.00936821970869708,0.008265234866202354
92701,1.7140512789357663e-05,,2.4893675511322616e-05,7.656922676778212e-06,0.0001103383899508908,2.936862504411387e-05,1.9570311316172776e-05,3.0588608823985935e-05,7.288915750824463e-05,0.00012366355687865526,0.00014169268693325768,0.00011844715127716217,0.0001340489065257352,0.00014911768458358827,0.00013294851159511596,8.220608376084962e-05
92765,5.864278958040652e-06,5.779023189730925e-06,2.0876678355312267e-06,2.989934466493032e-05,7.210961283563139e-05,8.233852681007471e-05,0.00010777311916276334,0.00017090695612186435,0.00019102903878286215,0.00014477225572798646,0.00018589271698073002,0.00015321316260005194,0.00019708292996525295,0.00022089671185716457,5.929616433280282e-05,4.775651099358308e-05
92989,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
93067,8.853472952298289e-05,0.00019359055184839515,9.687546608230721e-05,1.971210479165084e-06,9.061339985951974e-06,2.458676800480039e-05,3.836539320985747e-05,4.945495245342824e-05,5.550909882322207e-05,3.7071902664430207e-05,0.0,0.0,0.0,2.095274269863384e-06,,
93575,6.354433784439771e-06,7.657029595242287e-06,4.4929170229037205e-06,3.939546553889944e-06,1.3180411423844745e-06,5.304826224616123e-06,6.577103771037094e-06,2.1193367054133126e-05,1.0292762488807979e-05,1.821285054917895e-05,2.697249958762594e-05,1.986069861717558e-05,0.00017763152255252467,0.00016498876760745479,0.00010144760671046555,5.750101755358189e-05
94161,0.0008966440892468171,0.0010049123761981865,,,0.0006622596505033482,0.00028392489476131296,0.000352504564725527,0.0005279820977784608,0.0005583612794810068,0.00048481603879993305,0.0004999419403650573,0.0006284451368563406,0.0006799232942472276,,,
94223,7.25817730579882e-05,,,,,,,,,,,,,,,
94429,8.777657267636094e-06,1.4109578307118957e-05,6.444525542541265e-06,0.0,,,,,0.0,0.0,,,,,,
94562,8.435946981782344e-06,2.6456179862375633e-05,6.781590917262775e-06,1.3437630435769461e-05,7.924631445128618e-06,1.4852239964999893e-05,9.277463027047767e-06,1.0719212744009262e-05,3.3777984431599753e-05,2.1642137321608824e-05,0.0,0.0,0.0,,,
95060,0.028871264888453783,0.021207417884985827,0.019520933840685276,0.022228188358008674,0.01930105004530348,0.015688024781545608,0.01229521351511833,0.00957312251368013,0.01079709542016761,0.014344769716406686,0.01400486339578611,0.01187335294563261,0.012929173505423133,0.014243298857926292,0.013527072088848405,0.017582077429168425
95159,8.36696755885579e-06,6.608825078749588e-06,1.8801506601965837e-05,1.3810461723894082e-05,3.17023464025895e-06,1.6393725597717426e-07,2.9870129302134945e-08,0.002562919294873607,0.0,2.8755969690217647e-05,0.00023160686512382715,0.00022175990524129854,8.53469798082195e-05,0.00029921902158246936,0.00046998423395382615,0.0005238328483552292
95391,0.00045703925494517165,0.000588188378202515,0.0003917635216206468,0.00039117307317996234,0.00048307761832946505,0.0005677697310905252,0.0002959143103903626,0.0006526692611778436,0.0009772997616488044,0.0011047030252013053,0.0009847181959505597,0.0007974581711389977,0.0005366420261740313,0.0006622613928902518,,0.0008909124898174609
95471,4.3276929217250193e-05,6.814571882414573e-05,7.314088440469157e-05,4.100751567788731e-05,2.2042638220886415e-05,1.8520240557694775e-05,2.046103857196244e-07,1.9350634442321314e-05,0.0,7.667890378037486e-08,0.0,0.0,0.0,0.0,0.0,0.0
96254,6.320180515111712e-05,0.001470012876417814,0.0022598867849254302,0.00048661774272501404,8.750965873806664e-05,0.0013441976300019867,,,,0.0,0.00027553357684078624,1.8020895393757933e-06,8.987276084820613e-06,3.907010618369449e-05,2.779799068476286e-05,1.8410660683488297e-05
97241,0.0,4.634350040539869e-05,,,,,,0.0,,,,,,,0.0,0.0
97679,0.0,,,,,,,,,,,,,,,
98220,0.0,1.5618285724356035e-05,1.5567487648113457e-05,1.4905679923044664e-05,8.195234350942877e-06,3.6364186873486817e-06,4.444774807255354e-06,6.321390933722245e-06,0.0001658983317513384,2.049802916424234e-06,5.596186523467917e-06,1.0258202130900692e-05,1.7050274597434056e-05,1.451991274269037e-06,5.905361981106138e-06,5.450223818797893e-06
98373,0.004532457464874603,0.001705616536164636,0.0011237028736829472,0.0018002133508424102,0.0015992093172857219,0.0007661451022030433,0.0015103990188980814,0.00022499483597569154,0.00011664716467583773,0.007756567827306643,0.00868675171382061,0.008870518238642345,0.0068312340567073,0.008538720563730381,0.0,
99058,3.1061814507262214e-05,2.069970145999687e-05,0.0004747312592866095,0.0005126908344354544,0.0004609903082197014,5.4657241466917e-05,0.0,0.0,2.2299668756508956e-05,0.0,0.0,0.0,0.0,0.0,0.0,
100521,0.0013019364408856705,0.0004387101613839509,0.0015931495233713925,0.0012922889800431002,0.0010567417452169217,0.0007792133890039581,0.00114287664926332,0.0006317071156772279,0.0005171233134419631,0.0006916965496629306,0.0006698518707595984,0.00048138426918910396,0.0003549705085911756,0.0006187133138496501,0.0006953617554179801,0.0008180813399807888
100576,0.0008812755560595236,0.0006768279492066864,0.0005532106837494206,0.0004033235312859146,0.0002854789387044049,0.00025613816660514455,0.0002770541116147992,0.00021699202132497358,0.00028237367544113866,0.00022157073441353623,0.00018822813274314417,0.00020148739881727101,0.0002453322707485635,0.00016377688800556283,0.000214954426361037,9.552004602849024e-05
100610,0.00022043089062632424,0.00046712222964450897,0.0005363068552071369,0.00024202183924754056,0.00020488379771362963,0.00017973211393964412,0.00025141588266509315,0.0004969129608020468,0.0003722387231351332,0.0004016455708256857,0.00030674272034437485,0.0006971150294892145,0.004948435775038194,0.0003215369593819889,0.0005102809524583443,0.0003565507656106805
100683,7.471417271486677e-05,4.229056249731742e-05,0.0,2.1888800134579227e-05,8.722994511807344e-06,,,1.055122816129634e-06,4.684125866822476e-06,8.292275737391966e-06,1.5384876514065217e-05,2.22967143488218e-05,0.00011011055589713201,0.00034222266726036945,0.00036590741035334154,0.0003956916955783075
100736,8.600911631514448e-05,8.600528945930131e-05,9.962476858509667e-05,8.93287080779349e-05,8.153361802470558e-05,6.639212664050009e-05,5.7620674228990395e-05,6.084925930802223e-05,4.348290771192257e-05,4.282834353826663e-05,2.3236170036575727e-05,2.6031089712609597e-05,1.753856627316126e-05,1.713556978081364e-05,1.5134264041539809e-05,1.8786176738891635e-05
100781,5.447215591702305e-06,,,,,3.31015722969965e-06,2.7197549266375263e-05,3.5236708242332226e-05,5.2181185391153696e-05,6.872418091232578e-05,0.0005941981624786893,0.0017181082113079903,0.0019015221845983211,0.0016166849574168194,0.0017649393965120073,0.001987192495060435
100852,5.850267191505794e-05,6.767637734199624e-05,9.264340477501113e-05,3.45835722911143e-05,5.464834132371657e-05,4.054768566312287e-05,2.5694185658598807e-05,9.577548737508013e-06,2.0642798639628442e-05,6.106273413964799e-05,5.975165004410732e-05,7.676320118534628e-05,4.903823408557991e-05,8.045329377707929e-05,6.035690165718633e-05,2.5120133018434412e-05
100969,6.489308602442214e-06,7.639864813962803e-06,2.4301509195683827e-05,3.7801923760209593e-07,1.639135038390307e-05,1.7658699763465688e-05,2.0909090511494464e-05,1.771691154975202e-05,1.2156189544954619e-05,0.0,7.811348933832497e-06,7.75052239242335e-06,9.677665389645303e-06,0.0006298541462355686,0.0006226292458031457,0.0006916530266962903
101145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0
101190,0.0001022939141768708,8.579008921639435e-05,7.58932287169602e-05,9.970818251158251e-05,0.0003434256524548968,7.255153205655393e-05,8.861860004647629e-05,0.0001601226857648969,0.000322416213524587,0.0003423551963659745,0.00023754459466393272,0.00018765984871708415,0.00019685131245774796,0.00047462704741801416,0.00023916448255184713,0.00028429591134910637
101341,1.5262751032015733e-05,2.00834345739103e-05,2.253586210961215e-05,8.197100389264145e-06,9.91987785031245e-06,1.9414212233220223e-05,,0.00010794987870445442,0.00015309191769059496,7.911329788526776e-05,3.203455311333008e-05,3.222542219133133e-05,,,,
101458,0.0038572804996119345,0.0026406840082873902,,1.247428430374231e-05,3.182872082507132e-07,8.134038578546383e-07,0.0,,,,,5.902071445276358e-06,5.958004106171101e-06,1.679998795017262e-05,4.011372565161675e-05,1.7942805500216717e-05
101742,2.589586225554061e-05,1.2968888924329331e-05,5.617399997401481e-06,3.038196418118641e-05,4.711679311130755e-05,6.142154224746456e-05,9.278458698024505e-05,0.0001035481728575729,0.0001349423240417373,0.00012863295738355747,0.0,2.2912464306957396e-06,8.248605726876393e-05,4.162239807252754e-05,6.309477892137487e-05,9.448978125950739e-05
102160,7.55072818771296e-07,0.0,,,,,,,,0.0005818230446660646,0.0005961132369707502,0.0006878540380187325,0.0007848330270042377,,0.0007218442004687004,0.0007228969350654158
102543,7.075171093140323e-06,0.00011182227336209018,0.0002201609908068488,0.00010445501606862308,0.00020072115648938122,4.8355972169590314e-05,0.00023876508636885756,0.0,0.0,0.0,,,,1.1940810355135414e-07,0.0006609096154915704,0.0005134373212266613
103130,2.6489434815865385e-05,3.6423665875066146e-05,1.4631843494526746e-05,5.746285013133937e-06,0.0,0.0,6.050692525635802e-07,5.448939213678553e-06,2.5220044650362708e-05,3.4489673842284856e-05,2.992714039175241e-05,5.4975581535331535e-05,0.00019390887746889663,0.0003483542733777315,0.0017029047658247668,0.0015509253981828598
103407,3.5149693423319473e-06,1.1102795389407463e-05,1.8322873769861293e-05,2.2072060944499828e-05,1.6160202748363655e-05,1.1711113846978418e-05,1.387069237693473e-05,,,,,,,,0.0,5.6707787163743555e-05
104136,0.0001196576077816883,0.0001021043171548656,0.00012908099389307646,6.642208834181502e-05,1.4102577340454786e-05,3.0948739082563985e-05,6.0050310546426054e-05,4.158237440477022e-05,9.120987510060006e-05,0.00013796651974707622,0.0001703275863143951,0.00027284545238571414,4.9595901390667974e-05,0.0004008018045812694,0.0002056292883753286,3.561994014512146e-05
104519,0.00025111069688381734,0.00046131348832599567,0.0003737581469915598,0.0006576524486276869,0.0008326129597968476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
104715,9.719622174157725e-06,0.0,0.0,9.904075982204764e-07,5.260408809307031e-06,2.307601530147889e-06,3.752683911324887e-07,0.0,2.8468379059148004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104831,0.0,,,,,,,,,,,,,,,0.0
105106,0.001365422079399977,,,,,,,,,,,,,,,
105384,0.0,2.9915395671722494e-06,3.344017361505402e-06,4.143909698847309e-06,3.846852115046766e-06,8.772553390666696e-06,2.512814670832335e-05,3.7741911845796586e-05,3.877938082774495e-05,4.655099845757292e-05,4.1586932259983496e-05,5.6355133684709724e-05,5.9802340623511765e-05,6.008756582147008e-05,6.965804760364985e-05,5.653164581977019e-05
105419,0.0008947181138540765,0.0010457872285260946,0.00010719459921280575,0.00015064648510074104,0.00016847922069219496,0.0008844541457385125,0.000858312291038085,0.001979472547644706,0.0019709395945133905,0.0021068069155993152,0.0013308456093938316,0.0012130663322839172,0.0009124725180205677,0.0009308985347142135,0.0004830095549028117,0.0003680345328646985
105936,0.001645932299779548,0.0036788294505687817,0.008985694862471002,0.005959174693272386,0.0014627436767482287,0.001227899895390057,0.0012884554949799166,0.0035228801800339512,0.0002857961543110938,0.0007444491500731898,0.0012179018653207313,0.00029061780579376945,0.005431125329543478,0.0014499621250527442,0.0006602928380005356,0.00046858417069884777
106318,0.0057875262429164945,0.004847317324735914,0.005113415820775595,0.00581035885326294,0.005524371033113878,0.00590475873039795,0.004732895801776594,0.00499423347166842,0.00495312538705428,0.007015035329173767,0.006733972131481018,0.006873520937063054,0.006686491280595705,0.007592216178426085,0.004176832324972679,0.003487099363427717
106363,0.00025243538964660656,0.00027911625219493235,,,,0.0004872954705694213,0.000732822700350737,0.0009174305630742244,0.0007676289010102957,0.0008505709118751258,0.000711849409894375,0.0008015810534984779,0.0007883591255836713,0.0008624522326704172,0.0011095161391733016,0.000801638923738485
106559,0.00044677355423958936,0.000587994569888516,0.00039862567938357473,0.00041027706616394245,0.0011041016621445039,0.00048246488231056835,0.0006480812430876778,0.0011382921772326306,0.0012690774703406262,0.0011681519184571537,0.0009013880775984111,0.0009746636425109508,0.0014064652887795267,0.001349330044591606,0.001281485988883165,0.00126331343692465
106684,0.00011736823110721086,6.97307710894617e-05,0.00012161762659713916,0.00021673549306461699,0.0001181155600786235,0.00012187856291794482,0.00012778720103326816,8.311462046224242e-05,6.600470069108442e-05,9.84585660506606e-05,6.493152332297098e-05,5.845741133761612e-05,4.010060150980533e-05,4.7508203735220656e-05,3.569137159633623e-05,4.9841138396399124e-05
106746,9.707491664611774e-07,6.639183684445392e-07,0.0,2.27155068945577e-05,2.5719325706591386e-05,2.6228263004447543e-05,1.2572337423268599e-06,0.0,0.0,1.9830747803493318e-05,2.0367208696819534e-05,3.4753760380939885e-05,4.050150808128116e-05,,,
106817,0.0002067321529183094,0.00038814937669448904,0.00024122330175145893,0.0002088622188731429,0.00019490940252524656,9.255748052704028e-05,7.744129722871506e-05,4.44247609350962e-05,7.477953687592657e-05,6.768353864673497e-05,6.35635050779521e-05,6.742782327648887e-05,5.848428196772023e-05,0.00010515325426871692,9.28429260996716e-05,0.0002520992728209985
107083,3.3948978580127e-06,3.5679687892444907e-06,0.0,0.0,0.0,4.566217147971163e-06,,,,,,,,1.0284867787017578e-06,1.1797710423068276e-05,1.5933281308481336e-05
107314,8.75092902626366e-06,5.289839732803885e-05,6.750613787215197e-05,5.896770601693452e-05,6.965912461550724e-05,8.918950803513428e-05,0.0001292624867195006,0.00015353985061790614,0.00020979063578158147,0.00024125898648707513,0.00036461613554858446,0.0005916879070732538,0.0006582071562159847,0.0007386837619792385,0.0008006488381588567,0.000998632539190678
108151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
108348,3.0264593307865155e-07,,,,,,,,,,,,,,,
109773,0.012278764521584868,0.011848092626374951,0.03142426461368006,0.03272678869788038,0.031138244411073827,0.018454419112687977,0.007048916004489599,0.006203447671612382,0.004236860272883577,0.002954219448281634,0.0018179712109974637,0.003919022681857949,0.006817204597465523,0.005428905705765111,0.00394269358555239,0.0033090574759653156
109826,0.0,1.1175041185240516e-05,8.294036138064992e-05,7.318002350305694e-05,3.7963831669056264e-05,3.701034246915863e-05,8.852709788371408e-06,6.558074413700708e-06,4.193872613896115e-05,0.00010387174686183553,0.00013644727431876897,0.000101629250339975,8.820555328573281e-05,6.680596138354815e-05,3.664505515632116e-05,1.0902176632383253e-05
110875,2.3805302576502753e-05,1.434898857735296e-05,1.4995874099225978e-05,7.943451724270748e-06,5.923433686327908e-07,0.0,0.0,0.0,0.0,,,,,,,
111480,0.0,0.0,0.0,0.0,,,,,,,,,,,,
112469,6.749908955823457e-07,,,,,,,,,0.0007127457832399424,0.0003623727769579766,0.00016564002167063335,0.00020539766961600987,0.000169633573861871,0.00020186692961391905,0.0001929448499708127
114319,0.0068269256637316315,0.011891257824145228,0.008518199328035792,0.008449929638669798,0.00640908368541639,0.0074062929981597555,0.007313218657472415,0.008930316763434065,0.009207161949853772,0.009765919814415823,0.010357545157738257,0.012421863008339805,0.006683747106434779,0.007237410825929415,0.008453219509684768,0.0073310024660159555
114355,0.0005259441471986678,0.00030851260537602453,0.00036463888438400285,0.00034333246718083505,0.0003400815060367225,0.0003159601532649002,0.0003464645258793423,0.0004102892346528006,0.0004631637401845068,0.00038088979744705547,0.00026523039047795176,0.0002543138608628289,0.0002479311162773297,0.0002915070604795206,0.0003108413424399058,0.0003303677330466497
114417,3.4349285395143396e-05,3.195659559477164e-05,6.443095069975374e-05,5.686728755281011e-05,8.595180008697247e-05,6.378262926247295e-05,3.7073111849149445e-05,4.7965909924004755e-05,3.903809978373239e-05,6.198775971478483e-05,0.00018225750765942143,0.00023689614419919257,0.00026493566246895474,0.00026524122041862296,0.0001949508494259623,0.0002154779205074101
114453,6.868130023432305e-05,7.844522806874985e-05,0.00020244771209883142,0.0001714007367705364,0.0001645633769592933,0.0004114252915236661,0.0004443802036711081,0.0006864970351455143,0.0008306946380064675,0.0008640567335324323,0.0009821427769872652,0.001142880285495348,0.0010897239623508378,0.0012740597384035812,0.001375945378626962,0.0017605701225260478
114514,0.0007682038897529317,0.0008803941851722638,0.0005628607010055636,0.0005466344661477795,0.0007107036689447205,0.0008016457107400206,0.0009111943679545847,0.0014125289505297696,0.0013643732926352245,0.001169831490219911,0.0008995130316122314,0.001118108080157486,0.0012921124053167719,0.0008555905473840776,0.0005730509819913685,0.00044011594733665463
114603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
114710,1.738291737841998e-05,2.411049721468966e-05,2.491019993579067e-05,2.9641489554414645e-05,2.109247890022662e-05,2.3440990062455518e-05,6.311369144055534e-05,5.104048901699679e-05,3.988942107222632e-05,2.3446530925333803e-05,6.0770404889802894e-05,6.074241219006289e-05,5.521509246270315e-05,1.7816533918519243e-05,1.871630763299937e-05,1.763488233478598e-05
114809,0.00023502348240639034,0.00018392242474503417,0.0005653286772370611,0.00045027377298282624,0.0004806241911692832,0.00054506896315902,0.0008158573784254722,0.0008977037839629527,0.0010205926090949005,0.0010095583133356311,0.0009137646902155658,0.0008415363396311013,0.0007045095944615657,0.00050247459425435,0.0005472136978709682,0.0005252380888687442
114854,5.367030867585e-06,5.1480253346358454e-05,5.493549024958077e-05,2.0337673348239025e-05,2.1231637711959507e-06,0.0,1.89177485580188e-09,0.0,0.0,,,,,,1.5146313614821289e-05,1.2384843693724686e-05
114925,0.0004313592746391776,0.0005239236932828903,0.001314509827538104,0.0009701942253374209,0.0003550379189374454,0.0006886812255036352,0.003249488029118508,0.00017835265427355607,8.74409660884112e-05,0.00012227643274772312,0.00014686937135840336,0.000128545450590586,6.828997123321768e-05,8.288454414962373e-05,7.482833206092663e-05,0.0001478217601318056
115076,0.0009409789428177739,0.0003156371424654547,0.0006835554261645018,0.0012131467406567655,0.0022904796124662984,0.0005438964424742448,0.00027265434113569244,8.731799769051636e-07,1.6703462726481537e-06,0.0,4.043886100430301e-06,0.0,0.0,0.0,,0.0
115389,3.834166224875838e-06,1.5091557510764691e-05,2.177902702676185e-05,1.5153439564306868e-05,1.5395857912853e-05,1.8388394592633898e-05,4.7705185240049026e-05,6.56735968868448e-05,5.315762581552481e-05,2.6276378296301728e-05,5.8475353302082284e-05,3.8532175078534525e-05,7.966373764722587e-06,1.0283515997166053e-05,7.2875819206395505e-06,7.780476543608697e-06
115637,2.911383971585346e-05,1.0245581088494698e-05,,,,,,3.9405007765111924e-05,1.8919825655232507e-05,2.6786711840789605e-05,3.6297547031067716e-05,3.860880351935842e-05,4.421811558423045e-05,4.544604831671962e-05,4.0865565470722116e-05,4.427593642423457e-05
