,0,1,2,3,4,5,6
73,-2.175635994318104,-0.27697291460677853,-4.802762817823833,-5.190813195353157,-11.6732446866937,-12.142607828162667,-8.842903436353502
74,-2.187962556979042,-0.5089302389243597,-5.560346337275753,-4.29215429167878,-7.633535134509181,-8.7320498155687,-3.7233778303678378
75,-2.4159580036215687,-0.6486340515513644,-6.085920896447892,-1.8911318823291277,-4.196999839103228,-1.1506262116987642,-6.142759108507271
76,-2.1104095121062496,-0.4803939531399415,-3.1695577555432095,-7.545466575978859,-3.944263246683178,-10.186108974474209,-3.5683833703053196
77,-1.485113369241878,-0.43083578550210433,-5.436506853450847,-5.207556499734711,-9.851841223270846,-13.218796197032376,-9.302985257639271
78,-3.484110681203579,-0.19534115810543007,-3.386054969726924,-0.20843778338072916,-13.306617734400994,-11.875793955167879,-15.13101612767344
79,-1.3646677391982305,-0.4053466794979732,-5.664688918515971,-6.545733634608956,-10.845956251610964,-12.193433698774271,-6.830517564377551
80,-2.6728126345418133,-0.43130302631042294,-0.7248504386649159,-6.133742711294634,-3.4007195118553994,-14.452393639857533,-8.323524218546602
81,-1.4929632681151865,-0.4399614384388695,-6.115694249993297,-4.8858923955628395,-9.878359251040877,-11.388099524899403,-8.80613420613627
82,-3.7462906788218904,-0.20512463497194044,-4.431967984591026,-0.4095338566853144,-10.8945976504532,-11.595058560579076,-10.493970058376654
83,-1.57836107162335,-0.35799020391518255,-4.130896477979924,-7.032184422262308,-12.616705677481598,-13.21495279286296,-7.067353565192505
84,1.044617107001903,-0.7222568699236476,-11.750842834060474,-4.929490906429823,-12.24923591795875,-5.956980191184584,-11.813423314598978
85,-1.766352824793774,-0.33704450587480483,-5.838492195376887,-5.85950008142987,-10.777897015890915,-10.630109688403351,-7.500313422465084
86,-1.2547353373099313,-0.4099907474912694,-6.41903913619344,-7.1027876796975375,-10.272502906764402,-10.73485821944604,-5.281904542590993
87,-1.4253476682247452,-0.5248664287116593,-4.539768246939261,-5.405866089071628,-8.984040182558196,-12.213310310241809,-8.422278257281384
88,-2.3488314594886646,-0.1351465505070637,-5.881822371095602,-5.124866596929365,-10.188282755537138,-8.82866897526668,-12.669115687705599
89,-1.6313879739261363,-0.3269733718880454,-6.336477579047337,-5.93004823846827,-11.324346320886093,-10.384211916628175,-7.751970430368331
90,-1.5346821071980479,-0.4741940928105457,-5.144647181797165,-5.41943095187527,-9.599339545890786,-12.29446930052518,-7.458506194359558
91,-2.318756720894031,-0.39277511064156023,-7.099332112623795,-2.494387361387889,-8.770965051621438,-10.868894144643107,-7.494923342474678
92,-1.3858318846066915,-0.7112758431340609,-6.626809723975622,-4.00712534890159,-6.0771104439710655,-8.383854052925798,-3.568653823594488
93,-2.840685914283392,-0.4371720342433987,-5.520641136215023,-0.8535166788034592,-8.438851731996238,-10.451219580527024,-8.855889484410469
94,-1.2531989450507766,-0.31155970959666224,-7.771195471392119,-6.30123285412183,-11.884884771541905,-9.235105721345136,-8.107537733127373
95,0.9046350288411507,-0.9193200178528755,-7.943952237676381,-5.509134707677398,-10.165574355046523,-10.684578676812379,-8.954023109688919
96,-1.0313849972916884,-0.5005533174272312,-7.010956840387099,-5.557057956668643,-9.552613197572114,-10.817360640755396,-7.6436038704744576
97,-4.940602741868884,-0.011426918762191818,-4.055682931501526,3.373910654739956,-13.224977920770549,-11.177600455319634,-16.30573929202872
98,0.42377057989490474,-0.8207072466007022,-9.405292759806418,-4.632826087246283,-9.642444827882443,-12.792994534540071,-6.671329605728069
99,-1.6342839349326592,-0.4229518235671206,-5.1000378778749536,-5.202408559495351,-10.000634124429581,-12.621676201173045,-8.893618264552458
100,-2.542981452221542,-0.3337404793910226,-8.462124737323876,-0.9220962850822922,-9.462164857463456,-6.179274250796055,-10.147336342398972
101,0.4032833586490536,-0.8069516762185982,-5.06916940385398,-6.444277016849064,-11.62435747221739,-15.090819493230612,-9.619755754032724
102,-2.9979682865775423,-0.09491300036851946,-3.850446402416612,-3.9887171502465697,-12.608883345956883,-14.457604710883373,-11.876699657027416
103,-2.132832971435149,-0.4980448577196883,-5.525145476199871,-4.5042253108903605,-7.881293750012787,-9.012052393557369,-3.974404963823879
104,-1.3486828546384757,-0.4417445707121015,-6.3573519886275776,-5.640673231720617,-9.363137391598272,-11.629432663931013,-7.753153493568888
105,-1.2870900932115141,-0.4306117172788646,-5.88886967457514,-6.535203163074235,-10.716892228847762,-11.266758543770493,-6.526177467410136
106,-4.178819764582149,-0.5151614221996699,-1.5089084203241647,2.1763656863043925,-8.279287520783377,-7.176084551856405,-10.509307419728664
107,-2.1822327069900815,-0.39164343720376404,-6.724362378548985,-4.81226290480712,-8.9783428557974,-7.12467628897916,-4.075341278159897
108,-3.189433466415993,-0.16314470184854635,-3.8061834100445253,-1.5565458545418487,-13.513752042733067,-14.1069571969864,-13.818282126073925
109,-1.3953150407190833,-0.3716404387148211,-6.537278799873867,-5.9870178129336455,-11.38960011862413,-10.362850708727436,-7.796928854404861
110,-2.430712365272,-0.28907892003153,-6.025559721075897,-1.9858873182155152,-11.356739238579884,-10.198801686657376,-13.14913499775686
111,-1.9134619084853366,-0.3549262114091345,-5.13276641524914,-5.468973871486252,-10.855944249234696,-11.854593076865484,-7.489161367828395
112,-1.5111289941745518,-0.4371859973808565,-4.621465205571052,-7.003950735975335,-10.395977681787812,-12.678998708823372,-5.079860477861658
113,-1.3845473788693443,-0.3921222756253684,-6.584062543334461,-4.952365670353341,-10.791753103744398,-12.797446781133388,-9.63696299662628
