,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,-0.41674366191679635,-0.011834984245790698,-0.13386358562955547,0.38727217162438077,-0.3683133332072508,-0.35554836425286646,0.017964622401949706,0.3431274412466776,0.15017612419787246,-0.25920694592661425,0.2834729080074515,0.34094042991970236,-0.43494611997396454,-0.4176720896865259,-0.22200821415935512,-0.008731615844436854,-0.13180220146229424,0.2838857356384475,0.28603395901697326,-0.25356913811759757,-0.20712204375308332,-0.01526822778358962,0.021366247274447806,0.06836909829696061,-0.20853523513024894,0.5805350647982143,-0.14403414727695654,-0.33475368830753716,0.3885732476108709,0.15612668737234475,-0.5406657374675895,0.20866094135229463,0.007498239035463856,-0.4957147218187738,0.044126594320047174,-0.04565847077151682,-0.09231096187290021,-0.08332552960657116,0.0355822942767687,-0.018278215501107233,-0.033493632739343346,0.05059002529987382
1,0.12112741656031561,-0.4166964418622958,-0.1534117840897881,-0.2795278870722109,-0.005000701753451649,-0.31866838466696884,-0.1003111437033882,0.1973200295867681,0.038083233671224105,-0.19416500870462278,-0.0387000184780038,0.256189082878381,0.20611151017432172,-0.3056104725332542,0.648839052112901,-0.47511092368558555,0.0020477195511487143,0.3333672945146492,-0.36365243993702495,-0.4821362197915164,0.30080547532715085,-0.4881908585952878,-0.4105461673190857,-0.3243530548750154,-0.17421209115875994,0.09478993701089576,0.4898082238731024,-0.3471988869063232,0.02549499750621608,-0.5608568098447362,-0.11223868025037011,0.1576671404053978,0.22253625310113534,0.264623184011912,0.260626396760636,-0.2221240250097212,-0.11852860501084832,-0.14847358774281078,-0.07870436901595494,-0.13922415841419072,-0.10913823922886716,-0.003108008148794916
2,-0.2962151699324067,-0.10473402277578524,0.2696934844408798,-0.03689859517455781,-0.008057679949485185,-0.21020136332670825,-0.08847200220547971,0.513186827264076,-0.07450097822365477,-0.4057867001288368,-0.4643169915455749,-0.19864898429193864,-0.03957350110968263,-0.2645637764376153,0.22172873333436235,-0.47823586422907577,-0.5712047551720881,-0.0554009462825673,-0.41847584882929956,-0.3196450483730157,0.030495381298008238,-0.30400416410457043,0.3150234086836682,-0.5050794093898442,0.2848935436416746,0.07107535713711806,0.7520731693749749,-0.06015665784249759,0.3961103769044961,0.05824160931390183,-0.012109152415799868,0.39042208185790944,0.07176335740285525,0.19136143630992195,0.12466759709637107,0.1963232316251665,0.04940956995539718,0.0398686142699178,-0.19506592359179944,-0.07356706614092023,-0.03165146949135914,0.023644630683253745
3,0.3829171980016571,-0.001769838798403909,-0.43916561229608886,-0.03450678033760485,-0.2753043829976558,-0.35823314473261264,0.4328602094378923,-0.0975058667673731,0.43965322232266923,0.07470717014813122,0.295622089505482,0.025988572119503024,0.34950719700412064,0.10596826350290288,-0.4190144248920883,0.05234293542561963,0.32782673411806657,-0.12559664832829978,0.49521409913735315,0.012022040697729391,0.06558506046571248,0.2973425135389666,0.18140006725867913,0.28884977991524335,0.1410222746989914,0.04883157026676646,-0.3961086963644903,-0.20009797938382373,-0.46149987539431603,0.4492129500813631,0.27227637498233687,-0.27639323102436,0.28415311543979566,0.019455361230045164,0.014004808177710831,0.25209992287362265,-0.30335771163112385,0.08330659299627054,0.05402751282077972,-0.10237716447763312,0.04082209768823741,0.022361517954251373
4,-0.006653734024333067,-0.3120342356642354,0.3888925806392272,0.3503316030060132,-0.3211882734444609,-0.15613528139219346,-0.5151736409018604,0.05922005649201492,0.09907690699730155,0.4210786026509183,-0.22396859130343724,-0.23212807384624498,-0.11268259932609744,-0.1467174187914105,-0.13315457359316749,0.0422876724335345,0.1499823334021977,-0.02515811995502971,0.0030517622758739534,-0.07703838465666446,0.11740115723856537,-0.222940857289115,-0.1284225605448728,-0.24330878432123834,-0.16337300893513138,0.35841394575103025,-0.21974343677234706,-0.046145645737020256,0.5946496064585464,-0.5846545708793721,0.31776685911217245,-0.23249344741584374,0.13281362083002737,-0.13520309149518395,0.03008538940251222,0.1554855018643122,-0.0124736168234912,-0.08176255797463133,0.008404756699766848,-0.05451416680795753,0.010036411969951064,-0.003968209416735756
5,-0.07296769943700279,-0.051274227906761595,-0.09134296853749074,0.5999460456038226,-0.20126684924494312,-0.45978828842447456,-0.20085207512205505,0.5143919280402027,0.2994469827232455,-0.0921408592883388,-0.07400194446925479,0.0989772506590517,-0.5473706797938145,-0.30829301155121014,-0.3946153310236449,0.2575117750456412,0.08258358257979449,0.1873035030787611,0.31445802017188645,-0.21332031495001602,-0.12934562650924938,-0.12498118183603443,0.09186319088638353,-0.1398916961614184,-0.031280113435520215,0.6463039968283582,-0.3835521325491824,-0.297309231839766,0.6045496010589216,0.2358186907508766,-0.25978013554233964,0.37352005862617876,-0.03690229511015308,-0.015102883023515649,-0.06132387385942876,0.07407050858572384,-0.026104412113052273,-0.022046165779206355,0.08611360812225356,-0.05732512647892963,-0.02264568939576273,-0.015301181906190836
6,-0.21317506470075148,-0.07880302381775725,0.1659472449331201,-0.10907054063956252,0.0459668703859669,0.24709812694599792,-0.06263188584390533,-0.24878407146286305,0.0023885148892472544,-0.3642710796847346,-0.20778211120526893,0.20069671283256085,0.5111828979039941,-0.1987062428913674,0.31294922089114496,0.0228280032909343,-0.2632693676241307,-0.24867737079717203,-0.23588706232889872,-0.16870960624383183,-0.5200910818947769,0.0718382496503661,-0.10508399177374433,0.2597258347602264,0.24943349541300622,-0.5268383331764557,0.6157188954234022,-0.04945329865224256,0.11671072354427837,0.2616469868526042,-0.3625006828845972,-0.3779922301888733,0.14541396724001737,0.174035266013181,0.20037996197690333,-0.09874515697232934,0.2520219292455648,0.0038542189431908062,0.06323266991342773,0.03987480181837145,-0.13005718490774615,-0.006118015056127733
7,0.19470616940634994,0.07378286903957827,0.009152898044315436,-0.09299813162630861,0.1773450692758942,0.2432210287167177,0.0009446465720293211,-0.2740330137078763,-0.26678748703380134,-0.11525079807797727,-0.08010906400378434,0.19278491646843163,-0.1578334175070575,-0.170633496568546,0.61290080939011,-0.14012894252139346,0.03995922681307769,0.4888837456214704,-0.5932802321593252,-0.14219545033542724,0.3468326879179514,0.22923314133943956,-0.3442098927066019,0.14980672192405434,-0.42534179349715245,-0.07903515945104392,-0.03675267427842568,-0.0834810177168347,-0.17693895995058728,-0.7284792894121528,-0.14775436630735078,-0.01657150285453199,-0.5367127123788776,-0.11602995776757061,-0.07161993796791906,0.07245775153070656,0.12517990117803143,0.17907218727770993,0.0998387850180766,-0.18286898950096547,-0.11762073575991179,0.00045024497247369617
8,-0.21294573875586595,-0.5435269696906643,0.0710814123861873,-0.05385025493628576,-0.4935023064936653,-0.15660660505987478,-0.023448469531804475,0.1039195544820896,0.15993415044368614,-0.02811281492361882,0.2758483840210124,0.061473658374548074,0.07677240667825162,-0.5325212577356164,0.05005868769170386,-0.318776848059856,-0.0024039468512026072,0.018530804707240982,0.0351301009175757,-0.39958569435604124,0.304416052939641,-0.14743520671492813,-0.22262129107644457,-0.3276204010207232,-0.030770166886277026,0.39165928775885245,0.2723175010935886,-0.3276537491734288,0.1699432561865734,-0.49927005598609214,0.20028746209363152,-0.3907005019460074,0.37586545885114747,-0.3462057453813203,-0.1664437871784206,-0.029396978162528554,-0.14266721933932194,-0.05863901259018821,-0.08872452108990321,0.038415068013246206,0.09250747236184989,0.002915975036597527
9,-0.25516111017323934,0.38124030732492953,0.45838080689561067,-0.39030191221562055,0.23528955060751958,0.6303130411650437,0.007378876073069638,-0.38541840780011305,-0.6218695010605594,0.08582307787337612,-0.09349854433111378,-0.2678854381350222,0.054447213325320744,0.3332865522110371,0.3487716428183969,-0.14112523287455694,-0.5224551966345317,-0.20776007600860333,-0.4313870415116454,0.39813321920970873,-0.14626998323214896,0.18613282531354378,0.10505742668434909,0.0980840232851548,0.1648564551200154,-0.6339623280335306,0.4294866431341034,0.5384781752310971,-0.1691685531993026,-0.15124325131106944,0.17974582539170691,-0.28630653390010896,-0.37290784254441145,-0.2955605394961531,-0.12045676761820191,0.02027282407779356,0.05527149548969017,-0.14037023721543734,0.013229776758258049,-0.06950456344364261,0.033412583713323486,0.018419694652421815
