,z1,z2,z3,z4
Barbati_25-34,0.5788213834660588,0.0031981764735891888,0.25771499053501373,-15.141871814588693
Barbati_35-44,0.5788213834660588,0.0031981764735891888,0.25771499053501373,-15.141871814588693
Barbati_45-64,0.5785940153082528,0.9999890470414315,-0.003526098081227122,0.4449847135158348
Barbati_65_,0.5788213854618415,0.0012037988465099568,1.2346522879875417,-8.904554929751637
